,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
73,0.72,0.017603,0.028477,0.091961,0.054267,0.037694,0.04,350.0,0.735,0.012536,0.021862,0.068558,0.041385,0.027173,0.065,350.0,0.735,0.0074579,0.014266,0.043142,0.026756,0.016387,0.133,350.0,0.735
74,0.73,0.017274,0.028112,0.090575,0.053547,0.037028,0.04,350.0,0.735,0.012259,0.021542,0.067365,0.040755,0.02661,0.065,350.0,0.735,0.0072654,0.014017,0.042264,0.026274,0.01599,0.133,350.0,0.735
75,0.74,0.016946,0.027748,0.089194,0.052829,0.036365,0.04,350.0,0.735,0.011984,0.021222,0.066178,0.040129,0.026049,0.065,350.0,0.735,0.0070742,0.01377,0.041391,0.025796,0.015596,0.133,350.0,0.735
76,0.75,0.01662,0.027386,0.087817,0.052114,0.035703,0.04,350.0,0.735,0.011709,0.020905,0.064995,0.039506,0.025489,0.065,350.0,0.735,0.006884,0.013526,0.040525,0.025322,0.015203,0.133,350.0,0.735
77,0.76,0.016293,0.027025,0.086443,0.051402,0.035042,0.04,350.0,0.735,0.011435,0.020589,0.063817,0.038886,0.024931,0.065,350.0,0.735,0.0066949,0.013283,0.039665,0.024852,0.014813,0.133,350.0,0.735
78,0.77,0.015968,0.026665,0.085073,0.050691,0.034382,0.04,350.0,0.735,0.011162,0.020275,0.062643,0.038268,0.024375,0.065,350.0,0.735,0.0065069,0.013043,0.03881,0.024386,0.014424,0.133,350.0,0.735
79,0.78,0.015643,0.026307,0.083705,0.049983,0.033722,0.04,350.0,0.735,0.010889,0.019962,0.061472,0.037654,0.023819,0.065,350.0,0.735,0.0063197,0.012805,0.03796,0.023924,0.014036,0.133,350.0,0.735
80,0.79,0.015319,0.025949,0.082339,0.049276,0.033063,0.04,350.0,0.735,0.010618,0.019651,0.060303,0.037041,0.023262,0.065,350.0,0.735,0.0061333,0.012568,0.037112,0.023464,0.013647,0.133,350.0,0.735
81,0.8,0.015,0.025598,0.080988,0.048579,0.032409,0.04,250.0,0.525,0.01035,0.019345,0.059146,0.036436,0.02271,0.065,250.0,0.525,0.0059503,0.012336,0.03627,0.02301,0.01326,0.133,250.0,0.525
82,0.81,0.014773,0.025338,0.080009,0.048062,0.031947,0.04,250.0,0.525,0.010161,0.019118,0.058307,0.035985,0.022322,0.065,250.0,0.525,0.0058232,0.012162,0.035658,0.022664,0.012994,0.133,250.0,0.525
83,0.8200000000000001,0.014547,0.02508,0.079038,0.047551,0.031486,0.04,250.0,0.525,0.0099734,0.018892,0.057476,0.035539,0.021937,0.065,250.0,0.525,0.0056972,0.011989,0.035057,0.022326,0.012731,0.133,250.0,0.525
84,0.8300000000000001,0.014321,0.024823,0.078071,0.047043,0.031028,0.04,250.0,0.525,0.009786,0.018668,0.056651,0.035097,0.021554,0.065,250.0,0.525,0.0055721,0.011817,0.034464,0.021993,0.012471,0.133,250.0,0.525
85,0.84,0.014096,0.024567,0.077108,0.046537,0.03057,0.04,250.0,0.525,0.0095993,0.018444,0.055831,0.034659,0.021172,0.065,250.0,0.525,0.0054478,0.011647,0.033876,0.021664,0.012212,0.133,250.0,0.525
