,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
40,0.39,0.028573,0.041527,0.13956,0.079646,0.059912,0.06,480.0,1.7808,1.2801,0.023802,0.035576,0.11806,0.067994,0.050062,0.0775,480.0,1.7808,1.3821,0.016175,0.026103,0.083635,0.049368,0.034267,0.145,480.0,1.7808,1.6898,0.99
41,0.4,0.028127,0.040998,0.13761,0.07861,0.059004,0.06,480.0,1.7808,1.2861,0.023403,0.035087,0.11629,0.067039,0.049247,0.0775,480.0,1.7808,1.3889,0.015857,0.025665,0.082137,0.048527,0.03361,0.145,480.0,1.7808,1.696,0.99
42,0.41,0.027683,0.040473,0.13568,0.077582,0.058102,0.06,480.0,1.7808,1.2942,0.023006,0.034601,0.11453,0.066093,0.048439,0.0775,480.0,1.7808,1.3984,0.015542,0.025233,0.080657,0.047697,0.032961,0.145,480.0,1.7808,1.7026,0.99
43,0.42,0.027242,0.039951,0.13377,0.076561,0.057204,0.06,480.0,1.7808,1.3017,0.022613,0.03412,0.11279,0.065156,0.047636,0.0775,480.0,1.7808,1.4061,0.015232,0.024806,0.079196,0.046877,0.032319,0.145,480.0,1.7808,1.7083,0.99
44,0.43,0.026803,0.039433,0.13186,0.075547,0.056312,0.06,480.0,1.7808,1.3093,0.022222,0.033642,0.11106,0.064225,0.046838,0.0775,480.0,1.7808,1.4138,0.014924,0.024385,0.077753,0.046069,0.031684,0.145,480.0,1.7808,1.7157,0.99
45,0.44,0.026367,0.038918,0.12996,0.07454,0.055425,0.06,480.0,1.7808,1.3198,0.021834,0.033169,0.10935,0.063303,0.046046,0.0775,480.0,1.7808,1.4216,0.01462,0.023969,0.076327,0.045271,0.031057,0.145,480.0,1.7808,1.723,0.99
46,0.45,0.025933,0.038407,0.12808,0.073539,0.054543,0.06,480.0,1.7808,1.3271,0.021449,0.032699,0.10765,0.062388,0.04526,0.0775,480.0,1.7808,1.4301,0.014319,0.023559,0.074919,0.044483,0.030436,0.145,480.0,1.7808,1.7311,0.99
47,0.46,0.025502,0.037899,0.12621,0.072546,0.053666,0.06,480.0,1.7808,1.3353,0.021065,0.032234,0.10596,0.06148,0.044479,0.0775,480.0,1.7808,1.4391,0.014022,0.023153,0.073527,0.043705,0.029823,0.145,480.0,1.7808,1.7407,0.99
48,0.47,0.025073,0.037395,0.12435,0.071559,0.052795,0.06,480.0,1.7808,1.3421,0.020685,0.031772,0.10428,0.06058,0.043703,0.0775,480.0,1.7808,1.4489,0.013727,0.022753,0.072152,0.042936,0.029215,0.145,480.0,1.7808,1.7479,0.99
49,0.48,0.024646,0.036894,0.12251,0.070579,0.051927,0.06,480.0,1.7808,1.3535,0.020307,0.031313,0.10262,0.059687,0.042933,0.0775,480.0,1.7808,1.4593,0.013435,0.022358,0.070792,0.042178,0.028615,0.145,480.0,1.7808,1.7567,0.99
50,0.49,0.024221,0.036397,0.12067,0.069606,0.051065,0.06,480.0,1.7808,1.364,0.019931,0.030859,0.10097,0.058801,0.042167,0.0775,480.0,1.7808,1.4664,0.013147,0.021968,0.069449,0.041429,0.02802,0.145,480.0,1.7808,1.7659,0.99
51,0.5,0.023799,0.035903,0.11884,0.068638,0.050207,0.06,480.0,1.7808,1.3719,0.019558,0.030408,0.099329,0.057923,0.041406,0.0775,480.0,1.7808,1.4791,0.012861,0.021582,0.06812,0.040688,0.027432,0.145,480.0,1.7808,1.7757,0.99
52,0.51,0.023379,0.035412,0.11703,0.067677,0.049353,0.06,480.0,1.7808,1.3824,0.019187,0.02996,0.097701,0.05705,0.04065,0.0775,480.0,1.7808,1.4868,0.012578,0.021202,0.066807,0.039958,0.02685,0.145,480.0,1.7808,1.7847,0.99
53,0.52,0.022961,0.034924,0.11523,0.066722,0.048504,0.06,480.0,1.7808,1.3929,0.018818,0.029516,0.096084,0.056185,0.039899,0.0775,480.0,1.7808,1.4963,0.012298,0.020826,0.065509,0.039235,0.026273,0.145,480.0,1.7808,1.7937,0.99
54,0.53,0.022545,0.034439,0.11343,0.065773,0.04766,0.06,480.0,1.7808,1.4033,0.018451,0.029076,0.094479,0.055326,0.039153,0.0775,480.0,1.7808,1.5099,0.012021,0.020454,0.064225,0.038522,0.025703,0.145,480.0,1.7808,1.8045,0.99
