,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,g
204,2.03,4.1156e-05,0.0015734,0.0028301,0.0026845,0.00014553,0.06,0.1,0.002296,2.3866e-05,0.0012242,0.0021594,0.0020726,8.6855e-05,0.08,0.1,0.002296,9.7308e-06,0.00062476,0.0010936,0.0010572,3.633e-05,0.1,0.1,0.002296,0.9
205,2.04,4.1076e-05,0.0015716,0.0028244,0.0026793,0.00014513,0.06,0.1,0.002296,2.3806e-05,0.0012223,0.0021541,0.0020676,8.6552e-05,0.08,0.1,0.002296,9.701e-06,0.00062366,0.0010903,0.0010542,3.6172e-05,0.1,0.1,0.002296,0.9
206,2.05,4.0996e-05,0.0015697,0.0028188,0.002674,0.00014474,0.06,0.1,0.002296,2.3747e-05,0.0012205,0.0021489,0.0020626,8.6254e-05,0.08,0.1,0.002296,9.6715e-06,0.00062257,0.0010871,0.0010511,3.6017e-05,0.1,0.1,0.002296,0.9
207,2.06,4.0917e-05,0.0015679,0.0028132,0.0026689,0.00014435,0.06,0.1,0.002296,2.3688e-05,0.0012187,0.0021437,0.0020577,8.5959e-05,0.08,0.1,0.002296,9.6423e-06,0.00062148,0.001084,0.0010481,3.5863e-05,0.1,0.1,0.002296,0.9
208,2.07,4.0838e-05,0.0015661,0.0028077,0.0026637,0.00014396,0.06,0.1,0.002296,2.363e-05,0.0012169,0.0021385,0.0020528,8.5668e-05,0.08,0.1,0.002296,9.6133e-06,0.00062039,0.0010808,0.0010451,3.5713e-05,0.1,0.1,0.002296,0.9
209,2.08,4.076e-05,0.0015643,0.0028022,0.0026587,0.00014358,0.06,0.1,0.002296,2.3572e-05,0.0012151,0.0021334,0.002048,8.5381e-05,0.08,0.1,0.002296,9.5846e-06,0.00061931,0.0010778,0.0010422,3.5564e-05,0.1,0.1,0.002296,0.9
210,2.09,4.0682e-05,0.0015625,0.0027968,0.0026536,0.0001432,0.06,0.1,0.002296,2.3514e-05,0.0012133,0.0021283,0.0020432,8.5096e-05,0.08,0.1,0.002296,9.5561e-06,0.00061823,0.0010747,0.0010393,3.5418e-05,0.1,0.1,0.002296,0.9
211,2.1,4.0604e-05,0.0015607,0.0027914,0.0026486,0.00014282,0.06,0.1,0.002296,2.3457e-05,0.0012116,0.0021233,0.0020385,8.4815e-05,0.08,0.1,0.002296,9.528e-06,0.00061715,0.0010717,0.0010364,3.5273e-05,0.1,0.1,0.002296,0.9
212,2.11,4.0528e-05,0.0015589,0.0027861,0.0026436,0.00014245,0.06,0.1,0.002296,2.3401e-05,0.0012098,0.0021183,0.0020338,8.4538e-05,0.08,0.1,0.002296,9.5001e-06,0.00061608,0.0010687,0.0010335,3.5131e-05,0.1,0.1,0.002296,0.9
213,2.12,4.0452e-05,0.0015571,0.0027808,0.0026387,0.00014208,0.06,0.1,0.002296,2.3345e-05,0.001208,0.0021134,0.0020291,8.4262e-05,0.08,0.1,0.002296,9.4724e-06,0.00061501,0.0010657,0.0010307,3.499e-05,0.1,0.1,0.002296,0.9
214,2.13,4.0376e-05,0.0015553,0.0027755,0.0026338,0.00014172,0.06,0.1,0.002296,2.3289e-05,0.0012062,0.0021085,0.0020245,8.3991e-05,0.08,0.1,0.002296,9.4449e-06,0.00061394,0.0010628,0.0010279,3.4851e-05,0.1,0.1,0.002296,0.9
215,2.14,4.03e-05,0.0015535,0.0027703,0.002629,0.00014136,0.06,0.1,0.002296,2.3233e-05,0.0012045,0.0021037,0.0020199,8.3722e-05,0.08,0.1,0.002296,9.4177e-06,0.00061288,0.0010599,0.0010251,3.4714e-05,0.1,0.1,0.002296,0.9
216,2.15,4.0225e-05,0.0015517,0.0027652,0.0026242,0.000141,0.06,0.1,0.002296,2.3178e-05,0.0012027,0.0020989,0.0020154,8.3456e-05,0.08,0.1,0.002296,9.3907e-06,0.00061182,0.001057,0.0010224,3.4579e-05,0.1,0.1,0.002296,0.9
217,2.16,4.0151e-05,0.0015499,0.00276,0.0026194,0.00014065,0.06,0.1,0.002296,2.3123e-05,0.0012009,0.0020941,0.0020109,8.3193e-05,0.08,0.1,0.002296,9.3639e-06,0.00061076,0.0010541,0.0010197,3.4446e-05,0.1,0.1,0.002296,0.9
218,2.17,4.0077e-05,0.0015482,0.0027549,0.0026146,0.0001403,0.06,0.1,0.002296,2.3069e-05,0.0011992,0.0020894,0.0020064,8.2933e-05,0.08,0.1,0.002296,9.3373e-06,0.00060971,0.0010513,0.001017,3.4314e-05,0.1,0.1,0.002296,0.9
219,2.18,4.0003e-05,0.0015464,0.0027499,0.0026099,0.00013995,0.06,0.1,0.002296,2.3015e-05,0.0011974,0.0020847,0.002002,8.2675e-05,0.08,0.1,0.002296,9.311e-06,0.00060866,0.0010485,0.0010143,3.4184e-05,0.1,0.1,0.002296,0.9
220,2.19,3.993e-05,0.0015446,0.0027449,0.0026053,0.00013961,0.06,0.1,0.002296,2.2961e-05,0.0011957,0.00208,0.0019976,8.242e-05,0.08,0.1,0.002296,9.2848e-06,0.00060761,0.0010457,0.0010116,3.4055e-05,0.1,0.1,0.002296,0.9
221,2.2,3.9858e-05,0.0015429,0.0027399,0.0026006,0.00013927,0.06,0.1,0.002296,2.2908e-05,0.0011939,0.0020754,0.0019932,8.2168e-05,0.08,0.1,0.002296,9.2588e-06,0.00060656,0.0010429,0.001009,3.3928e-05,0.1,0.1,0.002296,0.9
222,2.21,3.9785e-05,0.0015411,0.0027349,0.002596,0.00013893,0.06,0.1,0.002296,2.2855e-05,0.0011922,0.0020708,0.0019888,8.1918e-05,0.08,0.1,0.002296,9.2331e-06,0.00060552,0.0010402,0.0010064,3.3802e-05,0.1,0.1,0.002296,0.9
223,2.22,3.9713e-05,0.0015393,0.00273,0.0025914,0.0001386,0.06,0.1,0.002296,2.2802e-05,0.0011904,0.0020662,0.0019845,8.167e-05,0.08,0.1,0.002296,9.2075e-06,0.00060448,0.0010375,0.0010038,3.3678e-05,0.1,0.1,0.002296,0.9
224,2.23,3.9642e-05,0.0015376,0.0027251,0.0025869,0.00013826,0.06,0.1,0.002296,2.275e-05,0.0011887,0.0020617,0.0019802,8.1424e-05,0.08,0.1,0.002296,9.1821e-06,0.00060344,0.0010348,0.0010013,3.3555e-05,0.1,0.1,0.002296,0.9
225,2.24,3.957e-05,0.0015358,0.0027203,0.0025824,0.00013793,0.06,0.1,0.002296,2.2698e-05,0.001187,0.0020572,0.001976,8.1181e-05,0.08,0.1,0.002296,9.1569e-06,0.00060241,0.0010321,0.00099871,3.3433e-05,0.1,0.1,0.002296,0.9
226,2.25,3.95e-05,0.0015341,0.0027155,0.0025779,0.00013761,0.06,0.1,0.002296,2.2646e-05,0.0011853,0.0020527,0.0019718,8.0941e-05,0.08,0.1,0.002296,9.1319e-06,0.00060138,0.0010295,0.00099618,3.3313e-05,0.1,0.1,0.002296,0.9
227,2.26,3.9429e-05,0.0015323,0.0027107,0.0025734,0.00013728,0.06,0.1,0.002296,2.2595e-05,0.0011835,0.0020483,0.0019676,8.0702e-05,0.08,0.1,0.002296,9.107e-06,0.00060035,0.0010269,0.00099367,3.3194e-05,0.1,0.1,0.002296,0.9
228,2.27,3.9359e-05,0.0015306,0.0027059,0.002569,0.00013696,0.06,0.1,0.002296,2.2544e-05,0.0011818,0.0020439,0.0019634,8.0466e-05,0.08,0.1,0.002296,9.0823e-06,0.00059932,0.0010243,0.00099118,3.3077e-05,0.1,0.1,0.002296,0.9
229,2.28,3.9289e-05,0.0015288,0.0027012,0.0025646,0.00013665,0.06,0.1,0.002296,2.2493e-05,0.0011801,0.0020395,0.0019593,8.0231e-05,0.08,0.1,0.002296,9.0578e-06,0.0005983,0.0010217,0.00098872,3.296e-05,0.1,0.1,0.002296,0.9
230,2.29,3.922e-05,0.0015271,0.0026965,0.0025602,0.00013633,0.06,0.1,0.002296,2.2442e-05,0.0011784,0.0020351,0.0019551,7.9999e-05,0.08,0.1,0.002296,9.0334e-06,0.00059728,0.0010191,0.00098626,3.2845e-05,0.1,0.1,0.002296,0.9
231,2.3,3.9151e-05,0.0015254,0.0026919,0.0025558,0.00013602,0.06,0.1,0.002296,2.2392e-05,0.0011767,0.0020308,0.001951,7.9768e-05,0.08,0.1,0.002296,9.0092e-06,0.00059626,0.0010166,0.00098383,3.2731e-05,0.1,0.1,0.002296,0.9
232,2.31,3.9082e-05,0.0015236,0.0026872,0.0025515,0.00013571,0.06,0.1,0.002296,2.2342e-05,0.001175,0.0020265,0.001947,7.954e-05,0.08,0.1,0.002296,8.9852e-06,0.00059524,0.001014,0.00098141,3.2618e-05,0.1,0.1,0.002296,0.9
233,2.32,3.9014e-05,0.0015219,0.0026826,0.0025472,0.0001354,0.06,0.1,0.002296,2.2292e-05,0.0011733,0.0020222,0.0019429,7.9313e-05,0.08,0.1,0.002296,8.9613e-06,0.00059423,0.0010115,0.00097901,3.2506e-05,0.1,0.1,0.002296,0.9
234,2.33,3.8946e-05,0.0015202,0.002678,0.0025429,0.00013509,0.06,0.1,0.002296,2.2243e-05,0.0011716,0.002018,0.0019389,7.9088e-05,0.08,0.1,0.002296,8.9376e-06,0.00059322,0.001009,0.00097663,3.2395e-05,0.1,0.1,0.002296,0.9
235,2.34,3.8878e-05,0.0015185,0.0026735,0.0025387,0.00013479,0.06,0.1,0.002296,2.2194e-05,0.0011699,0.0020138,0.0019349,7.8865e-05,0.08,0.1,0.002296,8.914e-06,0.00059221,0.0010065,0.00097426,3.2285e-05,0.1,0.1,0.002296,0.9
236,2.35,3.8811e-05,0.0015167,0.0026689,0.0025345,0.00013449,0.06,0.1,0.002296,2.2145e-05,0.0011682,0.0020096,0.0019309,7.8644e-05,0.08,0.1,0.002296,8.8905e-06,0.00059121,0.0010041,0.0009719,3.2177e-05,0.1,0.1,0.002296,0.9
237,2.36,3.8743e-05,0.001515,0.0026644,0.0025302,0.00013419,0.06,0.1,0.002296,2.2096e-05,0.0011666,0.0020054,0.001927,7.8425e-05,0.08,0.1,0.002296,8.8673e-06,0.0005902,0.0010016,0.00096957,3.2069e-05,0.1,0.1,0.002296,0.9
238,2.37,3.8677e-05,0.0015133,0.00266,0.0025261,0.00013389,0.06,0.1,0.002296,2.2048e-05,0.0011649,0.0020013,0.0019231,7.8207e-05,0.08,0.1,0.002296,8.8441e-06,0.0005892,0.0009992,0.00096724,3.1962e-05,0.1,0.1,0.002296,0.9
239,2.38,3.861e-05,0.0015116,0.0026555,0.0025219,0.0001336,0.06,0.1,0.002296,2.2e-05,0.0011632,0.0019972,0.0019192,7.7991e-05,0.08,0.1,0.002296,8.8211e-06,0.0005882,0.00099679,0.00096494,3.1856e-05,0.1,0.1,0.002296,0.9
240,2.39,3.8544e-05,0.0015099,0.0026511,0.0025178,0.0001333,0.06,0.1,0.002296,2.1952e-05,0.0011615,0.0019931,0.0019153,7.7777e-05,0.08,0.1,0.002296,8.7982e-06,0.00058721,0.00099439,0.00096264,3.1751e-05,0.1,0.1,0.002296,0.9
241,2.4,3.8478e-05,0.0015082,0.0026467,0.0025137,0.00013301,0.06,0.1,0.002296,2.1904e-05,0.0011599,0.001989,0.0019114,7.7564e-05,0.08,0.1,0.002296,8.7754e-06,0.00058622,0.00099201,0.00096036,3.1647e-05,0.1,0.1,0.002296,0.9
242,2.41,3.8412e-05,0.0015065,0.0026423,0.0025096,0.00013272,0.06,0.1,0.002296,2.1856e-05,0.0011582,0.0019849,0.0019076,7.7352e-05,0.08,0.1,0.002296,8.7528e-06,0.00058523,0.00098964,0.00095809,3.1544e-05,0.1,0.1,0.002296,0.9
243,2.42,3.8347e-05,0.0015048,0.0026379,0.0025055,0.00013243,0.06,0.1,0.002296,2.1809e-05,0.0011565,0.0019809,0.0019037,7.7142e-05,0.08,0.1,0.002296,8.7303e-06,0.00058424,0.00098728,0.00095584,3.1442e-05,0.1,0.1,0.002296,0.9
244,2.43,3.8282e-05,0.0015031,0.0026336,0.0025014,0.00013215,0.06,0.1,0.002296,2.1762e-05,0.0011549,0.0019769,0.0018999,7.6934e-05,0.08,0.1,0.002296,8.708e-06,0.00058325,0.00098494,0.0009536,3.1341e-05,0.1,0.1,0.002296,0.9
245,2.44,3.8217e-05,0.0015014,0.0026293,0.0024974,0.00013187,0.06,0.1,0.002296,2.1715e-05,0.0011532,0.0019729,0.0018962,7.6727e-05,0.08,0.1,0.002296,8.6857e-06,0.00058227,0.00098261,0.00095137,3.124e-05,0.1,0.1,0.002296,0.9
246,2.45,3.8152e-05,0.0014997,0.002625,0.0024934,0.00013158,0.06,0.1,0.002296,2.1669e-05,0.0011516,0.0019689,0.0018924,7.6522e-05,0.08,0.1,0.002296,8.6636e-06,0.00058129,0.0009803,0.00094916,3.114e-05,0.1,0.1,0.002296,0.9
247,2.46,3.8088e-05,0.001498,0.0026207,0.0024894,0.0001313,0.06,0.1,0.002296,2.1623e-05,0.0011499,0.001965,0.0018886,7.6318e-05,0.08,0.1,0.002296,8.6416e-06,0.00058031,0.000978,0.00094696,3.1042e-05,0.1,0.1,0.002296,0.9
248,2.47,3.8024e-05,0.0014964,0.0026164,0.0024854,0.00013103,0.06,0.1,0.002296,2.1576e-05,0.0011483,0.001961,0.0018849,7.6116e-05,0.08,0.1,0.002296,8.6197e-06,0.00057934,0.00097571,0.00094477,3.0943e-05,0.1,0.1,0.002296,0.9
249,2.48,3.796e-05,0.0014947,0.0026122,0.0024814,0.00013075,0.06,0.1,0.002296,2.153e-05,0.0011466,0.0019571,0.0018812,7.5914e-05,0.08,0.1,0.002296,8.598e-06,0.00057836,0.00097343,0.00094259,3.0846e-05,0.1,0.1,0.002296,0.9
250,2.49,3.7897e-05,0.001493,0.002608,0.0024775,0.00013047,0.06,0.1,0.002296,2.1485e-05,0.001145,0.0019532,0.0018775,7.5714e-05,0.08,0.1,0.002296,8.5763e-06,0.00057739,0.00097117,0.00094042,3.0749e-05,0.1,0.1,0.002296,0.9
251,2.5,3.7834e-05,0.0014913,0.0026038,0.0024736,0.0001302,0.06,0.1,0.002296,2.1439e-05,0.0011434,0.0019494,0.0018738,7.5516e-05,0.08,0.1,0.002296,8.5548e-06,0.00057642,0.00096892,0.00093827,3.0653e-05,0.1,0.1,0.002296,0.9
252,2.51,3.7771e-05,0.0014897,0.0025996,0.0024697,0.00012993,0.06,0.1,0.002296,2.1394e-05,0.0011417,0.0019455,0.0018702,7.5318e-05,0.08,0.1,0.002296,8.5333e-06,0.00057546,0.00096668,0.00093612,3.0558e-05,0.1,0.1,0.002296,0.9
253,2.52,3.7708e-05,0.001488,0.0025954,0.0024658,0.00012966,0.06,0.1,0.002296,2.1349e-05,0.0011401,0.0019417,0.0018665,7.5122e-05,0.08,0.1,0.002296,8.512e-06,0.00057449,0.00096445,0.00093399,3.0464e-05,0.1,0.1,0.002296,0.9
254,2.53,3.7646e-05,0.0014863,0.0025913,0.0024619,0.00012939,0.06,0.1,0.002296,2.1304e-05,0.0011385,0.0019378,0.0018629,7.4928e-05,0.08,0.1,0.002296,8.4908e-06,0.00057353,0.00096224,0.00093187,3.037e-05,0.1,0.1,0.002296,0.9
255,2.54,3.7583e-05,0.0014847,0.0025872,0.0024581,0.00012913,0.06,0.1,0.002296,2.1259e-05,0.0011369,0.001934,0.0018593,7.4734e-05,0.08,0.1,0.002296,8.4697e-06,0.00057257,0.00096004,0.00092976,3.0277e-05,0.1,0.1,0.002296,0.9
256,2.55,3.7521e-05,0.001483,0.0025831,0.0024542,0.00012886,0.06,0.1,0.002296,2.1215e-05,0.0011353,0.0019303,0.0018557,7.4542e-05,0.08,0.1,0.002296,8.4487e-06,0.00057161,0.00095784,0.00092766,3.0184e-05,0.1,0.1,0.002296,0.9
257,2.56,3.7459e-05,0.0014813,0.002579,0.0024504,0.0001286,0.06,0.1,0.002296,2.117e-05,0.0011336,0.0019265,0.0018521,7.435e-05,0.08,0.1,0.002296,8.4278e-06,0.00057066,0.00095566,0.00092557,3.0092e-05,0.1,0.1,0.002296,0.9
258,2.57,3.7398e-05,0.0014797,0.0025749,0.0024466,0.00012834,0.06,0.1,0.002296,2.1126e-05,0.001132,0.0019227,0.0018486,7.416e-05,0.08,0.1,0.002296,8.4071e-06,0.00056971,0.00095349,0.00092349,3.0001e-05,0.1,0.1,0.002296,0.9
259,2.58,3.7336e-05,0.001478,0.0025709,0.0024428,0.00012807,0.06,0.1,0.002296,2.1082e-05,0.0011304,0.001919,0.001845,7.3971e-05,0.08,0.1,0.002296,8.3864e-06,0.00056875,0.00095133,0.00092142,2.991e-05,0.1,0.1,0.002296,0.9
260,2.59,3.7275e-05,0.0014764,0.0025668,0.002439,0.00012782,0.06,0.1,0.002296,2.1039e-05,0.0011288,0.0019153,0.0018415,7.3784e-05,0.08,0.1,0.002296,8.3658e-06,0.0005678,0.00094918,0.00091936,2.982e-05,0.1,0.1,0.002296,0.9
261,2.6,3.7214e-05,0.0014747,0.0025628,0.0024353,0.00012756,0.06,0.1,0.002296,2.0995e-05,0.0011272,0.0019116,0.001838,7.3597e-05,0.08,0.1,0.002296,8.3453e-06,0.00056686,0.00094704,0.00091731,2.9731e-05,0.1,0.1,0.002296,0.9
262,2.61,3.7154e-05,0.0014731,0.0025588,0.0024315,0.0001273,0.06,0.1,0.002296,2.0951e-05,0.0011256,0.0019079,0.0018345,7.3411e-05,0.08,0.1,0.002296,8.3249e-06,0.00056591,0.00094491,0.00091527,2.9642e-05,0.1,0.1,0.002296,0.9
263,2.62,3.7093e-05,0.0014715,0.0025548,0.0024278,0.00012705,0.06,0.1,0.002296,2.0908e-05,0.001124,0.0019042,0.001831,7.3227e-05,0.08,0.1,0.002296,8.3046e-06,0.00056497,0.00094279,0.00091324,2.9554e-05,0.1,0.1,0.002296,0.9
264,2.63,3.7033e-05,0.0014698,0.0025509,0.0024241,0.00012679,0.06,0.1,0.002296,2.0865e-05,0.0011224,0.0019006,0.0018275,7.3043e-05,0.08,0.1,0.002296,8.2844e-06,0.00056403,0.00094068,0.00091122,2.9466e-05,0.1,0.1,0.002296,0.9
265,2.64,3.6973e-05,0.0014682,0.0025469,0.0024204,0.00012654,0.06,0.1,0.002296,2.0822e-05,0.0011208,0.0018969,0.0018241,7.2861e-05,0.08,0.1,0.002296,8.2643e-06,0.00056309,0.00093858,0.00090921,2.9379e-05,0.1,0.1,0.002296,0.9
266,2.65,3.6913e-05,0.0014666,0.002543,0.0024167,0.00012629,0.06,0.1,0.002296,2.078e-05,0.0011193,0.0018933,0.0018206,7.268e-05,0.08,0.1,0.002296,8.2443e-06,0.00056216,0.0009365,0.0009072,2.9293e-05,0.1,0.1,0.002296,0.9
267,2.66,3.6854e-05,0.0014649,0.0025391,0.002413,0.00012604,0.06,0.1,0.002296,2.0737e-05,0.0011177,0.0018897,0.0018172,7.2499e-05,0.08,0.1,0.002296,8.2243e-06,0.00056123,0.00093441,0.00090521,2.9207e-05,0.1,0.1,0.002296,0.9
268,2.67,3.6794e-05,0.0014633,0.0025352,0.0024094,0.00012579,0.06,0.1,0.002296,2.0695e-05,0.0011161,0.0018861,0.0018138,7.2319e-05,0.08,0.1,0.002296,8.2045e-06,0.00056029,0.00093235,0.00090322,2.9121e-05,0.1,0.1,0.002296,0.9
269,2.68,3.6735e-05,0.0014617,0.0025313,0.0024057,0.00012554,0.06,0.1,0.002296,2.0652e-05,0.0011145,0.0018825,0.0018104,7.2141e-05,0.08,0.1,0.002296,8.1847e-06,0.00055937,0.00093028,0.00090125,2.9036e-05,0.1,0.1,0.002296,0.9
270,2.69,3.6676e-05,0.0014601,0.0025274,0.0024021,0.00012529,0.06,0.1,0.002296,2.061e-05,0.001113,0.001879,0.001807,7.1963e-05,0.08,0.1,0.002296,8.1651e-06,0.00055844,0.00092823,0.00089928,2.8952e-05,0.1,0.1,0.002296,0.9
271,2.7,3.6617e-05,0.0014584,0.0025235,0.0023985,0.00012505,0.06,0.1,0.002296,2.0569e-05,0.0011114,0.0018754,0.0018036,7.1787e-05,0.08,0.1,0.002296,8.1455e-06,0.00055751,0.00092619,0.00089732,2.8868e-05,0.1,0.1,0.002296,0.9
272,2.71,3.6559e-05,0.0014568,0.0025197,0.0023949,0.00012481,0.06,0.1,0.002296,2.0527e-05,0.0011098,0.0018719,0.0018003,7.1611e-05,0.08,0.1,0.002296,8.126e-06,0.00055659,0.00092415,0.00089537,2.8785e-05,0.1,0.1,0.002296,0.9
273,2.72,3.65e-05,0.0014552,0.0025158,0.0023913,0.00012456,0.06,0.1,0.002296,2.0485e-05,0.0011083,0.0018683,0.0017969,7.1436e-05,0.08,0.1,0.002296,8.1066e-06,0.00055567,0.00092213,0.00089342,2.8702e-05,0.1,0.1,0.002296,0.9
274,2.73,3.6442e-05,0.0014536,0.002512,0.0023877,0.00012432,0.06,0.1,0.002296,2.0444e-05,0.0011067,0.0018648,0.0017936,7.1262e-05,0.08,0.1,0.002296,8.0873e-06,0.00055475,0.00092011,0.00089149,2.8619e-05,0.1,0.1,0.002296,0.9
275,2.74,3.6384e-05,0.001452,0.0025082,0.0023841,0.00012408,0.06,0.1,0.002296,2.0403e-05,0.0011051,0.0018613,0.0017902,7.1089e-05,0.08,0.1,0.002296,8.068e-06,0.00055383,0.0009181,0.00088956,2.8538e-05,0.1,0.1,0.002296,0.9
276,2.75,3.6326e-05,0.0014504,0.0025044,0.0023806,0.00012384,0.06,0.1,0.002296,2.0361e-05,0.0011036,0.0018578,0.0017869,7.0917e-05,0.08,0.1,0.002296,8.0489e-06,0.00055292,0.0009161,0.00088764,2.8456e-05,0.1,0.1,0.002296,0.9
277,2.76,3.6268e-05,0.0014488,0.0025006,0.002377,0.0001236,0.06,0.1,0.002296,2.0321e-05,0.001102,0.0018544,0.0017836,7.0746e-05,0.08,0.1,0.002296,8.0298e-06,0.00055201,0.00091411,0.00088573,2.8375e-05,0.1,0.1,0.002296,0.9
278,2.77,3.6211e-05,0.0014472,0.0024969,0.0023735,0.00012337,0.06,0.1,0.002296,2.028e-05,0.0011005,0.0018509,0.0017803,7.0576e-05,0.08,0.1,0.002296,8.0108e-06,0.0005511,0.00091212,0.00088383,2.8294e-05,0.1,0.1,0.002296,0.9
279,2.78,3.6154e-05,0.0014456,0.0024931,0.00237,0.00012313,0.06,0.1,0.002296,2.0239e-05,0.0010989,0.0018475,0.0017771,7.0406e-05,0.08,0.1,0.002296,7.9919e-06,0.00055019,0.00091015,0.00088193,2.8214e-05,0.1,0.1,0.002296,0.9
280,2.79,3.6097e-05,0.001444,0.0024894,0.0023665,0.0001229,0.06,0.1,0.002296,2.0199e-05,0.0010974,0.001844,0.0017738,7.0237e-05,0.08,0.1,0.002296,7.9731e-06,0.00054928,0.00090818,0.00088004,2.8135e-05,0.1,0.1,0.002296,0.9
281,2.8,3.604e-05,0.0014424,0.0024856,0.002363,0.00012266,0.06,0.1,0.002296,2.0158e-05,0.0010959,0.0018406,0.0017705,7.0069e-05,0.08,0.1,0.002296,7.9543e-06,0.00054838,0.00090622,0.00087816,2.8056e-05,0.1,0.1,0.002296,0.9
282,2.81,3.5983e-05,0.0014408,0.0024819,0.0023595,0.00012243,0.06,0.1,0.002296,2.0118e-05,0.0010943,0.0018372,0.0017673,6.9902e-05,0.08,0.1,0.002296,7.9356e-06,0.00054747,0.00090427,0.00087629,2.7977e-05,0.1,0.1,0.002296,0.9
283,2.82,3.5926e-05,0.0014392,0.0024782,0.002356,0.0001222,0.06,0.1,0.002296,2.0078e-05,0.0010928,0.0018338,0.0017641,6.9736e-05,0.08,0.1,0.002296,7.917e-06,0.00054657,0.00090232,0.00087442,2.7898e-05,0.1,0.1,0.002296,0.9
284,2.83,3.587e-05,0.0014376,0.0024745,0.0023526,0.00012196,0.06,0.1,0.002296,2.0038e-05,0.0010913,0.0018304,0.0017608,6.957e-05,0.08,0.1,0.002296,7.8985e-06,0.00054567,0.00090038,0.00087256,2.7821e-05,0.1,0.1,0.002296,0.9
285,2.84,3.5814e-05,0.001436,0.0024708,0.0023491,0.00012174,0.06,0.1,0.002296,1.9998e-05,0.0010897,0.001827,0.0017576,6.9406e-05,0.08,0.1,0.002296,7.8801e-06,0.00054478,0.00089845,0.00087071,2.7743e-05,0.1,0.1,0.002296,0.9
286,2.85,3.5758e-05,0.0014344,0.0024672,0.0023457,0.00012151,0.06,0.1,0.002296,1.9959e-05,0.0010882,0.0018237,0.0017544,6.9242e-05,0.08,0.1,0.002296,7.8617e-06,0.00054388,0.00089653,0.00086887,2.7666e-05,0.1,0.1,0.002296,0.9
287,2.86,3.5702e-05,0.0014329,0.0024635,0.0023422,0.00012128,0.06,0.1,0.002296,1.9919e-05,0.0010867,0.0018203,0.0017512,6.9079e-05,0.08,0.1,0.002296,7.8434e-06,0.00054299,0.00089462,0.00086703,2.7589e-05,0.1,0.1,0.002296,0.9
288,2.87,3.5646e-05,0.0014313,0.0024599,0.0023388,0.00012105,0.06,0.1,0.002296,1.988e-05,0.0010852,0.001817,0.0017481,6.8916e-05,0.08,0.1,0.002296,7.8251e-06,0.0005421,0.00089271,0.0008652,2.7513e-05,0.1,0.1,0.002296,0.9
289,2.88,3.559e-05,0.0014297,0.0024562,0.0023354,0.00012083,0.06,0.1,0.002296,1.9841e-05,0.0010836,0.0018137,0.0017449,6.8755e-05,0.08,0.1,0.002296,7.807e-06,0.00054121,0.00089081,0.00086337,2.7437e-05,0.1,0.1,0.002296,0.9
290,2.89,3.5535e-05,0.0014281,0.0024526,0.002332,0.0001206,0.06,0.1,0.002296,1.9801e-05,0.0010821,0.0018103,0.0017418,6.8594e-05,0.08,0.1,0.002296,7.7889e-06,0.00054032,0.00088892,0.00086156,2.7361e-05,0.1,0.1,0.002296,0.9
291,2.9,3.548e-05,0.0014266,0.002449,0.0023286,0.00012038,0.06,0.1,0.002296,1.9763e-05,0.0010806,0.001807,0.0017386,6.8434e-05,0.08,0.1,0.002296,7.7709e-06,0.00053944,0.00088703,0.00085975,2.7286e-05,0.1,0.1,0.002296,0.9
292,2.91,3.5425e-05,0.001425,0.0024454,0.0023253,0.00012015,0.06,0.1,0.002296,1.9724e-05,0.0010791,0.0018038,0.0017355,6.8274e-05,0.08,0.1,0.002296,7.753e-06,0.00053855,0.00088515,0.00085794,2.7212e-05,0.1,0.1,0.002296,0.9
293,2.92,3.537e-05,0.0014234,0.0024418,0.0023219,0.00011993,0.06,0.1,0.002296,1.9685e-05,0.0010776,0.0018005,0.0017323,6.8116e-05,0.08,0.1,0.002296,7.7351e-06,0.00053767,0.00088328,0.00085614,2.7137e-05,0.1,0.1,0.002296,0.9
294,2.93,3.5315e-05,0.0014219,0.0024382,0.0023185,0.00011971,0.06,0.1,0.002296,1.9646e-05,0.0010761,0.0017972,0.0017292,6.7958e-05,0.08,0.1,0.002296,7.7173e-06,0.00053679,0.00088142,0.00085435,2.7063e-05,0.1,0.1,0.002296,0.9
295,2.94,3.5261e-05,0.0014203,0.0024347,0.0023152,0.00011949,0.06,0.1,0.002296,1.9608e-05,0.0010746,0.0017939,0.0017261,6.78e-05,0.08,0.1,0.002296,7.6996e-06,0.00053591,0.00087956,0.00085257,2.699e-05,0.1,0.1,0.002296,0.9
296,2.95,3.5206e-05,0.0014188,0.0024311,0.0023118,0.00011927,0.06,0.1,0.002296,1.957e-05,0.0010731,0.0017907,0.001723,6.7644e-05,0.08,0.1,0.002296,7.6819e-06,0.00053504,0.00087771,0.00085079,2.6917e-05,0.1,0.1,0.002296,0.9
