,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
0,0.0,0.86749,1.0951,3.7667,2.0082,1.7585,480.0,480.0,480.0,0.85562,1.069,3.6368,1.9139,1.7229,540.0,540.0,540.0,0.81901,1.034,3.4637,1.8189,1.6448,600.0,600.0,600.0
1,0.0,0.86749,1.0951,3.7667,2.0082,1.7585,0.05,125.0,4.5288,0.85562,1.069,3.6368,1.9139,1.7229,0.01,125.0,4.5288,0.81901,1.034,3.4637,1.8189,1.6448,0.03,125.0,4.5288
2,0.01,0.8436,1.0692,3.954,2.1895,1.7645,0.05,125.0,4.5288,0.83658,1.0496,3.9022,2.1539,1.7483,0.01,125.0,4.5288,0.80191,1.0158,3.7632,2.0847,1.6784,0.03,125.0,4.5288
3,0.02,0.79671,1.0204,3.7359,2.07,1.6659,0.05,125.0,4.5288,0.79067,1.0033,3.694,2.0415,1.6525,0.01,125.0,4.5288,0.75633,0.96907,3.5564,1.9729,1.5835,0.03,125.0,4.5288
4,0.03,0.75403,0.97592,3.5175,1.9453,1.5722,0.05,125.0,4.5288,0.74855,0.96078,3.48,1.9198,1.5601,0.01,125.0,4.5288,0.71449,0.92621,3.3421,1.8506,1.4915,0.03,125.0,4.5288
5,0.04,0.71642,0.9366,3.3358,1.8443,1.4916,0.05,125.0,4.5288,0.71143,0.92332,3.3021,1.8215,1.4806,0.01,125.0,4.5288,0.67775,0.88849,3.1644,1.7518,1.4126,0.03,125.0,4.5288
6,0.05,0.68199,0.90055,3.1797,1.7601,1.4196,0.05,125.0,4.5288,0.67741,0.88898,3.1497,1.74,1.4097,0.01,125.0,4.5288,0.6442,0.85401,3.0126,1.6701,1.3424,0.03,125.0,4.5288
7,0.06,0.64937,0.86637,3.0382,1.6856,1.3526,0.05,125.0,4.5288,0.64509,0.85636,3.0116,1.6681,1.3435,0.01,125.0,4.5288,0.61243,0.82136,2.8755,1.5983,1.2772,0.03,125.0,4.5288
8,0.07,0.61778,0.8333,2.9048,1.6165,1.2883,0.05,125.0,4.5288,0.61368,0.82465,2.881,1.6012,1.2798,0.01,125.0,4.5288,0.58164,0.78973,2.7464,1.5317,1.2147,0.03,125.0,4.5288
9,0.08,0.58681,0.80091,2.776,1.5503,1.2257,0.05,125.0,4.5288,0.58276,0.79345,2.7545,1.537,1.2175,0.01,125.0,4.5288,0.55141,0.75869,2.6216,1.468,1.1536,0.03,125.0,4.5288
10,0.09,0.55624,0.76899,2.6499,1.4859,1.164,0.05,125.0,4.5288,0.55211,0.76253,2.6302,1.4743,1.1559,0.01,125.0,4.5288,0.52151,0.72802,2.4994,1.4059,1.0934,0.03,125.0,4.5288
11,0.1,0.52596,0.73741,2.5257,1.4226,1.1031,0.05,125.0,4.5288,0.52162,0.73178,2.5071,1.4124,1.0948,0.01,125.0,4.5288,0.49183,0.69761,2.3786,1.3448,1.0338,0.03,125.0,4.5288
12,0.11,0.49589,0.7061,2.4027,1.3601,1.0426,0.05,125.0,4.5288,0.49122,0.70113,2.3847,1.3509,1.0339,0.01,125.0,4.5288,0.4623,0.66738,2.2588,1.2843,0.97454,0.03,125.0,4.5288
13,0.12,0.46599,0.67504,2.2807,1.2981,0.98256,0.05,125.0,4.5288,0.46088,0.67056,2.2627,1.2897,0.97309,0.01,125.0,4.5288,0.43288,0.63731,2.1397,1.2241,0.91552,0.03,125.0,4.5288
14,0.13,0.43625,0.64419,2.1595,1.2366,0.92281,0.05,125.0,4.5288,0.43059,0.64005,2.141,1.2286,0.91242,0.01,125.0,4.5288,0.40355,0.60735,2.021,1.1643,0.85671,0.03,125.0,4.5288
15,0.14,0.40664,0.61352,2.0389,1.1756,0.86333,0.05,125.0,4.5288,0.40032,0.60958,2.0195,1.1677,0.85181,0.01,125.0,4.5288,0.3743,0.57752,1.9028,1.1048,0.79804,0.03,125.0,4.5288
16,0.15,0.37715,0.58304,1.9189,1.1149,0.80408,0.05,125.0,4.5288,0.37008,0.57914,1.898,1.1068,0.79121,0.01,125.0,4.5288,0.34511,0.54777,1.7849,1.0454,0.73948,0.03,125.0,4.5288
17,0.16,0.34775,0.55271,1.7994,1.0544,0.74498,0.05,125.0,4.5288,0.33984,0.54872,1.7766,1.046,0.73056,0.01,125.0,4.5288,0.31597,0.51811,1.6672,0.98621,0.68096,0.03,125.0,4.5288
18,0.17,0.31842,0.52252,1.6802,0.99425,0.68593,0.05,125.0,4.5288,0.30959,0.51829,1.6549,0.98513,0.66975,0.01,125.0,4.5288,0.28685,0.48851,1.5494,0.92708,0.62236,0.03,125.0,4.5288
19,0.18,0.28913,0.49241,1.5609,0.93417,0.6267,0.05,125.0,4.5288,0.27929,0.48783,1.5327,0.92412,0.60854,0.01,125.0,4.5288,0.25771,0.45892,1.4313,0.86791,0.56343,0.03,125.0,4.5288
20,0.19,0.25978,0.46231,1.4406,0.87393,0.56671,0.05,125.0,4.5288,0.24883,0.45723,1.4089,0.86266,0.54627,0.01,125.0,4.5288,0.22845,0.42925,1.3119,0.8084,0.50353,0.03,125.0,4.5288
21,0.2,0.22427,0.42593,1.2889,0.79995,0.48892,0.5,600.0,21.738,0.21184,0.41995,1.251,0.78641,0.46459,0.6,600.0,21.738,0.19292,0.39317,1.1596,0.73469,0.4249,0.65,600.0,21.738
22,0.21,0.21552,0.41086,1.2387,0.76919,0.46955,0.5,600.0,1.26,0.203,0.40377,1.1977,0.75305,0.4447,0.6,600.0,1.26,0.1845,0.37738,1.1079,0.7021,0.40583,0.65,600.0,1.26
23,0.22,0.20724,0.39651,1.1926,0.74104,0.45156,0.5,600.0,1.26,0.19473,0.38846,1.1495,0.72299,0.42649,0.6,600.0,1.26,0.17663,0.36247,1.0613,0.67286,0.38845,0.65,600.0,1.26
24,0.23,0.19928,0.38269,1.1488,0.71438,0.43437,0.5,600.0,1.26,0.18683,0.3738,1.104,0.69476,0.40923,0.6,600.0,1.26,0.16913,0.34821,1.0175,0.64546,0.372,0.65,600.0,1.26
25,0.24,0.1916,0.36937,1.1067,0.6889,0.41784,0.5,600.0,1.26,0.17925,0.35973,1.0607,0.66794,0.39274,0.6,600.0,1.26,0.16194,0.33455,0.97579,0.61947,0.35632,0.65,600.0,1.26
26,0.25,0.18416,0.35651,1.0663,0.66444,0.40188,0.5,600.0,1.26,0.17195,0.34619,1.0192,0.64232,0.37691,0.6,600.0,1.26,0.15503,0.32143,0.93599,0.5947,0.34129,0.65,600.0,1.26
27,0.26,0.17696,0.34407,1.0273,0.64088,0.38645,0.5,600.0,1.26,0.16492,0.33316,0.97946,0.61778,0.36168,0.6,600.0,1.26,0.14838,0.30882,0.89785,0.571,0.32685,0.65,600.0,1.26
28,0.27,0.16997,0.33204,0.98965,0.61815,0.3715,0.5,600.0,1.26,0.15813,0.32061,0.94121,0.5942,0.34701,0.6,600.0,1.26,0.14197,0.29669,0.86124,0.54828,0.31296,0.65,600.0,1.26
29,0.28,0.16318,0.3204,0.9532,0.59619,0.35701,0.5,600.0,1.26,0.15157,0.30852,0.90439,0.57153,0.33285,0.6,600.0,1.26,0.13579,0.28503,0.82604,0.52647,0.29957,0.65,600.0,1.26
30,0.29,0.15659,0.30913,0.9179,0.57495,0.34294,0.5,600.0,1.26,0.14523,0.29686,0.86889,0.54971,0.31918,0.6,600.0,1.26,0.12982,0.27379,0.79216,0.5055,0.28666,0.65,600.0,1.26
31,0.3,0.15018,0.29821,0.88369,0.55441,0.32928,0.5,600.0,1.26,0.13909,0.28561,0.83464,0.52868,0.30596,0.6,600.0,1.26,0.12404,0.26298,0.75952,0.48533,0.2742,0.65,600.0,1.26
32,0.31,0.14394,0.28764,0.85052,0.53451,0.31601,0.5,600.0,1.26,0.13315,0.27476,0.80159,0.5084,0.29318,0.6,600.0,1.26,0.11846,0.25256,0.72806,0.46591,0.26215,0.65,600.0,1.26
33,0.32,0.13787,0.2774,0.81833,0.51524,0.30309,0.5,600.0,1.26,0.12739,0.26429,0.76966,0.48885,0.28081,0.6,600.0,1.26,0.11305,0.24252,0.69771,0.4472,0.25051,0.65,600.0,1.26
34,0.33,0.13196,0.26748,0.78709,0.49656,0.29053,0.5,600.0,1.26,0.12181,0.25419,0.7388,0.46998,0.26883,0.6,600.0,1.26,0.10782,0.23285,0.66842,0.42918,0.23924,0.65,600.0,1.26
35,0.34,0.12619,0.25785,0.75675,0.47846,0.2783,0.5,600.0,1.26,0.1164,0.24443,0.70898,0.45176,0.25722,0.6,600.0,1.26,0.10274,0.22352,0.64013,0.41181,0.22833,0.65,600.0,1.26
36,0.35000000000000003,0.12058,0.24853,0.72728,0.4609,0.26638,0.5,600.0,1.26,0.11115,0.23502,0.68013,0.43417,0.24596,0.6,600.0,1.26,0.097825,0.21453,0.6128,0.39505,0.21775,0.65,600.0,1.26
37,0.36,0.11509,0.23948,0.69862,0.44387,0.25476,0.5,600.0,1.26,0.10605,0.22592,0.65221,0.41718,0.23503,0.6,600.0,1.26,0.09305,0.20586,0.58638,0.37889,0.20749,0.65,600.0,1.26
38,0.37,0.10974,0.2307,0.67075,0.42733,0.24342,0.5,600.0,1.26,0.10109,0.21714,0.62517,0.40076,0.22442,0.6,600.0,1.26,0.088411,0.1975,0.56081,0.36328,0.19752,0.65,600.0,1.26
39,0.38,0.10451,0.22219,0.64362,0.41128,0.23234,0.5,600.0,1.26,0.096275,0.20865,0.59898,0.38488,0.2141,0.6,600.0,1.26,0.083901,0.18942,0.53603,0.34821,0.18782,0.65,600.0,1.26
40,0.39,0.099393,0.21392,0.61717,0.39568,0.22149,0.5,600.0,1.26,0.091584,0.20044,0.57356,0.36952,0.20404,0.6,600.0,1.26,0.079507,0.18162,0.51197,0.33363,0.17833,0.65,600.0,1.26
41,0.4,0.094405,0.20591,0.59137,0.38053,0.21084,0.5,550.0,1.155,0.087033,0.19252,0.54885,0.35465,0.1942,0.6,550.0,1.155,0.075236,0.17409,0.48842,0.31947,0.16896,0.7,550.0,1.155
42,0.41000000000000003,0.089997,0.19861,0.56815,0.36667,0.20148,0.5,550.0,1.155,0.083047,0.18531,0.52669,0.34107,0.18562,0.6,550.0,1.155,0.071585,0.16709,0.46725,0.30624,0.16101,0.7,550.0,1.155
43,0.42,0.085692,0.19152,0.54564,0.35328,0.19237,0.5,550.0,1.155,0.079176,0.17834,0.50534,0.32802,0.17732,0.6,550.0,1.155,0.068059,0.16037,0.44704,0.29366,0.15338,0.7,550.0,1.155
44,0.43,0.081479,0.18463,0.52375,0.34029,0.18347,0.5,550.0,1.155,0.075409,0.17161,0.48468,0.31542,0.16926,0.6,550.0,1.155,0.064642,0.15389,0.42759,0.28159,0.14601,0.7,550.0,1.155
45,0.44,0.077354,0.17794,0.50243,0.32767,0.17476,0.5,550.0,1.155,0.07174,0.16509,0.46466,0.30324,0.16142,0.6,550.0,1.155,0.061325,0.14765,0.40883,0.26996,0.13886,0.7,550.0,1.155
46,0.45,0.07331,0.17144,0.48165,0.3154,0.16624,0.5,550.0,1.155,0.068163,0.15878,0.44524,0.29145,0.15379,0.6,550.0,1.155,0.058103,0.14163,0.3907,0.25877,0.13194,0.7,550.0,1.155
47,0.46,0.069344,0.16511,0.46137,0.30347,0.15789,0.5,550.0,1.155,0.064673,0.15268,0.4264,0.28004,0.14636,0.6,550.0,1.155,0.054968,0.13582,0.37318,0.24797,0.12521,0.7,550.0,1.155
48,0.47000000000000003,0.06545,0.15896,0.44157,0.29186,0.14971,0.5,550.0,1.155,0.061264,0.14677,0.40809,0.26899,0.13911,0.6,550.0,1.155,0.051917,0.13021,0.35622,0.23755,0.11867,0.7,550.0,1.155
49,0.48,0.061623,0.15298,0.42223,0.28056,0.14168,0.5,550.0,1.155,0.057933,0.14104,0.39031,0.25828,0.13203,0.6,550.0,1.155,0.048943,0.12481,0.3398,0.22749,0.11231,0.7,550.0,1.155
50,0.49,0.057859,0.14715,0.40332,0.26954,0.13378,0.5,550.0,1.155,0.054675,0.13549,0.37301,0.24789,0.12512,0.6,550.0,1.155,0.046041,0.11958,0.32388,0.21777,0.10611,0.7,550.0,1.155
51,0.5,0.054153,0.14147,0.38482,0.2588,0.12601,0.5,550.0,1.155,0.051485,0.13012,0.35617,0.23782,0.11835,0.6,550.0,1.155,0.043208,0.11454,0.30844,0.20837,0.10006,0.7,550.0,1.155
52,0.51,0.050502,0.13594,0.36669,0.24833,0.11836,0.5,550.0,1.155,0.048358,0.1249,0.33978,0.22804,0.11173,0.6,550.0,1.155,0.040437,0.10966,0.29344,0.19929,0.094159,0.7,550.0,1.155
53,0.52,0.046898,0.13055,0.34891,0.2381,0.11081,0.5,550.0,1.155,0.04529,0.11984,0.32379,0.21855,0.10524,0.6,550.0,1.155,0.037724,0.10494,0.27887,0.19049,0.088381,0.7,550.0,1.155
54,0.53,0.043338,0.12529,0.33144,0.22811,0.10333,0.5,550.0,1.155,0.042276,0.11493,0.30818,0.20933,0.098854,0.6,550.0,1.155,0.035065,0.10038,0.26469,0.18197,0.082716,0.7,550.0,1.155
55,0.54,0.039814,0.12015,0.31425,0.21833,0.095915,0.5,550.0,1.155,0.03931,0.11017,0.29292,0.20036,0.092569,0.6,550.0,1.155,0.032452,0.095965,0.25086,0.17371,0.077146,0.7,550.0,1.155
56,0.55,0.03632,0.11513,0.29727,0.20875,0.088527,0.5,550.0,1.155,0.036388,0.10553,0.27798,0.19162,0.08636,0.6,550.0,1.155,0.029882,0.091686,0.23735,0.1657,0.071653,0.7,550.0,1.155
57,0.56,0.032847,0.11021,0.28046,0.19933,0.081124,0.5,550.0,1.155,0.033501,0.10102,0.2633,0.1831,0.0802,0.6,550.0,1.155,0.027346,0.087535,0.22411,0.1579,0.066208,0.7,550.0,1.155
58,0.5700000000000001,0.029383,0.10539,0.2637,0.19006,0.07364,0.5,550.0,1.155,0.030642,0.096626,0.24881,0.17477,0.074047,0.6,550.0,1.155,0.024837,0.083503,0.21107,0.1503,0.06077,0.7,550.0,1.155
59,0.58,0.025909,0.10064,0.24681,0.18085,0.065955,0.5,550.0,1.155,0.027799,0.092333,0.23442,0.16659,0.067832,0.6,550.0,1.155,0.022342,0.079576,0.19813,0.14286,0.05527,0.7,550.0,1.155
60,0.59,0.022392,0.095932,0.2294,0.17161,0.057794,0.5,550.0,1.155,0.024951,0.088122,0.21989,0.15849,0.061397,0.6,550.0,1.155,0.019841,0.075734,0.18506,0.1355,0.049555,0.7,550.0,1.155
61,0.6,0.01884,0.091034,0.20941,0.16132,0.048083,2.4,400.0,0.84,0.022114,0.083899,0.20419,0.15001,0.054184,1.5,400.0,0.84,0.017342,0.07187,0.17079,0.12774,0.043053,1.8,400.0,0.84
62,0.61,0.017235,0.084629,0.19145,0.14773,0.043715,2.4,400.0,0.84,0.020622,0.079444,0.19128,0.14081,0.050477,1.5,400.0,0.84,0.016081,0.067646,0.15885,0.11902,0.039831,1.8,400.0,0.84
63,0.62,0.01583,0.07881,0.17662,0.13651,0.040109,2.4,400.0,0.84,0.019249,0.075288,0.18002,0.13282,0.0472,1.5,400.0,0.84,0.014935,0.063735,0.14858,0.11155,0.037032,1.8,400.0,0.84
64,0.63,0.014553,0.073455,0.16347,0.12656,0.036906,2.4,400.0,0.84,0.017957,0.071374,0.16967,0.1255,0.044165,1.5,400.0,0.84,0.013868,0.060079,0.13923,0.10476,0.034471,1.8,400.0,0.84
65,0.64,0.013377,0.068501,0.15156,0.11757,0.033997,2.4,400.0,0.84,0.016731,0.067677,0.16001,0.1187,0.041313,1.5,400.0,0.84,0.012865,0.056648,0.13059,0.098501,0.032088,1.8,400.0,0.84
66,0.65,0.012285,0.063904,0.14066,0.10934,0.031323,2.4,400.0,0.84,0.015562,0.064176,0.15093,0.11232,0.038612,1.5,400.0,0.84,0.011915,0.053421,0.12253,0.09268,0.029852,1.8,400.0,0.84
67,0.66,0.011264,0.05963,0.13062,0.10177,0.028844,2.4,400.0,0.84,0.014442,0.060857,0.14236,0.10632,0.036041,1.5,400.0,0.84,0.011013,0.050382,0.11498,0.08724,0.027741,1.8,400.0,0.84
68,0.67,0.010306,0.05565,0.12132,0.094784,0.026533,2.4,400.0,0.84,0.013365,0.057707,0.13424,0.10065,0.033582,1.5,400.0,0.84,0.010152,0.047516,0.10788,0.08214,0.025737,1.8,400.0,0.84
69,0.68,0.0094018,0.051939,0.11267,0.088306,0.024367,2.4,400.0,0.84,0.012328,0.054714,0.12651,0.095292,0.031222,1.5,400.0,0.84,0.0093277,0.044811,0.10118,0.077347,0.02383,1.8,400.0,0.84
70,0.6900000000000001,0.008546,0.048477,0.10462,0.082288,0.022329,2.4,400.0,0.84,0.011325,0.051869,0.11916,0.090207,0.028949,1.5,400.0,0.84,0.0085362,0.042256,0.094838,0.072833,0.022005,1.8,400.0,0.84
71,0.7000000000000001,0.0077322,0.045244,0.097088,0.076687,0.0204,2.4,400.0,0.84,0.010352,0.049162,0.11213,0.085378,0.026752,1.5,400.0,0.84,0.0077734,0.039841,0.088828,0.068575,0.020254,1.8,400.0,0.84
72,0.71,0.0069554,0.042223,0.090034,0.071466,0.018569,2.4,400.0,0.84,0.0094066,0.046585,0.1054,0.080784,0.024619,1.5,400.0,0.84,0.007036,0.037556,0.083118,0.064552,0.018565,1.8,400.0,0.84
73,0.72,0.0062104,0.039397,0.083408,0.06659,0.016818,2.4,400.0,0.84,0.008484,0.04413,0.098949,0.076409,0.022541,1.5,400.0,0.84,0.0063204,0.035394,0.077677,0.060747,0.01693,1.8,400.0,0.84
74,0.73,0.0054924,0.036753,0.077166,0.06203,0.015136,2.4,400.0,0.84,0.0075806,0.04179,0.092738,0.072234,0.020503,1.5,400.0,0.84,0.0056231,0.033346,0.072479,0.057141,0.015337,1.8,400.0,0.84
75,0.74,0.0047965,0.034277,0.071266,0.05776,0.013507,2.4,400.0,0.84,0.0066925,0.039556,0.086738,0.068245,0.018493,1.5,400.0,0.84,0.0049406,0.031404,0.067494,0.05372,0.013775,1.8,400.0,0.84
76,0.75,0.0041176,0.031955,0.065664,0.053752,0.011912,2.4,400.0,0.84,0.0058151,0.037421,0.080917,0.064424,0.016493,1.5,400.0,0.84,0.0042687,0.029561,0.062692,0.050465,0.012227,1.8,400.0,0.84
77,0.76,0.0034495,0.029776,0.060309,0.049981,0.010329,2.4,400.0,0.84,0.0049429,0.035378,0.075229,0.060753,0.014477,1.5,400.0,0.84,0.0036028,0.027808,0.058035,0.047361,0.010674,1.8,400.0,0.84
78,0.77,0.0027852,0.027726,0.055143,0.046419,0.0087242,2.4,400.0,0.84,0.0040688,0.033418,0.069615,0.057208,0.012408,1.5,400.0,0.84,0.0029369,0.026139,0.053472,0.044386,0.009086,1.8,400.0,0.84
79,0.78,0.0021143,0.025793,0.05007,0.043031,0.0070392,2.4,400.0,0.84,0.0031825,0.031529,0.063974,0.053757,0.010217,1.5,400.0,0.84,0.002262,0.024542,0.04892,0.041513,0.0074067,1.8,400.0,0.84
80,0.79,0.0014186,0.023957,0.044892,0.039757,0.0051351,2.4,400.0,0.84,0.0022647,0.029696,0.058076,0.050334,0.0077419,1.5,400.0,0.84,0.0015622,0.023004,0.044194,0.038688,0.0055053,1.8,400.0,0.84
81,0.8,0.00068792,0.022142,0.038557,0.036175,0.0023824,1.1,7.5,0.01575,0.0013128,0.027835,0.050741,0.04646,0.0042809,0.75,7.5,0.01575,0.00083117,0.021437,0.038259,0.035465,0.002794,0.9,7.5,0.01575
82,0.81,0.00066759,0.021705,0.037403,0.035119,0.0022832,1.1,7.5,0.04815,0.0012858,0.027432,0.049605,0.045447,0.0041578,0.75,7.5,0.04815,0.00081083,0.021077,0.03728,0.034581,0.002699,0.9,7.5,0.04815
83,0.8200000000000001,0.00064859,0.02128,0.036383,0.034185,0.0021982,1.1,7.5,0.04815,0.00126,0.027038,0.048589,0.04454,0.0040483,0.75,7.5,0.04815,0.00079155,0.020726,0.036406,0.03379,0.0026153,0.9,7.5,0.04815
84,0.8300000000000001,0.00063093,0.020867,0.035444,0.03332,0.0021235,1.1,7.5,0.04815,0.0012357,0.026653,0.047645,0.043695,0.00395,0.75,7.5,0.04815,0.00077347,0.020384,0.035595,0.033055,0.0025406,0.9,7.5,0.04815
85,0.84,0.0006143,0.020466,0.03456,0.032505,0.0020554,1.1,7.5,0.04815,0.0012125,0.026275,0.046751,0.042892,0.0038588,0.75,7.5,0.04815,0.00075632,0.020051,0.03483,0.032358,0.0024718,0.9,7.5,0.04815
86,0.85,0.00059851,0.020074,0.03372,0.031728,0.0019922,1.1,7.5,0.04815,0.0011902,0.025906,0.045896,0.042123,0.0037731,0.75,7.5,0.04815,0.00073994,0.019724,0.034099,0.031692,0.0024074,0.9,7.5,0.04815
87,0.86,0.00058347,0.019693,0.032918,0.030985,0.001933,1.1,7.5,0.04815,0.0011688,0.025543,0.045073,0.041382,0.0036919,0.75,7.5,0.04815,0.00072425,0.019405,0.033398,0.031052,0.0023467,0.9,7.5,0.04815
88,0.87,0.00056909,0.019321,0.032149,0.030272,0.0018772,1.1,7.5,0.04815,0.0011481,0.025188,0.04428,0.040666,0.0036145,0.75,7.5,0.04815,0.00070917,0.019092,0.032725,0.030436,0.0022892,0.9,7.5,0.04815
89,0.88,0.00055531,0.018957,0.031411,0.029586,0.0018245,1.1,7.5,0.04815,0.0011282,0.024838,0.043514,0.039973,0.0035406,0.75,7.5,0.04815,0.00069467,0.018786,0.032075,0.029841,0.0022345,0.9,7.5,0.04815
90,0.89,0.0005421,0.018603,0.0307,0.028926,0.0017745,1.1,7.5,0.04815,0.0011089,0.024496,0.042771,0.039301,0.0034697,0.75,7.5,0.04815,0.00068068,0.018486,0.031448,0.029266,0.0021823,0.9,7.5,0.04815
91,0.9,0.00052939,0.018256,0.030015,0.028289,0.001727,1.1,7.5,0.04815,0.0010901,0.024159,0.042052,0.03865,0.0034018,0.75,7.5,0.04815,0.00066718,0.018193,0.030842,0.028709,0.0021325,0.9,7.5,0.04815
92,0.91,0.00051716,0.017917,0.029354,0.027673,0.0016816,1.1,7.5,0.04815,0.001072,0.023828,0.041353,0.038017,0.0033364,0.75,7.5,0.04815,0.00065412,0.017905,0.030255,0.02817,0.0020847,0.9,7.5,0.04815
93,0.92,0.00050538,0.017586,0.028716,0.027077,0.0016384,1.1,7.5,0.04815,0.0010544,0.023503,0.040674,0.0374,0.0032735,0.75,7.5,0.04815,0.00064149,0.017622,0.029686,0.027647,0.0020389,0.9,7.5,0.04815
94,0.93,0.000494,0.017262,0.028097,0.0265,0.001597,1.1,7.5,0.04815,0.0010373,0.023183,0.040013,0.036801,0.0032128,0.75,7.5,0.04815,0.00062926,0.017346,0.029133,0.027139,0.0019949,0.9,7.5,0.04815
95,0.9400000000000001,0.000483,0.016946,0.027498,0.025941,0.0015573,1.1,7.5,0.04815,0.0010206,0.022869,0.03937,0.036216,0.0031541,0.75,7.5,0.04815,0.00061739,0.017074,0.028597,0.026645,0.0019525,0.9,7.5,0.04815
96,0.9500000000000001,0.00047237,0.016636,0.026918,0.025399,0.0015192,1.1,7.5,0.04815,0.0010044,0.02256,0.038743,0.035646,0.0030973,0.75,7.5,0.04815,0.00060588,0.016808,0.028075,0.026164,0.0019117,0.9,7.5,0.04815
97,0.96,0.00046208,0.016332,0.026355,0.024872,0.0014826,1.1,7.5,0.04815,0.00098858,0.022256,0.038131,0.035089,0.0030424,0.75,7.5,0.04815,0.00059469,0.016546,0.027568,0.025696,0.0018723,0.9,7.5,0.04815
98,0.97,0.00045212,0.016036,0.025808,0.02436,0.0014474,1.1,7.5,0.04815,0.00097318,0.021957,0.037535,0.034545,0.0029891,0.75,7.5,0.04815,0.00058382,0.016289,0.027074,0.02524,0.0018342,0.9,7.5,0.04815
99,0.98,0.00044245,0.015745,0.025276,0.023863,0.0014134,1.1,7.5,0.04815,0.00095816,0.021662,0.036952,0.034014,0.0029374,0.75,7.5,0.04815,0.00057325,0.016037,0.026592,0.024795,0.0017973,0.9,7.5,0.04815
100,0.99,0.00043307,0.01546,0.024759,0.023379,0.0013806,1.1,7.5,0.04815,0.00094351,0.021373,0.036382,0.033495,0.0028872,0.75,7.5,0.04815,0.00056295,0.01579,0.026123,0.024361,0.0017617,0.9,7.5,0.04815
101,1.0,0.00042397,0.015182,0.024257,0.022908,0.001349,1.1,7.5,0.04815,0.0009292,0.021088,0.035825,0.032987,0.0028384,0.75,7.5,0.04815,0.00055293,0.015547,0.025665,0.023938,0.0017271,0.9,7.5,0.04815
102,1.01,0.00041513,0.014909,0.023767,0.022449,0.0013184,1.1,7.5,0.04815,0.00091523,0.020807,0.035281,0.03249,0.002791,0.75,7.5,0.04815,0.00054317,0.015308,0.025218,0.023524,0.0016936,0.9,7.5,0.04815
103,1.02,0.00040654,0.014641,0.023291,0.022002,0.0012888,1.1,7.5,0.04815,0.00090158,0.020531,0.034748,0.032003,0.0027448,0.75,7.5,0.04815,0.00053365,0.015074,0.024782,0.023121,0.001661,0.9,7.5,0.04815
104,1.03,0.00039819,0.014379,0.022827,0.021566,0.0012601,1.1,7.5,0.04815,0.00088823,0.020259,0.034226,0.031526,0.0026998,0.75,7.5,0.04815,0.00052437,0.014843,0.024355,0.022726,0.0016294,0.9,7.5,0.04815
105,1.04,0.00039007,0.014123,0.022374,0.021142,0.0012323,1.1,7.5,0.04815,0.00087518,0.019991,0.033715,0.031059,0.002656,0.75,7.5,0.04815,0.00051532,0.014617,0.023939,0.02234,0.0015987,0.9,7.5,0.04815
106,1.05,0.00038216,0.013871,0.021933,0.020727,0.0012054,1.1,7.5,0.04815,0.00086241,0.019728,0.033215,0.030601,0.0026132,0.75,7.5,0.04815,0.00050648,0.014395,0.023532,0.021963,0.0015688,0.9,7.5,0.04815
107,1.06,0.00037447,0.013624,0.021503,0.020323,0.0011793,1.1,7.5,0.04815,0.00084991,0.019468,0.032724,0.030153,0.0025715,0.75,7.5,0.04815,0.00049786,0.014176,0.023134,0.021594,0.0015397,0.9,7.5,0.04815
108,1.07,0.00036697,0.013383,0.021083,0.019929,0.001154,1.1,7.5,0.04815,0.00083768,0.019212,0.032243,0.029712,0.0025308,0.75,7.5,0.04815,0.00048943,0.013961,0.022744,0.021232,0.0015114,0.9,7.5,0.04815
109,1.08,0.00035967,0.013146,0.020673,0.019544,0.0011294,1.1,7.5,0.04815,0.00082571,0.01896,0.031772,0.029281,0.0024911,0.75,7.5,0.04815,0.0004812,0.01375,0.022363,0.020879,0.0014839,0.9,7.5,0.04815
110,1.09,0.00035256,0.012913,0.020273,0.019168,0.0011055,1.1,7.5,0.04815,0.00081398,0.018712,0.031309,0.028857,0.0024522,0.75,7.5,0.04815,0.00047316,0.013542,0.02199,0.020533,0.001457,0.9,7.5,0.04815
111,1.1,0.00034562,0.012686,0.019883,0.018801,0.0010822,1.1,7.5,0.04815,0.0008025,0.018467,0.030856,0.028441,0.0024143,0.75,7.5,0.04815,0.0004653,0.013338,0.021625,0.020194,0.0014308,0.9,7.5,0.04815
112,1.11,0.00033886,0.012462,0.019501,0.018442,0.0010596,1.1,7.5,0.04815,0.00079125,0.018226,0.03041,0.028033,0.0023772,0.75,7.5,0.04815,0.00045762,0.013138,0.021267,0.019862,0.0014053,0.9,7.5,0.04815
113,1.12,0.00033227,0.012243,0.019129,0.018091,0.0010376,1.1,7.5,0.04815,0.00078022,0.017989,0.029974,0.027633,0.0023409,0.75,7.5,0.04815,0.00045011,0.01294,0.020917,0.019536,0.0013804,0.9,7.5,0.04815
