,Zenith angle (°),"Radiance raw, -1e-05 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, -1e-05 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, -1e-05 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 0.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 0.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 0.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 20.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 20.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 20.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 20.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 20.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 20.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 40.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 40.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 40.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 40.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 40.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 40.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 60.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 60.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 60.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 60.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 60.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 60.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 80.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 80.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 80.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 80.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 80.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 80.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 100.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 100.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 100.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 100.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 100.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 100.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 120.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 120.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 120.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 120.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 120.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 120.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 140.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 140.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 140.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 140.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 140.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 140.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 160.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 160.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 160.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 160.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 160.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 160.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 180.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 180.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 180.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 180.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 180.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 180.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance raw, 200.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance fit, 200.0 cm, 484 nm (W sr-1 m-2 nm-1)","Radiance raw, 200.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance fit, 200.0 cm, 544 nm (W sr-1 m-2 nm-1)","Radiance raw, 200.0 cm, 603 nm (W sr-1 m-2 nm-1)","Radiance fit, 200.0 cm, 603 nm (W sr-1 m-2 nm-1)"
86,86.00000000000001,0.055294489307872,0.04834926762230568,0.041150192975121236,0.024110512629575608,0.020252293960773778,0.016476420965319243,0.014928133316630846,0.014867638959777787,0.012052353224788953,0.011992386595302915,0.00838976230178711,0.008265918564351337,0.011213276136176866,0.011431323144291563,0.008948503514584049,0.00910688768688771,0.005763812636640187,0.005885457298114007,0.00862343100100068,0.008834511255659113,0.006769135816955747,0.006916654282123856,0.004113097675488504,0.004206242774549754,0.005864435560135631,0.005964892809535357,0.0045646072779774085,0.00466420182704229,0.002633809624609937,0.002672031765835769,0.004653026699729,0.004787150138929955,0.0036670666049083375,0.0037441828299124777,0.0020414932420203856,0.0020746255759002815,0.003818059952481907,0.003842770557605035,0.0030124271382679373,0.0030335941824702548,0.0016152560494026554,0.001632130221349646,0.003066054330921525,0.0031801795032572154,0.0024773294830251875,0.002541195146268713,0.0012823118305454583,0.0013365382953570743,0.0028688407986167436,0.0029317522745133575,0.002286900422234836,0.0023492624157158207,0.0012075400930950273,0.001230783333058627,0.002819795903510415,0.0029237732681609728,0.002272944857802261,0.00234111425905448,0.0011969651196911998,0.0012269202030721754,0.0020809663513804127,0.0021360394361368625,0.001690244796883399,0.0017380851994974534,0.0008769147419985194,0.0009098875987815126
87,87.0,0.05427367611951882,0.04732635828736926,0.04043849269224354,0.023830873250242846,0.01998939096425928,0.01608533049789243,0.015018393584998086,0.014751152472982445,0.01192580112064979,0.011892093775019959,0.008219696276408775,0.008179964356295645,0.011096063468475578,0.011339702290642347,0.00885623972592037,0.009028633916183384,0.005716142204485424,0.0058209261301594515,0.008606893521856932,0.008778063482498799,0.006748786849821807,0.006870848747109651,0.004087445121927301,0.004171746789478604,0.005798215333951002,0.0059172040841371796,0.004551781133962674,0.004626102799257913,0.002580752781663651,0.0026462155666492617,0.004621582521098745,0.0047333917563076875,0.003607039200476316,0.003701978816351445,0.001992961328688922,0.0020480251560194363,0.0037700917155236253,0.00379216033363104,0.002983527430607004,0.0029940500529817113,0.001604457835199822,0.001608249640314292,0.003062089001770287,0.00313293622650808,0.002435657293490995,0.0025035410105995423,0.0012822882582576556,0.0013148573198337795,0.00282776815346506,0.0028881223652488202,0.002251004782692347,0.0023145065830491324,0.0011844296846721272,0.0012111383432836928,0.00279910315892016,0.0028801852985718417,0.002252570934271421,0.002306444513390833,0.0011772491162019335,0.0012073468213567508,0.0020600358667286667,0.0020942940936437924,0.0016659873936990068,0.0017042405383574369,0.0008681526860916099,0.0008914838981028143
88,87.99999999999999,0.05499800821915851,0.04796902211132643,0.040671686824021225,0.023062810302428315,0.019265617877574054,0.015557730136763336,0.014862214273846456,0.014636542746918274,0.011864941245751713,0.011793274152869718,0.008197023499673804,0.008095516299346388,0.011029020257394079,0.011248587445168122,0.008814542024962332,0.008950798096845177,0.005645191503929697,0.005756972930647966,0.008541479849813073,0.008721702057819662,0.006680393778415327,0.006825114044491526,0.004062229063670302,0.004137464690715191,0.0057860396143424855,0.00586947930114836,0.004520148849419458,0.004587970076008121,0.002598697456595188,0.0026204826720704595,0.004561811627916743,0.0046795595335754605,0.003584688899263204,0.0036597233114133024,0.0019715786999818055,0.0020214855763560483,0.003723556304593812,0.0037416513040888963,0.002950694750203791,0.0029545685591052385,0.0015790810019646138,0.0015844978242917649,0.003014768135792106,0.0030856601507068967,0.002412333351338699,0.0024658429298953463,0.0012541257074942867,0.0012932334624369826,0.002788363338729804,0.0028444372252436952,0.002225852437840038,0.0022796853892125242,0.00116252191565841,0.0011915360821325516,0.0027803229846463827,0.0028365219630654263,0.002214983593476613,0.0022716994755676546,0.0011523493726191666,0.001187810365183036,0.002000275684868743,0.0020524982270995217,0.0016373228590614278,0.0016703415752368628,0.0008725911356229693,0.0008731012007248278
89,89.0,0.054321938556526145,0.047016686252048495,0.03997148149913888,0.02283638947005961,0.01886830947323135,0.015326603995918973,0.014625434294600675,0.01452382968580795,0.011772414672758266,0.011695950208384948,0.008207855162534068,0.00801258463529332,0.010975371319105753,0.011158043464561687,0.008719519196195015,0.008873436073226606,0.005600032210745302,0.005693638685875126,0.008523565827882466,0.008665493300707896,0.006651474976715907,0.006779501412946631,0.004037619361556329,0.0041034307552183305,0.005713164642985127,0.0058217645136489585,0.004486337833705094,0.004549840282043751,0.002547227658546921,0.00259485534856487,0.004546424529350454,0.004625695156690759,0.003546366722254748,0.0036174492687601517,0.0019528105199197797,0.0019950255342895897,0.003685299714815057,0.0036912769644314347,0.0029009196932222106,0.0029151764335696427,0.0015541295847285202,0.0015608890226668458,0.002945793768695178,0.003038390318080119,0.002385165147704606,0.0024281329911574707,0.0012505650493503304,0.001271683320305757,0.002740460163341294,0.002800729223110288,0.0021957952274431337,0.0022448252998251432,0.001135003789058412,0.0011719896515063081,0.0027207498993922167,0.0027928168240741124,0.0021888168287770037,0.002236906304205406,0.0011484968971529012,0.0011683244118194799,0.001970884822003145,0.002010682211941422,0.0015888631562640243,0.001636413161101064,0.0008416080347026854,0.000854751208502082
90,90.0,0.05294903284046798,0.04564761991239101,0.037754483504137286,0.021920617747993934,0.018397488108034092,0.014803118466657682,0.014554211135847067,0.014413030750526966,0.011752834935200372,0.011600142505013337,0.008041900310000802,0.00793117764372539,0.010858037639939153,0.011068134590824404,0.008662243214390896,0.008796603183183356,0.005517245068006986,0.005630963666617901,0.00842883806528112,0.00860950349164083,0.006658197795167314,0.0067340620526030156,0.004018530826794227,0.004069679023955516,0.005699929702022368,0.005774105851159415,0.004467975199502674,0.004511750108758055,0.0025455775651386575,0.0025693557716607992,0.0045125402542445904,0.004571840413451416,0.0035236724815167608,0.0035751897146331954,0.0019423377487039742,0.0019686636537308414,0.0036312025758197387,0.0036410706830776437,0.0028711370713274584,0.002875900331322158,0.0015238364432786798,0.001537437321954449,0.002922541307842864,0.0029911658269562553,0.002352538166222618,0.002390443350251011,0.0012383673412511731,0.0012502234247951346,0.002702579650830739,0.002757030800796909,0.002176325323357283,0.0022099528667278625,0.001124689845804203,0.0011525121000206904,0.002703915480681548,0.0027491035449864467,0.0021515146761444,0.00220209225813279,0.0011381191429089307,0.00114890249362952,0.0019142829336785923,0.001968876489483864,0.0015667105666489344,0.0016024802171951988,0.0008341892275796916,0.0008364455952555493
91,91.0,0.052244278853746315,0.04508925954491715,0.03811344513963861,0.021726931694369827,0.018047414129395728,0.014437816083710569,0.014423761781773589,0.014304161003555844,0.011569179754096569,0.011505869711949676,0.00794885362657454,0.007851301689249501,0.010815787895571978,0.010978924332668338,0.008609912446732551,0.008720354155348197,0.005512796052014169,0.005568987359824541,0.008493317970155387,0.00855379871815113,0.006634853796723063,0.006688847007658121,0.003948250586843432,0.004036243227304242,0.005653688867313905,0.0057265494192022355,0.004424398128643603,0.004473736234435847,0.002522292435438305,0.002544005980121949,0.004416062283108085,0.004518037111308616,0.0034887587107967646,0.0035329776826643036,0.0019309826261889938,0.001942418450737273,0.0035824714906675407,0.0035910656422658317,0.002826245761228459,0.0028367667815361363,0.001501876575117897,0.0015141566229666034,0.002890818945609504,0.0029440257523326726,0.002318190520832814,0.0023528061655668053,0.001213168663222236,0.0012288702093442502,0.002655389391547046,0.002713374411364713,0.002132332122818235,0.0021750946762534667,0.0011152321876409807,0.001133116399756296,0.0026456564274048825,0.002705415824167278,0.0021351369239728025,0.002167284642431604,0.0011195966727289871,0.001129558073288981,0.001914334936698012,0.0019271115092057349,0.0015373468723683349,0.0015685676875154852,0.0007993609620339872,0.0008181959866570438
92,92.0,0.0534065172750821,0.04539902768936841,0.03781890876560151,0.021166085659225987,0.017829246046436306,0.014187265553812282,0.014176606035969135,0.01419723315695633,0.011462794326111123,0.011413148628336983,0.00778663449773462,0.007772961271139696,0.010820195534524664,0.010890475347650088,0.00856291804483286,0.00864474300700774,0.005435737022882082,0.005507748401169795,0.008385367322459588,0.00849844472049952,0.006569115754204687,0.0066439070490156345,0.003956431393369156,0.004003156710724345,0.005619129301177057,0.005679141198747769,0.0043987798356367935,0.00443583524440341,0.0024883849480349415,0.0025188278302216266,0.004396690365747258,0.004464326995040498,0.003458496908009234,0.0034908461485869224,0.0018854586211807319,0.001916308299212716,0.0035365088287793818,0.0035412947790537086,0.0028060896571287363,0.0027978021397067135,0.0014995252287374056,0.001491060618176078,0.002884903260119614,0.0028970090663582387,0.0022853547331067744,0.002315253531585868,0.0011950144360953377,0.0012076399774190194,0.00262081931284987,0.002669792456664265,0.002111444639481909,0.0021402772973823,0.0010940255881531386,0.0011138154230706176,0.0026076752509412537,0.0026617873288426416,0.002099230446238566,0.002132510754349232,0.0011081902865465927,0.0011103045190544965,0.0018558484995175888,0.0018854176709478532,0.0015149794075869098,0.0015347004911865543,0.0007836264012199281,0.0008000139401453444
93,93.00000000000001,0.05330043238275803,0.04559578988344631,0.03802287714839021,0.020768269489750194,0.017300512945957077,0.01391769802784331,0.014011549014188435,0.014092257623211169,0.011314260457321318,0.011321994209745988,0.007737794503935806,0.0076961590752589685,0.010678179207088452,0.010802849325341592,0.008474594175876937,0.008569822942845837,0.005431841705974081,0.005447284508647244,0.00833325738270742,0.008443506737770588,0.006508595000521737,0.006599292557255283,0.003923699318484916,0.003970452360899304,0.005585342816212584,0.005631926945811731,0.004363094255526338,0.004398083551291645,0.002461166740016983,0.002493842950239288,0.0043318826899158705,0.0044107516645020915,0.003406539021851295,0.0034488279650175006,0.0018650596903557035,0.0018903513967802208,0.003490166145834595,0.003491790726617168,0.002761247967968082,0.002759032539958076,0.0014747767999180328,0.001468162769333833,0.00280896429726188,0.002850154558941257,0.0022662947427797247,0.0022778174125216754,0.0011730876154755516,0.0011865488706131653,0.0025990260147489837,0.002626317225074491,0.002072410045340376,0.0021055272299190485,0.0010850894639575553,0.0010946219195315653,0.0025744517776044506,0.00261825162902258,0.0020665734722407707,0.0020977978292206667,0.00106857040640036,0.0010911550801469623,0.00183146971293858,0.0018438252671708541,0.0014839459153393934,0.0015009034748690937,0.0007645160554449516,0.0007819109249254431
94,94.0,0.05380883207071122,0.04573118042748791,0.03772218575617841,0.02035132765572421,0.017114330520989006,0.013578213402932455,0.013981900289372122,0.013989242568763731,0.011242867330372735,0.011232419596839642,0.007614325996912676,0.007620896028093114,0.010594282257209969,0.010716106871842037,0.008435319820789159,0.008495646254817467,0.00533407568355189,0.005387632417369386,0.008300002318338254,0.008389049354805776,0.006489836208975116,0.006555053406249848,0.003910127853097563,0.003938162532543888,0.005557340150533649,0.0055849520914719565,0.004354645624581904,0.00436051731562486,0.0024523098091990656,0.0024690726952998794,0.004290368297742916,0.004357352492667314,0.00338381759261699,0.003406955796478611,0.0018395445447894096,0.001864565730916808,0.003453486804951557,0.0034425857559992447,0.002721097963497852,0.0027204838476856934,0.001465117569030136,0.0014454762853971844,0.002771418222357119,0.002803500758692043,0.0022195410138504163,0.0022405295762156687,0.0011575547641315565,0.0011656128369912306,0.002555975325383173,0.0025829808294666285,0.0020516657418735195,0.0020708708528263307,0.001065644886608284,0.0010755484930320574,0.0025496527061379245,0.002574842131635057,0.0020359879732129624,0.002063172986541999,0.0010712021182012227,0.0010721228623139047,0.0017731613422070037,0.0018023644254240685,0.0014451316036471957,0.0014672013653219613,0.0007514390931109778,0.0007638983021022414
95,95.0,0.0539489020404789,0.04540149864861478,0.037936144609119836,0.020157112461873496,0.016768501178536777,0.013368252107355812,0.013926927006774456,0.013888193970090567,0.011232228797715498,0.011144436146126707,0.00759050512817618,0.007547171352733675,0.010578504721958745,0.010630307395932837,0.008385280955530131,0.008422264223415007,0.005267669473073747,0.005328827815744282,0.008209206691755259,0.008335136350385965,0.006443062759477788,0.006511238847742279,0.003881349914112275,0.003906318976074364,0.005521895466352738,0.005538261642570923,0.004304732328342089,0.004323172366946796,0.0024489042356901926,0.0024445381026758344,0.004235480658691636,0.0043041705441780025,0.0033399432015772655,0.0033652620548343106,0.0018036262873735783,0.00183896904543834,0.0034288457189903514,0.003393711718459891,0.0026906437376392578,0.0026821816126562903,0.0014260158498214314,0.001423014100825088,0.0027304380518736594,0.0027570858544087172,0.002184422454026177,0.002203421528460726,0.0011421559474524496,0.0011448475997567712,0.0025218735008896644,0.0025398151455552436,0.0020017521407391606,0.002036334372850343,0.0010442854994520074,0.001056607579144943,0.0024968298509136545,0.002531592015043589,0.0020046098977147524,0.002028663176336866,0.0010308935716667113,0.0010532208036343137,0.0017527694702896954,0.001761065051175401,0.0014229449554785916,0.0014336187222425273,0.0007392908316443766,0.0007459873049997545
96,96.0,0.053779430538627104,0.04526964246641302,0.03774372871543397,0.01974447739768362,0.016410271645895296,0.01299257803023171,0.013870694771603687,0.013789115672137517,0.011094782669381334,0.011058053462706361,0.0075459819798781354,0.007474982626645241,0.010506398392953616,0.010545508997174777,0.008309359734409527,0.008349727020586508,0.005211655779806442,0.005270905283195463,0.008149107603070829,0.008281830547073307,0.006387252067262463,0.006467897397193829,0.0038408545333318885,0.003874952766335924,0.005481635838467584,0.005491900083368987,0.004292393606423984,0.004286084125694265,0.002415821265623473,0.0024202598476706725,0.004210320526568962,0.004251246494613745,0.0033065194341542264,0.0033237788353073306,0.0017913908869470949,0.0018135788074220716,0.003349858665136431,0.0033451999885760874,0.0026546968019852285,0.0026441510226874,0.001431867922183519,0.001400788854296352,0.002690329711119565,0.0027109476173135514,0.0021627414522665,0.0021665244479263353,0.0011140513351644169,0.0011242686263283007,0.0024560997528049393,0.0024968517507974555,0.0019859285956440927,0.002001943773573075,0.001041446817601289,0.001037811422777044,0.002469949165371205,0.002488534164120258,0.0019745584094383,0.0019942951259566064,0.0010304900566242142,0.0010344616506290263,0.001715002056769326,0.0017199567711513625,0.0013889997995455764,0.0014001798915083338,0.0007250589346983252,0.0007281890197165221
97,97.0,0.05435068670762101,0.045946390179046996,0.038461123603283076,0.01930130296611235,0.015941428411126602,0.012658840029847197,0.013752716800711062,0.013692009448947821,0.011053920990801614,0.010973279434903635,0.0074458148287881816,0.007404325841050832,0.010510451175241447,0.010461768356242648,0.008249656716735025,0.008278083614562183,0.0051617767664900345,0.005213898229589079,0.008198994418156639,0.008229193663118065,0.006376557707189935,0.006425076721210996,0.0037720587499684884,0.0038440942325796974,0.005432214134198959,0.005445911278410868,0.0042300223244274085,0.004249287526026873,0.0023868545190514996,0.002396258200201861,0.004154908171574271,0.004198620550694369,0.003263251046013495,0.0032825378532461615,0.0017706609001122819,0.0017884121746534877,0.00331828995282925,0.003297081408240146,0.0026315392322706064,0.002606416858027083,0.001390035810858935,0.0013788128679057938,0.002671252538575479,0.0026651233242452887,0.0021212660951456597,0.0021298691218576593,0.0011014250209238816,0.00110389109790466,0.002435230609308134,0.002454121864000066,0.0019542065180634706,0.0019677247650244467,0.001010125934899762,0.0010191720561804748,0.002415212621486052,0.0024457011060442756,0.0019436044971328345,0.0019600952874536605,0.0010081551812528044,0.0010158579347390628,0.0016762360599632488,0.00167906887733507,0.0013642528227664384,0.0013669089589420744,0.0007168406378141772,0.0007105143659673909
98,98.0,0.05358367015143913,0.04552942154672507,0.038192801138359586,0.018585953947532437,0.015459189364379818,0.012263552126909235,0.01365121894509459,0.013596875066309008,0.010947212803858476,0.01089012027069388,0.007451022621150378,0.007335195461768184,0.010279530626929486,0.010379140627788174,0.008191410574045882,0.008207381676841596,0.005078626902435695,0.005157838836529241,0.008156757703670853,0.00817728616683117,0.006359621143063569,0.006382823526855361,0.003796987241311294,0.0038137728898791257,0.005314743204429562,0.005400338376864825,0.004208909159731995,0.0042128169398188454,0.0023612421406163714,0.002372552982199063,0.00411497520548016,0.004146332371624569,0.0032284125500265225,0.0032415703818081884,0.001744354080152309,0.0017634859636828778,0.003257456243455749,0.003249386231702122,0.002598845412962183,0.002569003446552809,0.0013786390607436064,0.0013570981268924598,0.002598292061145172,0.0026196496820104827,0.0020842663956494125,0.0020934858827186846,0.0010705732822448937,0.0010837298796004089,0.0023927594540004314,0.002411656285792502,0.0019210137235263214,0.0019337027339862574,0.0010064731457310493,0.0010007012773786087,0.002405936045835899,0.0024031249469943787,0.001920981889523454,0.0019260897856662486,0.0009954610465518895,0.0009974219492335068,0.0016117780425648097,0.001638430271768361,0.0013352547161382855,0.0013338297047205492,0.0006965685179390234,0.0006929740782611915
99,99.00000000000001,0.053553986485479176,0.0453457998221792,0.03756584589073653,0.018375195295850952,0.015378763452354486,0.012098052628183814,0.013555816264501409,0.013503710346244193,0.0108830230738004,0.010808580535812943,0.007350623240144841,0.007267584491329192,0.010207529603313293,0.010297679336116656,0.008130495045444112,0.008137667491589284,0.005122732872980373,0.005102758000678882,0.00811051898331043,0.008126167133817171,0.006302438130997364,0.006341183453135693,0.0037659064820457387,0.0037840173721721245,0.00536275148775419,0.0053552237185902265,0.004155881334806859,0.004176706102015995,0.002319957734781789,0.002349163525931971,0.004065171803024905,0.004094420991787116,0.003172638124958557,0.0032009071907226146,0.001727219130579136,0.001738816618575682,0.0031966324459689944,0.0032021440717998053,0.002545277859899558,0.002531934619906561,0.0013335670626097034,0.0013356562599529315,0.002556708017882278,0.0025745627530938974,0.002049692824650481,0.0020574045459472,0.001074234086330243,0.0010637994912304969,0.0023575901978483624,0.002369485340121164,0.0018850161027426614,0.001899902695117946,0.0009792928962475069,0.0009824106290631002,0.00234700984020368,0.002360837309900929,0.0018758714255770505,0.0018923043671503891,0.0009819865630803712,0.0009791657266075052,0.0015939832598987369,0.0015980694123020355,0.0013002813497358537,0.0013009655585465069,0.0006866247366214001,0.0006755786874630297
100,100.0,0.05282961679195922,0.04458005405768903,0.036951920096009234,0.018191609057281694,0.015114916701167744,0.011824053050523274,0.01349905221268435,0.013412511233172638,0.010821448776391235,0.010728663193448581,0.007305723116237663,0.007201484532214648,0.010220360070083498,0.01021743627395664,0.008087861750930951,0.008068985867681368,0.005020503376318471,0.005048685279259561,0.00804260227137287,0.008075894107454962,0.006316066519045115,0.006300200964976254,0.0037517240018364395,0.003754855367111795,0.005302157823593996,0.005310608742184642,0.0041577132168352324,0.004140988037557285,0.0023412391992369158,0.0023261086333797288,0.004013337236775351,0.004042924744987534,0.0031602615758165946,0.00316057848629409,0.001691995857709639,0.0017144201804390224,0.003169591597895738,0.0031553838475169966,0.0025152072512036093,0.0024952336706810215,0.0013113793379632827,0.0013144985201915432,0.0025174801260905402,0.0025298978829244962,0.0020211150356320034,0.0020216543489864182,0.001044460316074453,0.0010441140788219514,0.00231791762548251,0.002327638816918126,0.0018566349771314437,0.0018663492430319847,0.0009604800499597358,0.0009643113780172878,0.002317822199037235,0.002318869273420781,0.00184829883258614,0.001858764350093067,0.0009664966145230279,0.0009611010165298144,0.0015675932767033167,0.001558014259435772,0.001272610246707235,0.0012683395557002849,0.0006735296689140305,0.0006583385027890001
101,101.0,0.0513668288955125,0.04375935825642045,0.03623467621543575,0.017867902893575704,0.014813085662880861,0.011642852908989962,0.013408508086824094,0.013323271861564108,0.010732666121555478,0.010650369645407701,0.007187232074390662,0.007136885851036793,0.010139781244976758,0.010138461404595022,0.008015055327396527,0.008001380053639684,0.004975250078891523,0.004995648837879138,0.008045075131798808,0.008026522963005454,0.006276915457204677,0.0062599192499489245,0.0037340021321251604,0.003726313552904147,0.005298138467688529,0.005266533895256451,0.0041192682308607165,0.004105694990056353,0.0023117737867741545,0.00230340653675142,0.003956557055150803,0.003991881190449034,0.0031164024212881132,0.003120613852804666,0.0017034309509422897,0.0016903122578049551,0.00312172792069527,0.0031091337330075818,0.002476771538740917,0.0024589233107690984,0.0013100914036476155,0.0012936357667579627,0.0024679461611770634,0.0024856896288894845,0.0020003234700284697,0.001986263891754685,0.001017606605588603,0.0010246873869285572,0.00229092285471424,0.0022861459160939787,0.0018298930439270482,0.0018330665054441446,0.0009366873718116087,0.0009464144951200217,0.002270452725671962,0.002277251312294681,0.0018243943396060534,0.0018254945753376512,0.0009478865889270648,0.0009432392643979707,0.001536528110346182,0.0015182922243863598,0.0012422563880811668,0.0012359742940857737,0.0006494023569473868,0.000641263594280063
102,102.0,0.05066944767041241,0.04290595410289427,0.03567841007175862,0.017518502187970113,0.014428225467580073,0.011209156748143139,0.013237948540867402,0.013235984624911825,0.010579982099157781,0.010573699774653405,0.007050738887027593,0.007073777443502963,0.010012984968764333,0.010060802767642289,0.007918027275020022,0.007934891655683413,0.004981340852980433,0.004943675400831491,0.007959955835551757,0.007978107775716127,0.006242596687926251,0.006220380118049735,0.003695624493547537,0.003698417537306588,0.005244956572614742,0.005223038547163099,0.004110339029836144,0.004070858352433706,0.0023010301599442205,0.0022810748602643052,0.0039454551213458835,0.003941327040751796,0.0030857697600373017,0.003081042195468006,0.0016818007856203734,0.0016665079979489188,0.0030764121772692984,0.003063421108219379,0.0024329595469214137,0.00242302563098625,0.0012944801941450973,0.0012730784472211002,0.0024482947303042625,0.002441971691284291,0.0019529302140431275,0.0019512610787109186,0.0010040118723086597,0.001005532731822557,0.0022382682032651897,0.0022450351930011435,0.0018011875470962293,0.0018000780975209979,0.0009197012966520715,0.0009287306359825886,0.0022492226239121246,0.0022360132392432635,0.0017947488539471234,0.0017925193586497033,0.0009311539533726291,0.0009255915905577012,0.0014999746828268715,0.001478930118519656,0.0012141465909460446,0.0012038918923825965,0.0006401463707544709,0.0006243637758006575
103,103.00000000000001,0.049597985844959204,0.04203699160896714,0.03492457479430005,0.016971555154815045,0.0140110379629939,0.010906323525985561,0.013193819329523473,0.013150640245849284,0.010488616041113114,0.010498651989105302,0.007039717382129975,0.007012147099994792,0.009948680975223364,0.009984506388684226,0.00788783790454684,0.007869560559120897,0.004905391291408144,0.0048927902040071455,0.007956606911218715,0.007930700693281917,0.006187426757619106,0.006181623904792519,0.0036932376931758217,0.003671191798955646,0.005263104478644783,0.005180160904448591,0.004067860854507052,0.004036508599685128,0.002268645954958298,0.0022591305832833394,0.003884631197426567,0.003891298091905527,0.0030560306338877495,0.0030418916850856216,0.0016467742673637988,0.001643022059219529,0.003056466525645446,0.003018272511247773,0.002394905286490718,0.002387562062071836,0.0012647199753292556,0.0012528365807266506,0.002420459272800592,0.002398776846381255,0.0019029763286778968,0.0019166730626691683,0.0009777072409753848,0.000986662975635217,0.002215742101119946,0.0022043345055100015,0.0017639635222121823,0.0017674070775437604,0.0009119646367218325,0.0009112701222698195,0.0022279644503523425,0.0021951841485535555,0.0017510458939109705,0.0017598624443478773,0.0008979164583597317,0.0009081687702415181,0.0014501072874776116,0.0014399541042780144,0.001198059765257541,0.001172113949413393,0.0006169549635744997,0.0006076485886062963
