,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
87,0.86,0.012649,0.023039,0.071152,0.043497,0.027655,0.043,250.0,0.525,0.0096983,0.018362,0.055857,0.034533,0.021323,0.065,250.0,0.525,0.0053719,0.011429,0.033285,0.021259,0.012026,0.133,250.0,0.525
88,0.87,0.012426,0.022786,0.0702,0.042997,0.027202,0.043,250.0,0.525,0.0095164,0.018144,0.055058,0.034106,0.020951,0.065,250.0,0.525,0.0052514,0.011265,0.032717,0.020941,0.011775,0.133,250.0,0.525
89,0.88,0.012204,0.022533,0.06925,0.0425,0.02675,0.043,250.0,0.525,0.0093352,0.017927,0.054262,0.033681,0.020581,0.065,250.0,0.525,0.0051315,0.011102,0.032152,0.020626,0.011526,0.133,250.0,0.525
90,0.89,0.011982,0.022282,0.068303,0.042004,0.026299,0.043,250.0,0.525,0.0091544,0.017712,0.053469,0.033259,0.020211,0.065,250.0,0.525,0.0050123,0.01094,0.031592,0.020314,0.011278,0.133,250.0,0.525
91,0.9,0.01176,0.022031,0.067358,0.04151,0.025848,0.043,250.0,0.525,0.0089742,0.017497,0.05268,0.032838,0.019842,0.065,250.0,0.525,0.0048936,0.01078,0.031035,0.020005,0.011031,0.133,250.0,0.525
92,0.91,0.011539,0.021781,0.066416,0.041017,0.025398,0.043,250.0,0.525,0.0087945,0.017283,0.051892,0.032419,0.019473,0.065,250.0,0.525,0.0047755,0.010621,0.030482,0.019697,0.010784,0.133,250.0,0.525
93,0.92,0.011318,0.021532,0.065475,0.040526,0.024949,0.043,250.0,0.525,0.0086152,0.017071,0.051108,0.032002,0.019105,0.065,250.0,0.525,0.0046579,0.010463,0.029931,0.019393,0.010539,0.133,250.0,0.525
94,0.93,0.011098,0.021284,0.064537,0.040037,0.0245,0.043,250.0,0.525,0.0084364,0.016859,0.050325,0.031587,0.018738,0.065,250.0,0.525,0.0045407,0.010307,0.029384,0.01909,0.010294,0.133,250.0,0.525
95,0.9400000000000001,0.010878,0.021036,0.063599,0.039548,0.024051,0.043,250.0,0.525,0.0082579,0.016648,0.049544,0.031173,0.018371,0.065,250.0,0.525,0.004424,0.010151,0.028838,0.018789,0.010049,0.133,250.0,0.525
96,0.9500000000000001,0.010658,0.020789,0.062663,0.039061,0.023602,0.043,250.0,0.525,0.0080798,0.016438,0.048765,0.030761,0.018004,0.065,250.0,0.525,0.0043077,0.0099969,0.028295,0.01849,0.0098043,0.133,250.0,0.525
97,0.96,0.010439,0.020543,0.061727,0.038575,0.023153,0.043,250.0,0.525,0.0079019,0.016229,0.047986,0.03035,0.017636,0.065,250.0,0.525,0.0041916,0.0098436,0.027752,0.018193,0.009559,0.133,250.0,0.525
98,0.97,0.010219,0.020297,0.060791,0.038089,0.022702,0.043,250.0,0.525,0.0077243,0.01602,0.047207,0.029939,0.017267,0.065,250.0,0.525,0.0040758,0.0096913,0.02721,0.017897,0.0093124,0.133,250.0,0.525
99,0.98,0.01,0.020052,0.059854,0.037604,0.02225,0.043,250.0,0.525,0.0075467,0.015812,0.046426,0.029529,0.016896,0.065,250.0,0.525,0.0039601,0.0095397,0.026665,0.017602,0.0090634,0.133,250.0,0.525
100,0.99,0.0097807,0.019807,0.058912,0.037118,0.021793,0.043,250.0,0.525,0.007369,0.015604,0.04564,0.029119,0.016521,0.065,250.0,0.525,0.0038442,0.0093887,0.026116,0.017306,0.0088092,0.133,250.0,0.525
101,1.0,0.0095674,0.019569,0.057979,0.03664,0.021339,0.043,110.0,0.231,0.007196,0.015401,0.044855,0.028712,0.016143,0.065,110.0,0.231,0.0037314,0.0092411,0.025559,0.017011,0.008548,0.133,110.0,0.231
102,1.01,0.0094759,0.019452,0.057548,0.036401,0.021148,0.043,110.0,0.231,0.0071236,0.0153,0.044491,0.028502,0.015988,0.065,110.0,0.231,0.0036866,0.0091624,0.025294,0.016846,0.0084478,0.133,110.0,0.231
