,depths,Eu_480.0,Ed_480.0,Eo_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,a_600.0,b_600.0,bb_600.0
75,0.74,0.019656,0.031117,0.1027,0.043,303.0,1.2847,0.014052,0.02328,0.075447,0.066613,303.0,1.2847,0.0082492,0.014704,0.0463,0.11822,303.0,1.2847
76,0.75,0.019064,0.030481,0.10021,0.043,303.0,1.2847,0.013581,0.022759,0.073436,0.066613,303.0,1.2847,0.0079273,0.014328,0.044886,0.11822,303.0,1.2847
77,0.76,0.018473,0.029847,0.097725,0.043,303.0,1.2847,0.013111,0.022242,0.071431,0.066613,303.0,1.2847,0.007607,0.013956,0.043478,0.11822,303.0,1.2847
78,0.77,0.017883,0.029216,0.095242,0.043,303.0,1.2847,0.012643,0.021726,0.069429,0.066613,303.0,1.2847,0.0072879,0.013586,0.042074,0.11822,303.0,1.2847
79,0.78,0.017293,0.028586,0.092757,0.043,303.0,1.2847,0.012175,0.021213,0.067425,0.066613,303.0,1.2847,0.0069695,0.013219,0.040669,0.11822,303.0,1.2847
80,0.79,0.016704,0.027958,0.09026,0.043,303.0,1.2847,0.011707,0.020701,0.065409,0.066613,303.0,1.2847,0.0066508,0.012853,0.039251,0.11822,303.0,1.2847
81,0.8,0.016135,0.027349,0.087799,0.043,79.0,0.33496,0.011255,0.020204,0.063401,0.066613,79.0,0.33496,0.0063425,0.012497,0.03782,0.11822,79.0,0.33496
82,0.81,0.015992,0.027168,0.087114,0.043,79.0,0.33496,0.011144,0.020051,0.062836,0.066613,79.0,0.33496,0.0062709,0.012381,0.037407,0.11822,79.0,0.33496
83,0.8200000000000001,0.01585,0.026989,0.086445,0.043,79.0,0.33496,0.011035,0.0199,0.062289,0.066613,79.0,0.33496,0.0062005,0.012267,0.037013,0.11822,79.0,0.33496
84,0.8300000000000001,0.015709,0.026811,0.085785,0.043,79.0,0.33496,0.010926,0.01975,0.061752,0.066613,79.0,0.33496,0.006131,0.012154,0.03663,0.11822,79.0,0.33496
85,0.84,0.015568,0.026633,0.085131,0.043,79.0,0.33496,0.010818,0.019602,0.061222,0.066613,79.0,0.33496,0.0060623,0.012042,0.036254,0.11822,79.0,0.33496
86,0.85,0.015428,0.026457,0.084482,0.043,79.0,0.33496,0.010711,0.019454,0.060698,0.066613,79.0,0.33496,0.0059942,0.011931,0.035885,0.11822,79.0,0.33496
87,0.86,0.015288,0.026281,0.083838,0.043,79.0,0.33496,0.010605,0.019307,0.060179,0.066613,79.0,0.33496,0.0059268,0.011821,0.03552,0.11822,79.0,0.33496
88,0.87,0.015149,0.026106,0.083198,0.043,79.0,0.33496,0.010499,0.019161,0.059664,0.066613,79.0,0.33496,0.00586,0.011713,0.035161,0.11822,79.0,0.33496
89,0.88,0.015011,0.025932,0.082561,0.043,79.0,0.33496,0.010393,0.019016,0.059153,0.066613,79.0,0.33496,0.0057938,0.011605,0.034805,0.11822,79.0,0.33496
90,0.89,0.014873,0.025759,0.081927,0.043,79.0,0.33496,0.010289,0.018872,0.058646,0.066613,79.0,0.33496,0.0057281,0.011499,0.034454,0.11822,79.0,0.33496
91,0.9,0.014736,0.025586,0.081297,0.043,79.0,0.33496,0.010184,0.018729,0.058142,0.066613,79.0,0.33496,0.0056629,0.011393,0.034106,0.11822,79.0,0.33496
92,0.91,0.014598,0.025414,0.08067,0.043,79.0,0.33496,0.01008,0.018587,0.057642,0.066613,79.0,0.33496,0.0055982,0.011288,0.033762,0.11822,79.0,0.33496
93,0.92,0.014462,0.025243,0.080045,0.043,79.0,0.33496,0.0099769,0.018445,0.057145,0.066613,79.0,0.33496,0.005534,0.011184,0.033421,0.11822,79.0,0.33496
94,0.93,0.014326,0.025073,0.079423,0.043,79.0,0.33496,0.009874,0.018304,0.056651,0.066613,79.0,0.33496,0.0054702,0.011081,0.033084,0.11822,79.0,0.33496
95,0.9400000000000001,0.01419,0.024903,0.078804,0.043,79.0,0.33496,0.0097715,0.018164,0.056159,0.066613,79.0,0.33496,0.0054069,0.010979,0.032749,0.11822,79.0,0.33496
96,0.9500000000000001,0.014055,0.024734,0.078187,0.043,79.0,0.33496,0.0096694,0.018025,0.055671,0.066613,79.0,0.33496,0.005344,0.010878,0.032417,0.11822,79.0,0.33496
97,0.96,0.01392,0.024565,0.077573,0.043,79.0,0.33496,0.0095678,0.017886,0.055185,0.066613,79.0,0.33496,0.0052816,0.010777,0.032089,0.11822,79.0,0.33496
98,0.97,0.013785,0.024398,0.076961,0.043,79.0,0.33496,0.0094666,0.017748,0.054702,0.066613,79.0,0.33496,0.0052196,0.010677,0.031763,0.11822,79.0,0.33496
99,0.98,0.013651,0.02423,0.076351,0.043,79.0,0.33496,0.0093658,0.017611,0.054221,0.066613,79.0,0.33496,0.005158,0.010578,0.031439,0.11822,79.0,0.33496
100,0.99,0.013517,0.024064,0.075744,0.043,79.0,0.33496,0.0092654,0.017475,0.053743,0.066613,79.0,0.33496,0.0050968,0.01048,0.031118,0.11822,79.0,0.33496
101,1.0,0.013383,0.023898,0.075139,0.043,79.0,0.33496,0.0091655,0.017339,0.053268,0.066613,79.0,0.33496,0.0050359,0.010383,0.0308,0.11822,79.0,0.33496
102,1.01,0.01325,0.023733,0.074536,0.043,79.0,0.33496,0.0090658,0.017204,0.052794,0.066613,79.0,0.33496,0.0049755,0.010286,0.030485,0.11822,79.0,0.33496
103,1.02,0.013118,0.023568,0.073934,0.043,79.0,0.33496,0.0089666,0.01707,0.052324,0.066613,79.0,0.33496,0.0049154,0.01019,0.030171,0.11822,79.0,0.33496
104,1.03,0.012985,0.023404,0.073336,0.043,79.0,0.33496,0.0088677,0.016937,0.051855,0.066613,79.0,0.33496,0.0048558,0.010095,0.02986,0.11822,79.0,0.33496
105,1.04,0.012853,0.023241,0.072739,0.043,79.0,0.33496,0.0087692,0.016804,0.051388,0.066613,79.0,0.33496,0.0047964,0.010001,0.029552,0.11822,79.0,0.33496
106,1.05,0.012721,0.023078,0.072144,0.043,79.0,0.33496,0.0086711,0.016672,0.050924,0.066613,79.0,0.33496,0.0047375,0.0099069,0.029246,0.11822,79.0,0.33496
107,1.06,0.01259,0.022916,0.071551,0.043,79.0,0.33496,0.0085733,0.01654,0.050462,0.066613,79.0,0.33496,0.0046788,0.0098139,0.028941,0.11822,79.0,0.33496
108,1.07,0.012459,0.022754,0.07096,0.043,79.0,0.33496,0.0084759,0.016409,0.050002,0.066613,79.0,0.33496,0.0046206,0.0097216,0.02864,0.11822,79.0,0.33496
109,1.08,0.012328,0.022593,0.070371,0.043,79.0,0.33496,0.0083788,0.016279,0.049544,0.066613,79.0,0.33496,0.0045626,0.00963,0.02834,0.11822,79.0,0.33496
110,1.09,0.012198,0.022432,0.069784,0.043,79.0,0.33496,0.008282,0.016149,0.049089,0.066613,79.0,0.33496,0.004505,0.0095391,0.028042,0.11822,79.0,0.33496
111,1.1,0.012068,0.022272,0.069198,0.043,79.0,0.33496,0.0081856,0.01602,0.048635,0.066613,79.0,0.33496,0.0044477,0.0094489,0.027747,0.11822,79.0,0.33496
112,1.11,0.011938,0.022113,0.068615,0.043,79.0,0.33496,0.0080895,0.015892,0.048183,0.066613,79.0,0.33496,0.0043908,0.0093593,0.027454,0.11822,79.0,0.33496
113,1.12,0.011808,0.021954,0.068033,0.043,79.0,0.33496,0.0079937,0.015764,0.047733,0.066613,79.0,0.33496,0.0043342,0.0092704,0.027162,0.11822,79.0,0.33496
114,1.1300000000000001,0.011679,0.021796,0.067453,0.043,79.0,0.33496,0.0078983,0.015637,0.047286,0.066613,79.0,0.33496,0.0042778,0.0091821,0.026873,0.11822,79.0,0.33496
115,1.1400000000000001,0.01155,0.021638,0.066874,0.043,79.0,0.33496,0.0078031,0.015511,0.04684,0.066613,79.0,0.33496,0.0042218,0.0090945,0.026585,0.11822,79.0,0.33496
116,1.1500000000000001,0.011422,0.021481,0.066298,0.043,79.0,0.33496,0.0077083,0.015385,0.046396,0.066613,79.0,0.33496,0.0041661,0.0090075,0.0263,0.11822,79.0,0.33496
117,1.16,0.011293,0.021324,0.065723,0.043,79.0,0.33496,0.0076138,0.01526,0.045953,0.066613,79.0,0.33496,0.0041107,0.0089212,0.026016,0.11822,79.0,0.33496
118,1.17,0.011165,0.021168,0.06515,0.043,79.0,0.33496,0.0075195,0.015135,0.045513,0.066613,79.0,0.33496,0.0040555,0.0088355,0.025735,0.11822,79.0,0.33496
119,1.18,0.011038,0.021012,0.064578,0.043,79.0,0.33496,0.0074256,0.015011,0.045074,0.066613,79.0,0.33496,0.0040007,0.0087504,0.025455,0.11822,79.0,0.33496
120,1.19,0.01091,0.020857,0.064008,0.043,79.0,0.33496,0.007332,0.014887,0.044638,0.066613,79.0,0.33496,0.0039461,0.0086659,0.025177,0.11822,79.0,0.33496
