,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
29,0.28,0.0047114,0.01383,0.036113,0.025069,0.011045,0.15,70.0,0.147,0.70019,0.0037889,0.011963,0.030538,0.021559,0.0089793,0.18,70.0,0.147,0.76932,0.0026737,0.0097178,0.023779,0.017316,0.0064632,0.25,70.0,0.147,0.91876,0.99
30,0.29,0.0046688,0.013734,0.035825,0.024878,0.010947,0.15,70.0,0.147,0.69894,0.003752,0.011871,0.030271,0.021378,0.0088934,0.18,70.0,0.147,0.76813,0.0026439,0.0096289,0.023533,0.017141,0.0063914,0.25,70.0,0.147,0.91679,0.99
31,0.3,0.0046266,0.013638,0.03554,0.024689,0.010851,0.15,70.0,0.147,0.69858,0.0037154,0.01178,0.030008,0.021199,0.0088084,0.18,70.0,0.147,0.76646,0.0026146,0.0095411,0.02329,0.01697,0.0063208,0.25,70.0,0.147,0.91494,0.99
32,0.31,0.0045848,0.013543,0.035259,0.024503,0.010756,0.15,70.0,0.147,0.69709,0.0036791,0.01169,0.029748,0.021024,0.0087246,0.18,70.0,0.147,0.76909,0.0025856,0.0094542,0.023052,0.016801,0.0062513,0.25,70.0,0.147,0.91304,0.99
33,0.32,0.0045432,0.013449,0.034981,0.02432,0.010661,0.15,70.0,0.147,0.69733,0.0036432,0.011601,0.029492,0.02085,0.0086417,0.18,70.0,0.147,0.7673,0.002557,0.0093682,0.022818,0.016635,0.0061828,0.25,70.0,0.147,0.91363,0.99
34,0.33,0.004502,0.013355,0.034706,0.024138,0.010568,0.15,70.0,0.147,0.69745,0.0036076,0.011513,0.029239,0.020679,0.0085597,0.18,70.0,0.147,0.76461,0.0025287,0.0092831,0.022587,0.016472,0.0061153,0.25,70.0,0.147,0.91107,0.99
35,0.34,0.004461,0.013262,0.034434,0.023959,0.010475,0.15,70.0,0.147,0.69942,0.0035723,0.011425,0.028989,0.02051,0.0084786,0.18,70.0,0.147,0.76288,0.0025007,0.009199,0.02236,0.016311,0.0060487,0.25,70.0,0.147,0.90844,0.99
36,0.35,0.0044204,0.01317,0.034165,0.023781,0.010383,0.15,70.0,0.147,0.69709,0.0035373,0.011338,0.028742,0.020343,0.0083983,0.18,70.0,0.147,0.76539,0.0024731,0.0091157,0.022136,0.016153,0.0059829,0.25,70.0,0.147,0.90707,0.99
37,0.36,0.0043801,0.013079,0.033898,0.023606,0.010292,0.15,70.0,0.147,0.69488,0.0035026,0.011252,0.028497,0.020178,0.0083187,0.18,70.0,0.147,0.76503,0.0024457,0.0090333,0.021915,0.015997,0.0059181,0.25,70.0,0.147,0.91005,0.99
38,0.37,0.00434,0.012988,0.033634,0.023432,0.010202,0.15,70.0,0.147,0.69441,0.0034682,0.011166,0.028255,0.020015,0.00824,0.18,70.0,0.147,0.76437,0.0024186,0.0089516,0.021697,0.015843,0.0058539,0.25,70.0,0.147,0.90647,0.99
39,0.38,0.0043002,0.012898,0.033372,0.02326,0.010113,0.15,70.0,0.147,0.69572,0.003434,0.011081,0.028016,0.019854,0.0081619,0.18,70.0,0.147,0.76241,0.0023917,0.0088708,0.021481,0.015691,0.0057906,0.25,70.0,0.147,0.90623,0.99
40,0.39,0.0042606,0.012809,0.033113,0.023089,0.010024,0.15,70.0,0.147,0.6947,0.0034001,0.010997,0.027779,0.019695,0.0080845,0.18,70.0,0.147,0.76366,0.0023652,0.0087908,0.021269,0.015541,0.005728,0.25,70.0,0.147,0.90731,0.99
41,0.4,0.0042213,0.01272,0.032856,0.022921,0.0099356,0.15,70.0,0.147,0.69596,0.0033664,0.010914,0.027545,0.019537,0.0080079,0.18,70.0,0.147,0.75984,0.0023389,0.0087116,0.021059,0.015393,0.0056661,0.25,70.0,0.147,0.90623,0.99
42,0.41,0.0041823,0.012632,0.032602,0.022754,0.0098481,0.15,70.0,0.147,0.6962,0.003333,0.010831,0.027312,0.019381,0.0079318,0.18,70.0,0.147,0.76181,0.0023128,0.0086332,0.020851,0.015246,0.0056049,0.25,70.0,0.147,0.90528,0.99
43,0.42,0.0041435,0.012544,0.032349,0.022588,0.0097611,0.15,70.0,0.147,0.69357,0.0032998,0.010749,0.027082,0.019226,0.0078564,0.18,70.0,0.147,0.76205,0.002287,0.0085555,0.020646,0.015102,0.0055443,0.25,70.0,0.147,0.90152,0.99
44,0.43,0.0041049,0.012457,0.032098,0.022424,0.0096748,0.15,70.0,0.147,0.69524,0.0032668,0.010667,0.026855,0.019073,0.0077816,0.18,70.0,0.147,0.7596,0.0022614,0.0084785,0.020444,0.014959,0.0054844,0.25,70.0,0.147,0.90182,0.99
45,0.44,0.0040666,0.012371,0.03185,0.022261,0.0095891,0.15,70.0,0.147,0.69399,0.0032341,0.010587,0.026629,0.018921,0.0077074,0.18,70.0,0.147,0.76235,0.0022361,0.0084024,0.020243,0.014818,0.0054251,0.25,70.0,0.147,0.90301,0.99
46,0.45,0.0040285,0.012285,0.031603,0.022099,0.009504,0.15,70.0,0.147,0.69697,0.0032016,0.010506,0.026405,0.018771,0.0076338,0.18,70.0,0.147,0.76133,0.0022109,0.0083269,0.020045,0.014679,0.0053664,0.25,70.0,0.147,0.90325,0.99
47,0.46,0.0039906,0.0122,0.031359,0.021939,0.0094194,0.15,70.0,0.147,0.69524,0.0031693,0.010427,0.026183,0.018622,0.0075607,0.18,70.0,0.147,0.76103,0.002186,0.0082521,0.019849,0.014541,0.0053082,0.25,70.0,0.147,0.90319,0.99
48,0.47,0.0039529,0.012116,0.031116,0.021781,0.0093354,0.15,70.0,0.147,0.69566,0.0031372,0.010348,0.025963,0.018475,0.0074882,0.18,70.0,0.147,0.7593,0.0021613,0.008178,0.019655,0.014405,0.0052507,0.25,70.0,0.147,0.89949,0.99
49,0.48,0.0039154,0.012032,0.030875,0.021623,0.0092519,0.15,70.0,0.147,0.69482,0.0031053,0.010269,0.025745,0.018329,0.0074162,0.18,70.0,0.147,0.76121,0.0021369,0.0081047,0.019463,0.01427,0.0051936,0.25,70.0,0.147,0.90009,0.99
50,0.49,0.0038782,0.011948,0.030636,0.021467,0.0091689,0.15,70.0,0.147,0.69578,0.0030737,0.010191,0.025529,0.018184,0.0073446,0.18,70.0,0.147,0.76014,0.0021126,0.008032,0.019274,0.014137,0.0051371,0.25,70.0,0.147,0.90355,0.99
51,0.5,0.0038411,0.011866,0.030398,0.021312,0.0090864,0.15,70.0,0.147,0.69441,0.0030422,0.010114,0.025314,0.018041,0.0072736,0.18,70.0,0.147,0.75745,0.0020885,0.0079599,0.019086,0.014005,0.0050812,0.25,70.0,0.147,0.90307,0.99
52,0.51,0.0038042,0.011783,0.030163,0.021158,0.0090045,0.15,70.0,0.147,0.69625,0.0030109,0.010038,0.025102,0.017899,0.0072031,0.18,70.0,0.147,0.7605,0.0020646,0.0078886,0.0189,0.013874,0.0050257,0.25,70.0,0.147,0.89907,0.99
53,0.52,0.0037676,0.011702,0.029929,0.021006,0.0089229,0.15,70.0,0.147,0.69381,0.0029798,0.0099614,0.024891,0.017758,0.0071331,0.18,70.0,0.147,0.75954,0.0020409,0.0078179,0.018716,0.013745,0.0049707,0.25,70.0,0.147,0.89866,0.99
54,0.53,0.0037311,0.01162,0.029696,0.020854,0.0088419,0.15,70.0,0.147,0.69637,0.0029489,0.0098859,0.024681,0.017618,0.0070635,0.18,70.0,0.147,0.7627,0.0020174,0.0077478,0.018534,0.013618,0.0049163,0.25,70.0,0.147,0.89955,0.99
55,0.54,0.0036948,0.01154,0.029465,0.020704,0.0087613,0.15,70.0,0.147,0.69572,0.0029182,0.0098109,0.024474,0.017479,0.0069944,0.18,70.0,0.147,0.75906,0.0019941,0.0076784,0.018353,0.013491,0.0048622,0.25,70.0,0.147,0.90277,0.99
56,0.55,0.0036587,0.01146,0.029236,0.020555,0.0086811,0.15,70.0,0.147,0.69918,0.0028876,0.0097365,0.024268,0.017342,0.0069257,0.18,70.0,0.147,0.76103,0.001971,0.0076096,0.018175,0.013366,0.0048086,0.25,70.0,0.147,0.90039,0.99
57,0.56,0.0036228,0.01138,0.029008,0.020407,0.0086014,0.15,70.0,0.147,0.6959,0.0028573,0.0096627,0.024063,0.017206,0.0068574,0.18,70.0,0.147,0.7605,0.001948,0.0075414,0.017998,0.013242,0.0047555,0.25,70.0,0.147,0.89985,0.99
58,0.57,0.003587,0.011301,0.028782,0.02026,0.0085221,0.15,70.0,0.147,0.69745,0.0028271,0.0095893,0.02386,0.01707,0.0067896,0.18,70.0,0.147,0.76097,0.0019252,0.0074739,0.017823,0.01312,0.0047028,0.25,70.0,0.147,0.9023,0.99
59,0.58,0.0035514,0.011222,0.028557,0.020114,0.0084432,0.15,70.0,0.147,0.69834,0.002797,0.0095165,0.023659,0.016936,0.0067221,0.18,70.0,0.147,0.7602,0.0019026,0.0074069,0.017649,0.012998,0.0046506,0.25,70.0,0.147,0.90057,0.99
60,0.59,0.003516,0.011144,0.028334,0.019969,0.0083647,0.15,70.0,0.147,0.69906,0.0027672,0.0094443,0.023458,0.016803,0.0066551,0.18,70.0,0.147,0.75942,0.0018802,0.0073405,0.017477,0.012878,0.0045987,0.25,70.0,0.147,0.90104,0.99
61,0.6,0.0034808,0.011067,0.028112,0.019825,0.0082866,0.15,70.0,0.147,0.69852,0.0027375,0.0093725,0.02326,0.016671,0.0065885,0.18,70.0,0.147,0.76551,0.0018579,0.0072748,0.017307,0.012759,0.0045473,0.25,70.0,0.147,0.89967,0.99
62,0.61,0.0034457,0.01099,0.027892,0.019683,0.0082089,0.15,70.0,0.147,0.6987,0.0027079,0.0093013,0.023063,0.01654,0.0065222,0.18,70.0,0.147,0.76109,0.0018357,0.0072096,0.017138,0.012642,0.0044962,0.25,70.0,0.147,0.90104,0.99
63,0.62,0.0034108,0.010913,0.027672,0.019541,0.0081316,0.15,70.0,0.147,0.69828,0.0026785,0.0092306,0.022867,0.016411,0.0064563,0.18,70.0,0.147,0.76491,0.0018138,0.007145,0.01697,0.012525,0.0044455,0.25,70.0,0.147,0.90063,0.99
64,0.63,0.003376,0.010837,0.027455,0.0194,0.0080546,0.15,70.0,0.147,0.70067,0.0026493,0.0091603,0.022672,0.016282,0.0063908,0.18,70.0,0.147,0.76223,0.0017919,0.0070809,0.016805,0.012409,0.0043953,0.25,70.0,0.147,0.89973,0.99
65,0.64,0.0033414,0.010761,0.027238,0.01926,0.007978,0.15,70.0,0.147,0.7015,0.0026202,0.0090906,0.022479,0.016154,0.0063256,0.18,70.0,0.147,0.76628,0.0017703,0.0070175,0.01664,0.012295,0.0043453,0.25,70.0,0.147,0.90122,0.99
66,0.65,0.003307,0.010686,0.027023,0.019121,0.0079017,0.15,70.0,0.147,0.70437,0.0025913,0.0090214,0.022288,0.016027,0.0062608,0.18,70.0,0.147,0.76497,0.0017487,0.0069545,0.016477,0.012181,0.0042958,0.25,70.0,0.147,0.90021,0.99
67,0.66,0.0032727,0.010611,0.026809,0.018983,0.0078258,0.15,70.0,0.147,0.70144,0.0025625,0.0089527,0.022097,0.015901,0.0061963,0.18,70.0,0.147,0.76855,0.0017274,0.0068922,0.016316,0.012069,0.0042465,0.25,70.0,0.147,0.90003,0.99
68,0.67,0.0032385,0.010537,0.026596,0.018846,0.0077501,0.15,70.0,0.147,0.70174,0.0025338,0.0088844,0.021908,0.015776,0.0061321,0.18,70.0,0.147,0.76688,0.0017061,0.0068303,0.016156,0.011958,0.0041977,0.25,70.0,0.147,0.89991,0.99
69,0.68,0.0032045,0.010463,0.026385,0.01871,0.0076748,0.15,70.0,0.147,0.70377,0.0025053,0.0088166,0.02172,0.015652,0.0060682,0.18,70.0,0.147,0.76527,0.001685,0.006769,0.015997,0.011848,0.0041491,0.25,70.0,0.147,0.89961,0.99
70,0.69,0.0031706,0.01039,0.026174,0.018575,0.0075999,0.15,70.0,0.147,0.70383,0.0024769,0.0087493,0.021533,0.015529,0.0060047,0.18,70.0,0.147,0.767,0.0016641,0.0067083,0.015839,0.011738,0.0041009,0.25,70.0,0.147,0.90361,0.99
