,depths,Eu_480.0,Ed_480.0,Eo_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,a_600.0,b_600.0,bb_600.0
108,1.07,0.0060197,0.0077204,0.027795,0.043,281.0,1.1914,2.9588e-05,0.00090157,0.0016674,0.066613,281.0,1.1914,2.8912e-06,0.00039514,0.00069027,0.11822,281.0,1.1914
109,1.08,0.0059414,0.0076303,0.027454,0.043,281.0,1.1914,2.933e-05,0.00089372,0.0016529,0.066613,281.0,1.1914,2.8548e-06,0.00039017,0.00068158,0.11822,281.0,1.1914
110,1.09,0.0058636,0.0075407,0.027115,0.043,281.0,1.1914,2.9072e-05,0.00088589,0.0016384,0.066613,281.0,1.1914,2.8187e-06,0.00038523,0.00067297,0.11822,281.0,1.1914
111,1.1,0.0057863,0.0074519,0.026779,0.043,281.0,1.1914,2.8816e-05,0.00087807,0.001624,0.066613,281.0,1.1914,2.7828e-06,0.00038033,0.00066441,0.11822,281.0,1.1914
112,1.11,0.0057095,0.0073637,0.026445,0.043,281.0,1.1914,2.856e-05,0.00087028,0.0016095,0.066613,281.0,1.1914,2.7472e-06,0.00037546,0.00065589,0.11822,281.0,1.1914
113,1.12,0.0056332,0.0072761,0.026114,0.043,281.0,1.1914,2.8305e-05,0.00086251,0.0015952,0.066613,281.0,1.1914,2.7119e-06,0.00037063,0.00064748,0.11822,281.0,1.1914
114,1.1300000000000001,0.0055574,0.0071891,0.025785,0.043,281.0,1.1914,2.8051e-05,0.00085477,0.0015808,0.066613,281.0,1.1914,2.6767e-06,0.00036583,0.00063907,0.11822,281.0,1.1914
115,1.1400000000000001,0.0054821,0.0071028,0.025458,0.043,281.0,1.1914,2.7798e-05,0.00084704,0.0015666,0.066613,281.0,1.1914,2.6419e-06,0.00036107,0.00063076,0.11822,281.0,1.1914
116,1.1500000000000001,0.0054072,0.0070171,0.025133,0.043,281.0,1.1914,2.7545e-05,0.00083935,0.0015523,0.066613,281.0,1.1914,2.6073e-06,0.00035635,0.0006225,0.11822,281.0,1.1914
117,1.16,0.0053328,0.006932,0.02481,0.043,281.0,1.1914,2.7294e-05,0.00083169,0.0015382,0.066613,281.0,1.1914,2.5731e-06,0.00035167,0.00061432,0.11822,281.0,1.1914
118,1.17,0.0052589,0.0068475,0.02449,0.043,281.0,1.1914,2.7043e-05,0.00082405,0.001524,0.066613,281.0,1.1914,2.5392e-06,0.00034702,0.00060623,0.11822,281.0,1.1914
119,1.18,0.0051854,0.0067635,0.024171,0.043,281.0,1.1914,2.6794e-05,0.00081645,0.00151,0.066613,281.0,1.1914,2.5054e-06,0.00034242,0.00059815,0.11822,281.0,1.1914
120,1.19,0.0051124,0.0066802,0.023855,0.043,281.0,1.1914,2.6545e-05,0.00080887,0.0014959,0.066613,281.0,1.1914,2.472e-06,0.00033786,0.00059021,0.11822,281.0,1.1914
121,1.2,0.0050398,0.0065974,0.023541,0.043,281.0,1.1914,2.6297e-05,0.00080133,0.001482,0.066613,281.0,1.1914,2.4389e-06,0.00033334,0.00058229,0.11822,281.0,1.1914
122,1.21,0.0049676,0.0065152,0.023228,0.043,281.0,1.1914,2.6051e-05,0.00079383,0.0014681,0.066613,281.0,1.1914,2.4061e-06,0.00032886,0.00057447,0.11822,281.0,1.1914
123,1.22,0.0048959,0.0064336,0.022918,0.043,281.0,1.1914,2.5806e-05,0.00078635,0.0014543,0.066613,281.0,1.1914,2.3737e-06,0.00032442,0.00056673,0.11822,281.0,1.1914
124,1.23,0.0048246,0.0063525,0.02261,0.043,281.0,1.1914,2.5562e-05,0.00077892,0.0014406,0.066613,281.0,1.1914,2.3415e-06,0.00032002,0.00055904,0.11822,281.0,1.1914
125,1.24,0.0047537,0.006272,0.022304,0.043,281.0,1.1914,2.5319e-05,0.00077152,0.0014269,0.066613,281.0,1.1914,2.3097e-06,0.00031567,0.00055144,0.11822,281.0,1.1914
126,1.25,0.0046832,0.006192,0.021999,0.043,281.0,1.1914,2.5077e-05,0.00076415,0.0014132,0.066613,281.0,1.1914,2.2782e-06,0.00031136,0.00054392,0.11822,281.0,1.1914
127,1.26,0.0046132,0.0061126,0.021697,0.043,281.0,1.1914,2.4837e-05,0.00075683,0.0013997,0.066613,281.0,1.1914,2.247e-06,0.0003071,0.00053647,0.11822,281.0,1.1914
128,1.27,0.0045435,0.0060337,0.021396,0.043,281.0,1.1914,2.4598e-05,0.00074955,0.0013862,0.066613,281.0,1.1914,2.2162e-06,0.00030288,0.00052911,0.11822,281.0,1.1914
129,1.28,0.0044742,0.0059553,0.021097,0.043,281.0,1.1914,2.436e-05,0.0007423,0.0013728,0.066613,281.0,1.1914,2.1855e-06,0.0002987,0.0005218,0.11822,281.0,1.1914
130,1.29,0.0044053,0.0058774,0.020801,0.043,281.0,1.1914,2.4124e-05,0.00073509,0.0013595,0.066613,281.0,1.1914,2.1553e-06,0.00029457,0.00051457,0.11822,281.0,1.1914
