,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
207,2.06,3.462e-05,0.0017963,0.0031434,0.0030179,0.00012552,0.08,0.1,0.002296,2.3376e-05,0.0013675,0.002378,0.0022924,8.5652e-05,0.09,0.1,0.002296,9.4239e-06,0.00073922,0.0012708,0.0012353,3.5482e-05,0.12,0.1,0.002296
208,2.07,3.4536e-05,0.0017937,0.0031358,0.0030108,0.00012509,0.08,0.1,0.002296,2.3313e-05,0.0013653,0.0023718,0.0022864,8.5328e-05,0.09,0.1,0.002296,9.3895e-06,0.00073766,0.0012664,0.0012311,3.5299e-05,0.12,0.1,0.002296
209,2.08,3.4451e-05,0.0017911,0.0031283,0.0030037,0.00012466,0.08,0.1,0.002296,2.325e-05,0.0013631,0.0023656,0.0022806,8.5009e-05,0.09,0.1,0.002296,9.3554e-06,0.00073612,0.001262,0.0012269,3.512e-05,0.12,0.1,0.002296
210,2.09,3.4368e-05,0.0017885,0.0031209,0.0029967,0.00012424,0.08,0.1,0.002296,2.3188e-05,0.0013609,0.0023595,0.0022748,8.4694e-05,0.09,0.1,0.002296,9.3217e-06,0.00073457,0.0012578,0.0012228,3.4943e-05,0.12,0.1,0.002296
211,2.1,3.4285e-05,0.0017859,0.0031136,0.0029897,0.00012383,0.08,0.1,0.002296,2.3126e-05,0.0013587,0.0023534,0.002269,8.4383e-05,0.09,0.1,0.002296,9.2884e-06,0.00073303,0.0012535,0.0012188,3.4769e-05,0.12,0.1,0.002296
212,2.11,3.4203e-05,0.0017833,0.0031063,0.0029828,0.00012342,0.08,0.1,0.002296,2.3065e-05,0.0013566,0.0023474,0.0022633,8.4076e-05,0.09,0.1,0.002296,9.2555e-06,0.0007315,0.0012494,0.0012148,3.4598e-05,0.12,0.1,0.002296
213,2.12,3.4122e-05,0.0017808,0.003099,0.002976,0.00012301,0.08,0.1,0.002296,2.3004e-05,0.0013544,0.0023415,0.0022577,8.3773e-05,0.09,0.1,0.002296,9.2228e-06,0.00072997,0.0012452,0.0012108,3.443e-05,0.12,0.1,0.002296
214,2.13,3.4041e-05,0.0017782,0.0030919,0.0029693,0.00012261,0.08,0.1,0.002296,2.2943e-05,0.0013522,0.0023356,0.0022521,8.3474e-05,0.09,0.1,0.002296,9.1905e-06,0.00072845,0.0012411,0.0012069,3.4264e-05,0.12,0.1,0.002296
215,2.14,3.396e-05,0.0017757,0.0030848,0.0029626,0.00012221,0.08,0.1,0.002296,2.2884e-05,0.0013501,0.0023297,0.0022465,8.3178e-05,0.09,0.1,0.002296,9.1585e-06,0.00072693,0.0012371,0.001203,3.4101e-05,0.12,0.1,0.002296
216,2.15,3.3881e-05,0.0017731,0.0030777,0.0029559,0.00012182,0.08,0.1,0.002296,2.2824e-05,0.001348,0.0023239,0.002241,8.2885e-05,0.09,0.1,0.002296,9.1268e-06,0.00072542,0.0012331,0.0011992,3.3941e-05,0.12,0.1,0.002296
217,2.16,3.3802e-05,0.0017706,0.0030708,0.0029493,0.00012144,0.08,0.1,0.002296,2.2765e-05,0.0013458,0.0023182,0.0022356,8.2597e-05,0.09,0.1,0.002296,9.0954e-06,0.00072392,0.0012292,0.0011954,3.3782e-05,0.12,0.1,0.002296
218,2.17,3.3723e-05,0.0017681,0.0030638,0.0029428,0.00012105,0.08,0.1,0.002296,2.2706e-05,0.0013437,0.0023125,0.0022302,8.2311e-05,0.09,0.1,0.002296,9.0644e-06,0.00072241,0.0012252,0.0011916,3.3626e-05,0.12,0.1,0.002296
219,2.18,3.3645e-05,0.0017655,0.003057,0.0029363,0.00012068,0.08,0.1,0.002296,2.2648e-05,0.0013416,0.0023069,0.0022248,8.2028e-05,0.09,0.1,0.002296,9.0335e-06,0.00072092,0.0012214,0.0011879,3.3473e-05,0.12,0.1,0.002296
220,2.19,3.3567e-05,0.001763,0.0030502,0.0029299,0.0001203,0.08,0.1,0.002296,2.2591e-05,0.0013394,0.0023013,0.0022195,8.1749e-05,0.09,0.1,0.002296,9.003e-06,0.00071943,0.0012175,0.0011842,3.3321e-05,0.12,0.1,0.002296
221,2.2,3.349e-05,0.0017605,0.0030434,0.0029235,0.00011993,0.08,0.1,0.002296,2.2533e-05,0.0013373,0.0022957,0.0022142,8.1473e-05,0.09,0.1,0.002296,8.9728e-06,0.00071794,0.0012137,0.0011806,3.3171e-05,0.12,0.1,0.002296
222,2.21,3.3414e-05,0.001758,0.0030367,0.0029172,0.00011957,0.08,0.1,0.002296,2.2476e-05,0.0013352,0.0022902,0.002209,8.12e-05,0.09,0.1,0.002296,8.9428e-06,0.00071645,0.00121,0.0011769,3.3024e-05,0.12,0.1,0.002296
223,2.22,3.3337e-05,0.0017555,0.0030301,0.0029109,0.0001192,0.08,0.1,0.002296,2.242e-05,0.0013331,0.0022847,0.0022038,8.0929e-05,0.09,0.1,0.002296,8.913e-06,0.00071498,0.0012062,0.0011734,3.2878e-05,0.12,0.1,0.002296
224,2.23,3.3262e-05,0.001753,0.0030235,0.0029046,0.00011884,0.08,0.1,0.002296,2.2363e-05,0.001331,0.0022793,0.0021987,8.0662e-05,0.09,0.1,0.002296,8.8836e-06,0.0007135,0.0012026,0.0011698,3.2734e-05,0.12,0.1,0.002296
225,2.24,3.3187e-05,0.0017505,0.0030169,0.0028984,0.00011849,0.08,0.1,0.002296,2.2308e-05,0.0013289,0.0022739,0.0021935,8.0397e-05,0.09,0.1,0.002296,8.8544e-06,0.00071204,0.0011989,0.0011663,3.2592e-05,0.12,0.1,0.002296
226,2.25,3.3112e-05,0.001748,0.0030104,0.0028923,0.00011814,0.08,0.1,0.002296,2.2252e-05,0.0013268,0.0022686,0.0021885,8.0135e-05,0.09,0.1,0.002296,8.8254e-06,0.00071057,0.0011953,0.0011628,3.2453e-05,0.12,0.1,0.002296
227,2.2600000000000002,3.3038e-05,0.0017455,0.003004,0.0028862,0.00011779,0.08,0.1,0.002296,2.2197e-05,0.0013247,0.0022633,0.0021834,7.9876e-05,0.09,0.1,0.002296,8.7966e-06,0.00070911,0.0011917,0.0011594,3.2314e-05,0.12,0.1,0.002296
228,2.27,3.2964e-05,0.001743,0.0029976,0.0028801,0.00011744,0.08,0.1,0.002296,2.2142e-05,0.0013226,0.002258,0.0021784,7.9619e-05,0.09,0.1,0.002296,8.7681e-06,0.00070766,0.0011881,0.0011559,3.2177e-05,0.12,0.1,0.002296
229,2.2800000000000002,3.2891e-05,0.0017406,0.0029912,0.0028741,0.0001171,0.08,0.1,0.002296,2.2088e-05,0.0013206,0.0022528,0.0021734,7.9365e-05,0.09,0.1,0.002296,8.7398e-06,0.00070621,0.0011846,0.0011525,3.2042e-05,0.12,0.1,0.002296
230,2.29,3.2818e-05,0.0017381,0.0029849,0.0028681,0.00011676,0.08,0.1,0.002296,2.2034e-05,0.0013185,0.0022476,0.0021685,7.9113e-05,0.09,0.1,0.002296,8.7117e-06,0.00070476,0.0011811,0.0011492,3.1909e-05,0.12,0.1,0.002296
231,2.3000000000000003,3.2746e-05,0.0017357,0.0029786,0.0028622,0.00011643,0.08,0.1,0.002296,2.198e-05,0.0013164,0.0022424,0.0021636,7.8863e-05,0.09,0.1,0.002296,8.6838e-06,0.00070332,0.0011776,0.0011458,3.1777e-05,0.12,0.1,0.002296
232,2.31,3.2674e-05,0.0017332,0.0029724,0.0028563,0.00011609,0.08,0.1,0.002296,2.1927e-05,0.0013144,0.0022373,0.0021587,7.8615e-05,0.09,0.1,0.002296,8.6561e-06,0.00070188,0.0011741,0.0011425,3.1646e-05,0.12,0.1,0.002296
233,2.32,3.2602e-05,0.0017308,0.0029662,0.0028504,0.00011576,0.08,0.1,0.002296,2.1874e-05,0.0013123,0.0022322,0.0021539,7.837e-05,0.09,0.1,0.002296,8.6287e-06,0.00070045,0.0011707,0.0011392,3.1517e-05,0.12,0.1,0.002296
234,2.33,3.2531e-05,0.0017283,0.00296,0.0028446,0.00011544,0.08,0.1,0.002296,2.1821e-05,0.0013103,0.0022272,0.002149,7.8127e-05,0.09,0.1,0.002296,8.6014e-06,0.00069902,0.0011673,0.0011359,3.1389e-05,0.12,0.1,0.002296
235,2.34,3.246e-05,0.0017259,0.0029539,0.0028388,0.00011511,0.08,0.1,0.002296,2.1768e-05,0.0013082,0.0022221,0.0021443,7.7887e-05,0.09,0.1,0.002296,8.5743e-06,0.0006976,0.0011639,0.0011327,3.1263e-05,0.12,0.1,0.002296
236,2.35,3.239e-05,0.0017234,0.0029478,0.002833,0.00011479,0.08,0.1,0.002296,2.1716e-05,0.0013062,0.0022172,0.0021395,7.7648e-05,0.09,0.1,0.002296,8.5475e-06,0.00069618,0.0011606,0.0011295,3.1138e-05,0.12,0.1,0.002296
237,2.36,3.232e-05,0.001721,0.0029418,0.0028273,0.00011447,0.08,0.1,0.002296,2.1664e-05,0.0013041,0.0022122,0.0021348,7.7411e-05,0.09,0.1,0.002296,8.5208e-06,0.00069476,0.0011573,0.0011263,3.1015e-05,0.12,0.1,0.002296
238,2.37,3.225e-05,0.0017186,0.0029358,0.0028216,0.00011415,0.08,0.1,0.002296,2.1613e-05,0.0013021,0.0022073,0.0021301,7.7177e-05,0.09,0.1,0.002296,8.4942e-06,0.00069335,0.001154,0.0011231,3.0892e-05,0.12,0.1,0.002296
239,2.38,3.2181e-05,0.0017162,0.0029298,0.0028159,0.00011384,0.08,0.1,0.002296,2.1561e-05,0.0013001,0.0022024,0.0021254,7.6944e-05,0.09,0.1,0.002296,8.4679e-06,0.00069194,0.0011507,0.0011199,3.0771e-05,0.12,0.1,0.002296
240,2.39,3.2112e-05,0.0017138,0.0029238,0.0028103,0.00011353,0.08,0.1,0.002296,2.151e-05,0.0012981,0.0021975,0.0021208,7.6713e-05,0.09,0.1,0.002296,8.4418e-06,0.00069054,0.0011474,0.0011168,3.0651e-05,0.12,0.1,0.002296
241,2.4,3.2043e-05,0.0017114,0.0029179,0.0028047,0.00011322,0.08,0.1,0.002296,2.146e-05,0.001296,0.0021926,0.0021162,7.6484e-05,0.09,0.1,0.002296,8.4158e-06,0.00068914,0.0011442,0.0011137,3.0532e-05,0.12,0.1,0.002296
242,2.41,3.1975e-05,0.001709,0.0029121,0.0027992,0.00011291,0.08,0.1,0.002296,2.1409e-05,0.001294,0.0021878,0.0021116,7.6257e-05,0.09,0.1,0.002296,8.39e-06,0.00068775,0.001141,0.0011106,3.0414e-05,0.12,0.1,0.002296
243,2.42,3.1907e-05,0.0017066,0.0029062,0.0027936,0.00011261,0.08,0.1,0.002296,2.1359e-05,0.001292,0.002183,0.002107,7.6032e-05,0.09,0.1,0.002296,8.3643e-06,0.00068636,0.0011378,0.0011075,3.0298e-05,0.12,0.1,0.002296
244,2.43,3.1839e-05,0.0017042,0.0029004,0.0027881,0.00011231,0.08,0.1,0.002296,2.1309e-05,0.00129,0.0021783,0.0021025,7.5809e-05,0.09,0.1,0.002296,8.3388e-06,0.00068497,0.0011346,0.0011045,3.0182e-05,0.12,0.1,0.002296
245,2.44,3.1772e-05,0.0017018,0.0028947,0.0027827,0.00011201,0.08,0.1,0.002296,2.1259e-05,0.001288,0.0021736,0.002098,7.5587e-05,0.09,0.1,0.002296,8.3135e-06,0.00068358,0.0011315,0.0011014,3.0068e-05,0.12,0.1,0.002296
246,2.45,3.1705e-05,0.0016994,0.0028889,0.0027772,0.00011171,0.08,0.1,0.002296,2.121e-05,0.001286,0.0021688,0.0020935,7.5367e-05,0.09,0.1,0.002296,8.2884e-06,0.0006822,0.0011284,0.0010984,2.9954e-05,0.12,0.1,0.002296
247,2.46,3.1639e-05,0.001697,0.0028832,0.0027718,0.00011142,0.08,0.1,0.002296,2.1161e-05,0.001284,0.0021642,0.002089,7.5148e-05,0.09,0.1,0.002296,8.2633e-06,0.00068083,0.0011253,0.0010954,2.9842e-05,0.12,0.1,0.002296
248,2.47,3.1573e-05,0.0016947,0.0028775,0.0027664,0.00011112,0.08,0.1,0.002296,2.1112e-05,0.001282,0.0021595,0.0020846,7.4931e-05,0.09,0.1,0.002296,8.2385e-06,0.00067946,0.0011222,0.0010924,2.9731e-05,0.12,0.1,0.002296
249,2.48,3.1507e-05,0.0016923,0.0028719,0.002761,0.00011083,0.08,0.1,0.002296,2.1063e-05,0.0012801,0.0021549,0.0020802,7.4716e-05,0.09,0.1,0.002296,8.2138e-06,0.00067809,0.0011191,0.0010895,2.962e-05,0.12,0.1,0.002296
250,2.49,3.1441e-05,0.0016899,0.0028663,0.0027557,0.00011054,0.08,0.1,0.002296,2.1015e-05,0.0012781,0.0021503,0.0020758,7.4502e-05,0.09,0.1,0.002296,8.1892e-06,0.00067673,0.001116,0.0010865,2.9511e-05,0.12,0.1,0.002296
251,2.5,3.1376e-05,0.0016876,0.0028607,0.0027504,0.00011026,0.08,0.1,0.002296,2.0966e-05,0.0012761,0.0021457,0.0020714,7.429e-05,0.09,0.1,0.002296,8.1648e-06,0.00067537,0.001113,0.0010836,2.9402e-05,0.12,0.1,0.002296
252,2.5100000000000002,3.1311e-05,0.0016852,0.0028551,0.0027451,0.00010997,0.08,0.1,0.002296,2.0918e-05,0.0012741,0.0021411,0.002067,7.4079e-05,0.09,0.1,0.002296,8.1406e-06,0.00067401,0.00111,0.0010807,2.9294e-05,0.12,0.1,0.002296
253,2.52,3.1246e-05,0.0016829,0.0028496,0.0027399,0.00010969,0.08,0.1,0.002296,2.0871e-05,0.0012722,0.0021366,0.0020627,7.387e-05,0.09,0.1,0.002296,8.1164e-06,0.00067266,0.001107,0.0010778,2.9187e-05,0.12,0.1,0.002296
254,2.5300000000000002,3.1181e-05,0.0016805,0.002844,0.0027346,0.00010941,0.08,0.1,0.002296,2.0823e-05,0.0012702,0.0021321,0.0020584,7.3662e-05,0.09,0.1,0.002296,8.0924e-06,0.00067131,0.001104,0.0010749,2.9081e-05,0.12,0.1,0.002296
255,2.54,3.1117e-05,0.0016782,0.0028386,0.0027294,0.00010913,0.08,0.1,0.002296,2.0776e-05,0.0012683,0.0021276,0.0020541,7.3455e-05,0.09,0.1,0.002296,8.0685e-06,0.00066996,0.001101,0.0010721,2.8976e-05,0.12,0.1,0.002296
256,2.5500000000000003,3.1053e-05,0.0016759,0.0028331,0.0027242,0.00010885,0.08,0.1,0.002296,2.0729e-05,0.0012663,0.0021231,0.0020498,7.325e-05,0.09,0.1,0.002296,8.0448e-06,0.00066862,0.0010981,0.0010692,2.8872e-05,0.12,0.1,0.002296
257,2.56,3.099e-05,0.0016735,0.0028277,0.0027191,0.00010858,0.08,0.1,0.002296,2.0682e-05,0.0012644,0.0021186,0.0020456,7.3047e-05,0.09,0.1,0.002296,8.0212e-06,0.00066728,0.0010952,0.0010664,2.8769e-05,0.12,0.1,0.002296
258,2.57,3.0926e-05,0.0016712,0.0028223,0.002714,0.0001083,0.08,0.1,0.002296,2.0635e-05,0.0012624,0.0021142,0.0020414,7.2844e-05,0.09,0.1,0.002296,7.9978e-06,0.00066595,0.0010922,0.0010636,2.8666e-05,0.12,0.1,0.002296
259,2.58,3.0863e-05,0.0016689,0.0028169,0.0027088,0.00010803,0.08,0.1,0.002296,2.0589e-05,0.0012605,0.0021098,0.0020371,7.2643e-05,0.09,0.1,0.002296,7.9745e-06,0.00066462,0.0010893,0.0010608,2.8564e-05,0.12,0.1,0.002296
260,2.59,3.0801e-05,0.0016666,0.0028115,0.0027038,0.00010776,0.08,0.1,0.002296,2.0542e-05,0.0012585,0.0021054,0.002033,7.2443e-05,0.09,0.1,0.002296,7.9513e-06,0.00066329,0.0010864,0.001058,2.8463e-05,0.12,0.1,0.002296
261,2.6,3.0738e-05,0.0016643,0.0028062,0.0026987,0.00010749,0.08,0.1,0.002296,2.0496e-05,0.0012566,0.002101,0.0020288,7.2245e-05,0.09,0.1,0.002296,7.9281e-06,0.00066197,0.0010836,0.0010552,2.8362e-05,0.12,0.1,0.002296
262,2.61,3.0676e-05,0.001662,0.0028009,0.0026936,0.00010722,0.08,0.1,0.002296,2.045e-05,0.0012547,0.0020967,0.0020246,7.2047e-05,0.09,0.1,0.002296,7.9052e-06,0.00066065,0.0010807,0.0010525,2.8263e-05,0.12,0.1,0.002296
263,2.62,3.0614e-05,0.0016597,0.0027956,0.0026886,0.00010696,0.08,0.1,0.002296,2.0405e-05,0.0012528,0.0020923,0.0020205,7.1851e-05,0.09,0.1,0.002296,7.8824e-06,0.00065933,0.0010779,0.0010497,2.8164e-05,0.12,0.1,0.002296
264,2.63,3.0552e-05,0.0016574,0.0027903,0.0026836,0.00010669,0.08,0.1,0.002296,2.0359e-05,0.0012508,0.002088,0.0020164,7.1656e-05,0.09,0.1,0.002296,7.8596e-06,0.00065802,0.001075,0.001047,2.8065e-05,0.12,0.1,0.002296
265,2.64,3.049e-05,0.0016551,0.0027851,0.0026786,0.00010643,0.08,0.1,0.002296,2.0314e-05,0.0012489,0.0020837,0.0020123,7.1462e-05,0.09,0.1,0.002296,7.837e-06,0.00065671,0.0010722,0.0010443,2.7968e-05,0.12,0.1,0.002296
266,2.65,3.0429e-05,0.0016528,0.0027798,0.0026737,0.00010617,0.08,0.1,0.002296,2.0269e-05,0.001247,0.0020795,0.0020082,7.127e-05,0.09,0.1,0.002296,7.8145e-06,0.0006554,0.0010694,0.0010416,2.7871e-05,0.12,0.1,0.002296
267,2.66,3.0368e-05,0.0016505,0.0027746,0.0026687,0.00010591,0.08,0.1,0.002296,2.0224e-05,0.0012451,0.0020752,0.0020041,7.1078e-05,0.09,0.1,0.002296,7.7922e-06,0.0006541,0.0010666,0.0010389,2.7775e-05,0.12,0.1,0.002296
268,2.67,3.0307e-05,0.0016482,0.0027695,0.0026638,0.00010565,0.08,0.1,0.002296,2.018e-05,0.0012432,0.002071,0.0020001,7.0888e-05,0.09,0.1,0.002296,7.7699e-06,0.0006528,0.0010639,0.0010362,2.7679e-05,0.12,0.1,0.002296
269,2.68,3.0247e-05,0.0016459,0.0027643,0.0026589,0.00010539,0.08,0.1,0.002296,2.0135e-05,0.0012413,0.0020668,0.0019961,7.0699e-05,0.09,0.1,0.002296,7.7478e-06,0.00065151,0.0010611,0.0010335,2.7584e-05,0.12,0.1,0.002296
270,2.69,3.0187e-05,0.0016437,0.0027592,0.002654,0.00010514,0.08,0.1,0.002296,2.0091e-05,0.0012394,0.0020625,0.001992,7.051e-05,0.09,0.1,0.002296,7.7257e-06,0.00065022,0.0010584,0.0010309,2.749e-05,0.12,0.1,0.002296
271,2.7,3.0126e-05,0.0016414,0.0027541,0.0026492,0.00010488,0.08,0.1,0.002296,2.0047e-05,0.0012375,0.0020584,0.001988,7.0323e-05,0.09,0.1,0.002296,7.7038e-06,0.00064893,0.0010556,0.0010282,2.7396e-05,0.12,0.1,0.002296
272,2.71,3.0067e-05,0.0016391,0.002749,0.0026443,0.00010463,0.08,0.1,0.002296,2.0003e-05,0.0012356,0.0020542,0.0019841,7.0137e-05,0.09,0.1,0.002296,7.682e-06,0.00064764,0.0010529,0.0010256,2.7303e-05,0.12,0.1,0.002296
273,2.72,3.0007e-05,0.0016369,0.0027439,0.0026395,0.00010438,0.08,0.1,0.002296,1.9959e-05,0.0012337,0.00205,0.0019801,6.9952e-05,0.09,0.1,0.002296,7.6603e-06,0.00064636,0.0010502,0.001023,2.7211e-05,0.12,0.1,0.002296
274,2.73,2.9948e-05,0.0016346,0.0027388,0.0026347,0.00010413,0.08,0.1,0.002296,1.9915e-05,0.0012319,0.0020459,0.0019761,6.9768e-05,0.09,0.1,0.002296,7.6387e-06,0.00064508,0.0010475,0.0010204,2.7119e-05,0.12,0.1,0.002296
275,2.74,2.9889e-05,0.0016324,0.0027338,0.0026299,0.00010388,0.08,0.1,0.002296,1.9872e-05,0.00123,0.0020418,0.0019722,6.9585e-05,0.09,0.1,0.002296,7.6172e-06,0.0006438,0.0010448,0.0010178,2.7028e-05,0.12,0.1,0.002296
276,2.75,2.983e-05,0.0016301,0.0027288,0.0026251,0.00010363,0.08,0.1,0.002296,1.9829e-05,0.0012281,0.0020377,0.0019683,6.9403e-05,0.09,0.1,0.002296,7.5958e-06,0.00064253,0.0010422,0.0010152,2.6937e-05,0.12,0.1,0.002296
277,2.7600000000000002,2.9771e-05,0.0016279,0.0027238,0.0026204,0.00010339,0.08,0.1,0.002296,1.9786e-05,0.0012263,0.0020336,0.0019644,6.9222e-05,0.09,0.1,0.002296,7.5745e-06,0.00064126,0.0010395,0.0010127,2.6847e-05,0.12,0.1,0.002296
278,2.77,2.9712e-05,0.0016257,0.0027188,0.0026157,0.00010314,0.08,0.1,0.002296,1.9743e-05,0.0012244,0.0020295,0.0019605,6.9042e-05,0.09,0.1,0.002296,7.5533e-06,0.00064,0.0010369,0.0010101,2.6758e-05,0.12,0.1,0.002296
279,2.7800000000000002,2.9654e-05,0.0016234,0.0027138,0.0026109,0.0001029,0.08,0.1,0.002296,1.97e-05,0.0012225,0.0020255,0.0019566,6.8863e-05,0.09,0.1,0.002296,7.5322e-06,0.00063874,0.0010342,0.0010075,2.6669e-05,0.12,0.1,0.002296
280,2.79,2.9596e-05,0.0016212,0.0027089,0.0026062,0.00010266,0.08,0.1,0.002296,1.9657e-05,0.0012207,0.0020214,0.0019528,6.8685e-05,0.09,0.1,0.002296,7.5113e-06,0.00063748,0.0010316,0.001005,2.658e-05,0.12,0.1,0.002296
281,2.8000000000000003,2.9538e-05,0.001619,0.002704,0.0026016,0.00010242,0.08,0.1,0.002296,1.9615e-05,0.0012188,0.0020174,0.0019489,6.8508e-05,0.09,0.1,0.002296,7.4904e-06,0.00063622,0.001029,0.0010025,2.6492e-05,0.12,0.1,0.002296
282,2.81,2.9481e-05,0.0016168,0.0026991,0.0025969,0.00010218,0.08,0.1,0.002296,1.9573e-05,0.001217,0.0020134,0.0019451,6.8331e-05,0.09,0.1,0.002296,7.4696e-06,0.00063497,0.0010264,0.00099998,2.6405e-05,0.12,0.1,0.002296
283,2.82,2.9423e-05,0.0016145,0.0026942,0.0025922,0.00010194,0.08,0.1,0.002296,1.9531e-05,0.0012151,0.0020094,0.0019413,6.8156e-05,0.09,0.1,0.002296,7.4489e-06,0.00063372,0.0010238,0.00099748,2.6318e-05,0.12,0.1,0.002296
284,2.83,2.9366e-05,0.0016123,0.0026893,0.0025876,0.0001017,0.08,0.1,0.002296,1.9489e-05,0.0012133,0.0020054,0.0019375,6.7981e-05,0.09,0.1,0.002296,7.4283e-06,0.00063247,0.0010212,0.00099498,2.6232e-05,0.12,0.1,0.002296
285,2.84,2.9309e-05,0.0016101,0.0026845,0.002583,0.00010146,0.08,0.1,0.002296,1.9447e-05,0.0012114,0.0020015,0.0019337,6.7808e-05,0.09,0.1,0.002296,7.4078e-06,0.00063123,0.0010187,0.00099251,2.6146e-05,0.12,0.1,0.002296
286,2.85,2.9252e-05,0.0016079,0.0026796,0.0025784,0.00010123,0.08,0.1,0.002296,1.9405e-05,0.0012096,0.0019975,0.0019299,6.7635e-05,0.09,0.1,0.002296,7.3874e-06,0.00062999,0.0010161,0.00099003,2.6061e-05,0.12,0.1,0.002296
287,2.86,2.9196e-05,0.0016057,0.0026748,0.0025738,0.000101,0.08,0.1,0.002296,1.9364e-05,0.0012078,0.0019936,0.0019261,6.7463e-05,0.09,0.1,0.002296,7.367e-06,0.00062875,0.0010135,0.00098757,2.5976e-05,0.12,0.1,0.002296
288,2.87,2.9139e-05,0.0016035,0.00267,0.0025692,0.00010076,0.08,0.1,0.002296,1.9323e-05,0.001206,0.0019897,0.0019224,6.7292e-05,0.09,0.1,0.002296,7.3468e-06,0.00062752,0.001011,0.00098512,2.5892e-05,0.12,0.1,0.002296
289,2.88,2.9083e-05,0.0016013,0.0026652,0.0025647,0.00010053,0.08,0.1,0.002296,1.9282e-05,0.0012041,0.0019858,0.0019186,6.7122e-05,0.09,0.1,0.002296,7.3267e-06,0.00062629,0.0010085,0.00098268,2.5808e-05,0.12,0.1,0.002296
290,2.89,2.9027e-05,0.0015992,0.0026604,0.0025601,0.0001003,0.08,0.1,0.002296,1.9241e-05,0.0012023,0.0019819,0.0019149,6.6952e-05,0.09,0.1,0.002296,7.3066e-06,0.00062506,0.001006,0.00098025,2.5725e-05,0.12,0.1,0.002296
291,2.9,2.8971e-05,0.001597,0.0026557,0.0025556,0.00010007,0.08,0.1,0.002296,1.92e-05,0.0012005,0.001978,0.0019112,6.6784e-05,0.09,0.1,0.002296,7.2867e-06,0.00062384,0.0010035,0.00097783,2.5642e-05,0.12,0.1,0.002296
292,2.91,2.8916e-05,0.0015948,0.002651,0.0025511,9.9842e-05,0.08,0.1,0.002296,1.9159e-05,0.0011987,0.0019741,0.0019075,6.6616e-05,0.09,0.1,0.002296,7.2668e-06,0.00062262,0.001001,0.00097543,2.556e-05,0.12,0.1,0.002296
293,2.92,2.886e-05,0.0015926,0.0026462,0.0025466,9.9614e-05,0.08,0.1,0.002296,1.9119e-05,0.0011969,0.0019703,0.0019038,6.6449e-05,0.09,0.1,0.002296,7.247e-06,0.0006214,0.0009985,0.00097302,2.5478e-05,0.12,0.1,0.002296
294,2.93,2.8805e-05,0.0015904,0.0026415,0.0025421,9.9387e-05,0.08,0.1,0.002296,1.9078e-05,0.0011951,0.0019664,0.0019001,6.6283e-05,0.09,0.1,0.002296,7.2273e-06,0.00062019,0.00099603,0.00097063,2.5396e-05,0.12,0.1,0.002296
295,2.94,2.875e-05,0.0015883,0.0026368,0.0025377,9.9161e-05,0.08,0.1,0.002296,1.9038e-05,0.0011933,0.0019626,0.0018965,6.6117e-05,0.09,0.1,0.002296,7.2077e-06,0.00061897,0.00099357,0.00096825,2.5315e-05,0.12,0.1,0.002296
296,2.95,2.8695e-05,0.0015861,0.0026322,0.0025332,9.8937e-05,0.08,0.1,0.002296,1.8998e-05,0.0011915,0.0019588,0.0018928,6.5953e-05,0.09,0.1,0.002296,7.1882e-06,0.00061776,0.00099111,0.00096588,2.5235e-05,0.12,0.1,0.002296
297,2.96,2.864e-05,0.001584,0.0026275,0.0025288,9.8713e-05,0.08,0.1,0.002296,1.8958e-05,0.0011897,0.001955,0.0018892,6.5789e-05,0.09,0.1,0.002296,7.1688e-06,0.00061656,0.00098867,0.00096352,2.5155e-05,0.12,0.1,0.002296
298,2.97,2.8586e-05,0.0015818,0.0026229,0.0025244,9.8491e-05,0.08,0.1,0.002296,1.8918e-05,0.0011879,0.0019512,0.0018856,6.5626e-05,0.09,0.1,0.002296,7.1494e-06,0.00061536,0.00098624,0.00096116,2.5075e-05,0.12,0.1,0.002296
299,2.98,2.8531e-05,0.0015797,0.0026182,0.00252,9.8269e-05,0.08,0.1,0.002296,1.8878e-05,0.0011861,0.0019474,0.001882,6.5464e-05,0.09,0.1,0.002296,7.1301e-06,0.00061416,0.00098382,0.00095882,2.4996e-05,0.12,0.1,0.002296
300,2.99,2.8477e-05,0.0015775,0.0026136,0.0025156,9.8048e-05,0.08,0.1,0.002296,1.8839e-05,0.0011843,0.0019437,0.0018784,6.5302e-05,0.09,0.1,0.002296,7.1109e-06,0.00061296,0.0009814,0.00095648,2.4917e-05,0.12,0.1,0.002296
301,3.0,2.8423e-05,0.0015754,0.002609,0.0025112,9.7829e-05,0.08,0.1,0.002296,1.88e-05,0.0011825,0.0019399,0.0018748,6.5141e-05,0.09,0.1,0.002296,7.0918e-06,0.00061177,0.000979,0.00095416,2.4838e-05,0.12,0.1,0.002296
