,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
68,0.67,0.017736,0.027996,0.091253,0.053444,0.037809,0.06,480.0,1.008,1.704,0.014191,0.023182,0.074523,0.044111,0.030412,0.0775,480.0,1.008,1.8308,0.0086953,0.015379,0.047882,0.02903,0.018851,0.145,480.0,1.008,2.1548,0.99
69,0.68,0.017315,0.027521,0.089463,0.052508,0.036955,0.06,480.0,1.008,1.723,0.013826,0.022759,0.072952,0.043282,0.02967,0.0775,480.0,1.008,1.8504,0.0084344,0.015049,0.046707,0.028391,0.018316,0.145,480.0,1.008,2.177,0.99
70,0.69,0.016895,0.027048,0.087682,0.051577,0.036104,0.06,480.0,1.008,1.7446,0.013462,0.02234,0.071391,0.042459,0.028932,0.0775,480.0,1.008,1.8733,0.0081757,0.014724,0.045544,0.027759,0.017785,0.145,480.0,1.008,2.198,0.99
71,0.7,0.016477,0.026578,0.08591,0.050652,0.035258,0.06,480.0,1.008,1.7621,0.013101,0.021924,0.069839,0.041642,0.028197,0.0775,480.0,1.008,1.891,0.007919,0.014402,0.044393,0.027134,0.017259,0.145,480.0,1.008,2.2224,0.99
72,0.71,0.016061,0.026111,0.084146,0.049731,0.034414,0.06,480.0,1.008,1.7863,0.012741,0.021511,0.068296,0.04083,0.027466,0.0775,480.0,1.008,1.919,0.0076643,0.014084,0.043252,0.026515,0.016737,0.145,480.0,1.008,2.2485,0.99
73,0.72,0.015646,0.025647,0.082391,0.048816,0.033574,0.06,480.0,1.008,1.8053,0.012383,0.0211,0.066761,0.040023,0.026738,0.0775,480.0,1.008,1.9391,0.0074115,0.013769,0.042122,0.025904,0.016218,0.145,480.0,1.008,2.2759,0.99
74,0.73,0.015233,0.025185,0.080643,0.047906,0.032737,0.06,480.0,1.008,1.8296,0.012026,0.020692,0.065235,0.039222,0.026014,0.0775,480.0,1.008,1.9652,0.0071605,0.013458,0.041002,0.025298,0.015703,0.145,480.0,1.008,2.2997,0.99
75,0.74,0.014822,0.024725,0.078903,0.047,0.031903,0.06,480.0,1.008,1.8531,0.011671,0.020287,0.063717,0.038425,0.025292,0.0775,480.0,1.008,1.9911,0.0069112,0.01315,0.039891,0.024699,0.015192,0.145,480.0,1.008,2.3308,0.99
76,0.75,0.014412,0.024268,0.07717,0.046099,0.031071,0.06,480.0,1.008,1.8799,0.011317,0.019885,0.062206,0.037634,0.024573,0.0775,480.0,1.008,2.0197,0.0066635,0.012845,0.038788,0.024105,0.014683,0.145,480.0,1.008,2.3633,0.99
77,0.76,0.014003,0.023814,0.075442,0.045202,0.030241,0.06,480.0,1.008,1.9051,0.010965,0.019485,0.060702,0.036846,0.023855,0.0775,480.0,1.008,2.0479,0.0064173,0.012544,0.037694,0.023517,0.014176,0.145,480.0,1.008,2.3949,0.99
