,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,g
210,2.09,0.0013503,0.0095225,0.020298,0.016666,0.0036325,0.0475,0.5,0.01148,0.00097056,0.0071335,0.015093,0.012464,0.0026294,0.05,0.5,0.01148,0.00026593,0.0035713,0.0068901,0.0060961,0.000794,0.1,0.5,0.01148,999.0
211,2.1,0.0013482,0.0095109,0.020262,0.016636,0.0036258,0.0475,0.5,0.01148,0.00096899,0.0071244,0.015065,0.01244,0.0026242,0.05,0.5,0.01148,0.00026515,0.0035636,0.006868,0.0060769,0.00079111,0.1,0.5,0.01148,999.0
212,2.11,0.0013462,0.0094992,0.020226,0.016607,0.0036192,0.0475,0.5,0.01148,0.00096744,0.0071154,0.015036,0.012417,0.0026191,0.05,0.5,0.01148,0.00026438,0.003556,0.0068463,0.0060581,0.00078827,0.1,0.5,0.01148,999.0
213,2.12,0.0013441,0.0094876,0.02019,0.016578,0.0036126,0.0475,0.5,0.01148,0.00096589,0.0071063,0.015008,0.012394,0.002614,0.05,0.5,0.01148,0.00026361,0.0035483,0.0068249,0.0060395,0.00078547,0.1,0.5,0.01148,999.0
214,2.13,0.0013421,0.009476,0.020155,0.016549,0.003606,0.0475,0.5,0.01148,0.00096436,0.0070973,0.014981,0.012372,0.002609,0.05,0.5,0.01148,0.00026286,0.0035408,0.0068038,0.0060211,0.00078271,0.1,0.5,0.01148,999.0
215,2.14,0.00134,0.0094644,0.02012,0.016521,0.0035995,0.0475,0.5,0.01148,0.00096282,0.0070883,0.014953,0.012349,0.0026041,0.05,0.5,0.01148,0.0002621,0.0035332,0.0067829,0.0060029,0.00077998,0.1,0.5,0.01148,999.0
216,2.15,0.001338,0.0094529,0.020086,0.016493,0.0035931,0.0475,0.5,0.01148,0.0009613,0.0070793,0.014926,0.012327,0.0025991,0.05,0.5,0.01148,0.00026136,0.0035257,0.0067623,0.005985,0.00077729,0.1,0.5,0.01148,999.0
217,2.16,0.001336,0.0094413,0.020051,0.016465,0.0035867,0.0475,0.5,0.01148,0.00095979,0.0070703,0.0149,0.012305,0.0025943,0.05,0.5,0.01148,0.00026062,0.0035182,0.0067419,0.0059673,0.00077464,0.1,0.5,0.01148,999.0
218,2.17,0.001334,0.0094298,0.020017,0.016437,0.0035804,0.0475,0.5,0.01148,0.00095828,0.0070614,0.014873,0.012283,0.0025894,0.05,0.5,0.01148,0.00025988,0.0035107,0.0067217,0.0059497,0.00077201,0.1,0.5,0.01148,999.0
219,2.18,0.001332,0.0094183,0.019984,0.01641,0.0035741,0.0475,0.5,0.01148,0.00095678,0.0070525,0.014847,0.012262,0.0025846,0.05,0.5,0.01148,0.00025915,0.0035032,0.0067018,0.0059324,0.00076941,0.1,0.5,0.01148,999.0
220,2.19,0.00133,0.0094069,0.01995,0.016382,0.0035679,0.0475,0.5,0.01148,0.00095529,0.0070436,0.01482,0.012241,0.0025799,0.05,0.5,0.01148,0.00025842,0.0034958,0.006682,0.0059152,0.00076684,0.1,0.5,0.01148,999.0
221,2.2,0.001328,0.0093955,0.019917,0.016355,0.0035616,0.0475,0.5,0.01148,0.0009538,0.0070347,0.014795,0.012219,0.0025752,0.05,0.5,0.01148,0.0002577,0.0034884,0.0066624,0.0058981,0.0007643,0.1,0.5,0.01148,999.0
222,2.21,0.001326,0.0093841,0.019884,0.016328,0.0035555,0.0475,0.5,0.01148,0.00095232,0.0070258,0.014769,0.012198,0.0025705,0.05,0.5,0.01148,0.00025699,0.003481,0.006643,0.0058812,0.00076178,0.1,0.5,0.01148,999.0
223,2.22,0.0013241,0.0093727,0.019851,0.016301,0.0035494,0.0475,0.5,0.01148,0.00095085,0.007017,0.014743,0.012177,0.0025658,0.05,0.5,0.01148,0.00025628,0.0034737,0.0066238,0.0058645,0.00075929,0.1,0.5,0.01148,999.0
224,2.23,0.0013221,0.0093613,0.019818,0.016275,0.0035433,0.0475,0.5,0.01148,0.00094938,0.0070082,0.014718,0.012157,0.0025612,0.05,0.5,0.01148,0.00025557,0.0034663,0.0066047,0.0058479,0.00075682,0.1,0.5,0.01148,999.0
225,2.24,0.0013202,0.00935,0.019786,0.016249,0.0035372,0.0475,0.5,0.01148,0.00094791,0.0069994,0.014693,0.012136,0.0025566,0.05,0.5,0.01148,0.00025487,0.003459,0.0065858,0.0058314,0.00075437,0.1,0.5,0.01148,999.0
226,2.25,0.0013182,0.0093387,0.019754,0.016222,0.0035312,0.0475,0.5,0.01148,0.00094646,0.0069906,0.014668,0.012116,0.002552,0.05,0.5,0.01148,0.00025417,0.0034517,0.006567,0.0058151,0.00075195,0.1,0.5,0.01148,999.0
227,2.2600000000000002,0.0013163,0.0093274,0.019721,0.016196,0.0035252,0.0475,0.5,0.01148,0.00094501,0.0069818,0.014643,0.012095,0.0025475,0.05,0.5,0.01148,0.00025348,0.0034445,0.0065484,0.0057989,0.00074954,0.1,0.5,0.01148,999.0
228,2.27,0.0013144,0.0093161,0.01969,0.01617,0.0035192,0.0475,0.5,0.01148,0.00094356,0.0069731,0.014618,0.012075,0.002543,0.05,0.5,0.01148,0.00025279,0.0034372,0.0065299,0.0057828,0.00074716,0.1,0.5,0.01148,999.0
229,2.2800000000000002,0.0013124,0.0093049,0.019658,0.016144,0.0035133,0.0475,0.5,0.01148,0.00094212,0.0069643,0.014593,0.012055,0.0025385,0.05,0.5,0.01148,0.0002521,0.00343,0.0065116,0.0057668,0.0007448,0.1,0.5,0.01148,999.0
230,2.29,0.0013105,0.0092937,0.019626,0.016119,0.0035074,0.0475,0.5,0.01148,0.00094069,0.0069556,0.014569,0.012035,0.0025341,0.05,0.5,0.01148,0.00025142,0.0034228,0.0064934,0.0057509,0.00074245,0.1,0.5,0.01148,999.0
231,2.3000000000000003,0.0013086,0.0092825,0.019595,0.016093,0.0035016,0.0475,0.5,0.01148,0.00093926,0.0069469,0.014545,0.012015,0.0025296,0.05,0.5,0.01148,0.00025074,0.0034156,0.0064753,0.0057352,0.00074013,0.1,0.5,0.01148,999.0
232,2.31,0.0013067,0.0092713,0.019564,0.016068,0.0034958,0.0475,0.5,0.01148,0.00093783,0.0069382,0.014521,0.011995,0.0025252,0.05,0.5,0.01148,0.00025007,0.0034085,0.0064573,0.0057195,0.00073782,0.1,0.5,0.01148,999.0
233,2.32,0.0013048,0.0092601,0.019533,0.016043,0.0034899,0.0475,0.5,0.01148,0.00093642,0.0069296,0.014497,0.011976,0.0025208,0.05,0.5,0.01148,0.0002494,0.0034013,0.0064395,0.005704,0.00073553,0.1,0.5,0.01148,999.0
234,2.33,0.0013029,0.009249,0.019502,0.016017,0.0034842,0.0475,0.5,0.01148,0.000935,0.0069209,0.014473,0.011956,0.0025165,0.05,0.5,0.01148,0.00024873,0.0033942,0.0064218,0.0056885,0.00073326,0.1,0.5,0.01148,999.0
235,2.34,0.0013011,0.0092379,0.019471,0.015992,0.0034784,0.0475,0.5,0.01148,0.00093359,0.0069123,0.014449,0.011937,0.0025121,0.05,0.5,0.01148,0.00024807,0.0033871,0.0064042,0.0056732,0.000731,0.1,0.5,0.01148,999.0
236,2.35,0.0012992,0.0092268,0.01944,0.015968,0.0034727,0.0475,0.5,0.01148,0.00093219,0.0069037,0.014425,0.011917,0.0025078,0.05,0.5,0.01148,0.00024741,0.0033801,0.0063867,0.0056579,0.00072877,0.1,0.5,0.01148,999.0
237,2.36,0.0012973,0.0092157,0.01941,0.015943,0.003467,0.0475,0.5,0.01148,0.00093079,0.0068951,0.014402,0.011898,0.0025035,0.05,0.5,0.01148,0.00024675,0.003373,0.0063693,0.0056427,0.00072654,0.1,0.5,0.01148,999.0
238,2.37,0.0012954,0.0092046,0.019379,0.015918,0.0034614,0.0475,0.5,0.01148,0.0009294,0.0068865,0.014378,0.011879,0.0024993,0.05,0.5,0.01148,0.0002461,0.003366,0.006352,0.0056277,0.00072433,0.1,0.5,0.01148,999.0
239,2.38,0.0012936,0.0091936,0.019349,0.015893,0.0034557,0.0475,0.5,0.01148,0.00092801,0.0068779,0.014355,0.01186,0.002495,0.05,0.5,0.01148,0.00024545,0.003359,0.0063348,0.0056127,0.00072214,0.1,0.5,0.01148,999.0
240,2.39,0.0012917,0.0091826,0.019319,0.015869,0.0034501,0.0475,0.5,0.01148,0.00092662,0.0068694,0.014332,0.011841,0.0024908,0.05,0.5,0.01148,0.00024481,0.003352,0.0063178,0.0055978,0.00071997,0.1,0.5,0.01148,999.0
241,2.4,0.0012899,0.0091716,0.019289,0.015845,0.0034445,0.0475,0.5,0.01148,0.00092524,0.0068608,0.014309,0.011822,0.0024866,0.05,0.5,0.01148,0.00024416,0.003345,0.0063008,0.005583,0.0007178,0.1,0.5,0.01148,999.0
242,2.41,0.001288,0.0091606,0.019259,0.01582,0.003439,0.0475,0.5,0.01148,0.00092387,0.0068523,0.014286,0.011803,0.0024824,0.05,0.5,0.01148,0.00024352,0.0033381,0.0062839,0.0055682,0.00071566,0.1,0.5,0.01148,999.0
243,2.42,0.0012862,0.0091496,0.01923,0.015796,0.0034334,0.0475,0.5,0.01148,0.00092249,0.0068438,0.014263,0.011784,0.0024782,0.05,0.5,0.01148,0.00024289,0.0033312,0.0062671,0.0055536,0.00071352,0.1,0.5,0.01148,999.0
244,2.43,0.0012844,0.0091387,0.0192,0.015772,0.0034279,0.0475,0.5,0.01148,0.00092113,0.0068354,0.01424,0.011766,0.002474,0.05,0.5,0.01148,0.00024226,0.0033243,0.0062504,0.005539,0.0007114,0.1,0.5,0.01148,999.0
245,2.44,0.0012826,0.0091278,0.019171,0.015748,0.0034224,0.0475,0.5,0.01148,0.00091976,0.0068269,0.014217,0.011747,0.0024699,0.05,0.5,0.01148,0.00024163,0.0033174,0.0062338,0.0055245,0.0007093,0.1,0.5,0.01148,999.0
246,2.45,0.0012807,0.0091169,0.019141,0.015724,0.003417,0.0475,0.5,0.01148,0.00091841,0.0068184,0.014194,0.011729,0.0024658,0.05,0.5,0.01148,0.000241,0.0033105,0.0062173,0.0055101,0.00070721,0.1,0.5,0.01148,999.0
247,2.46,0.0012789,0.009106,0.019112,0.0157,0.0034115,0.0475,0.5,0.01148,0.00091705,0.00681,0.014172,0.01171,0.0024617,0.05,0.5,0.01148,0.00024038,0.0033037,0.0062009,0.0054958,0.00070513,0.1,0.5,0.01148,999.0
248,2.47,0.0012771,0.0090952,0.019083,0.015677,0.0034061,0.0475,0.5,0.01148,0.0009157,0.0068016,0.014149,0.011692,0.0024576,0.05,0.5,0.01148,0.00023975,0.0032969,0.0061846,0.0054815,0.00070306,0.1,0.5,0.01148,999.0
249,2.48,0.0012753,0.0090843,0.019054,0.015653,0.0034007,0.0475,0.5,0.01148,0.00091436,0.0067932,0.014127,0.011674,0.0024535,0.05,0.5,0.01148,0.00023914,0.00329,0.0061683,0.0054673,0.00070101,0.1,0.5,0.01148,999.0
250,2.49,0.0012735,0.0090735,0.019025,0.01563,0.0033953,0.0475,0.5,0.01148,0.00091301,0.0067848,0.014105,0.011655,0.0024495,0.05,0.5,0.01148,0.00023852,0.0032833,0.0061522,0.0054532,0.00069897,0.1,0.5,0.01148,999.0
251,2.5,0.0012717,0.0090627,0.018996,0.015606,0.00339,0.0475,0.5,0.01148,0.00091167,0.0067764,0.014083,0.011637,0.0024454,0.05,0.5,0.01148,0.00023791,0.0032765,0.0061361,0.0054392,0.00069694,0.1,0.5,0.01148,999.0
252,2.5100000000000002,0.0012699,0.0090519,0.018967,0.015583,0.0033846,0.0475,0.5,0.01148,0.00091034,0.0067681,0.014061,0.011619,0.0024414,0.05,0.5,0.01148,0.0002373,0.0032697,0.0061201,0.0054252,0.00069492,0.1,0.5,0.01148,999.0
253,2.52,0.0012681,0.0090412,0.018939,0.01556,0.0033793,0.0475,0.5,0.01148,0.00090901,0.0067597,0.014039,0.011601,0.0024374,0.05,0.5,0.01148,0.0002367,0.003263,0.0061042,0.0054113,0.00069292,0.1,0.5,0.01148,999.0
254,2.5300000000000002,0.0012664,0.0090304,0.01891,0.015536,0.003374,0.0475,0.5,0.01148,0.00090769,0.0067514,0.014017,0.011583,0.0024334,0.05,0.5,0.01148,0.00023609,0.0032563,0.0060884,0.0053975,0.00069093,0.1,0.5,0.01148,999.0
255,2.54,0.0012646,0.0090197,0.018882,0.015513,0.0033687,0.0475,0.5,0.01148,0.00090636,0.006743,0.013995,0.011565,0.0024295,0.05,0.5,0.01148,0.00023549,0.0032496,0.0060726,0.0053837,0.00068895,0.1,0.5,0.01148,999.0
256,2.5500000000000003,0.0012628,0.009009,0.018854,0.01549,0.0033635,0.0475,0.5,0.01148,0.00090504,0.0067347,0.013973,0.011548,0.0024255,0.05,0.5,0.01148,0.00023489,0.0032429,0.006057,0.00537,0.00068698,0.1,0.5,0.01148,999.0
257,2.56,0.0012611,0.0089983,0.018826,0.015467,0.0033582,0.0475,0.5,0.01148,0.00090373,0.0067265,0.013951,0.01153,0.0024216,0.05,0.5,0.01148,0.0002343,0.0032363,0.0060414,0.0053564,0.00068502,0.1,0.5,0.01148,999.0
258,2.57,0.0012593,0.0089876,0.018798,0.015444,0.003353,0.0475,0.5,0.01148,0.00090242,0.0067182,0.01393,0.011512,0.0024177,0.05,0.5,0.01148,0.00023371,0.0032296,0.0060259,0.0053428,0.00068308,0.1,0.5,0.01148,999.0
259,2.58,0.0012576,0.008977,0.01877,0.015422,0.0033478,0.0475,0.5,0.01148,0.00090111,0.0067099,0.013908,0.011495,0.0024138,0.05,0.5,0.01148,0.00023312,0.003223,0.0060104,0.0053293,0.00068114,0.1,0.5,0.01148,999.0
260,2.59,0.0012558,0.0089663,0.018742,0.015399,0.0033427,0.0475,0.5,0.01148,0.00089981,0.0067017,0.013887,0.011477,0.0024099,0.05,0.5,0.01148,0.00023253,0.0032164,0.0059951,0.0053159,0.00067922,0.1,0.5,0.01148,999.0
261,2.6,0.0012541,0.0089557,0.018714,0.015376,0.0033375,0.0475,0.5,0.01148,0.00089851,0.0066934,0.013866,0.011459,0.002406,0.05,0.5,0.01148,0.00023194,0.0032098,0.0059798,0.0053025,0.0006773,0.1,0.5,0.01148,999.0
262,2.61,0.0012523,0.0089451,0.018686,0.015354,0.0033324,0.0475,0.5,0.01148,0.00089722,0.0066852,0.013844,0.011442,0.0024021,0.05,0.5,0.01148,0.00023136,0.0032033,0.0059646,0.0052892,0.0006754,0.1,0.5,0.01148,999.0
263,2.62,0.0012506,0.0089345,0.018659,0.015331,0.0033272,0.0475,0.5,0.01148,0.00089592,0.006677,0.013823,0.011425,0.0023983,0.05,0.5,0.01148,0.00023078,0.0031967,0.0059494,0.0052759,0.00067351,0.1,0.5,0.01148,999.0
264,2.63,0.0012489,0.0089239,0.018631,0.015309,0.0033221,0.0475,0.5,0.01148,0.00089463,0.0066689,0.013802,0.011407,0.0023945,0.05,0.5,0.01148,0.00023021,0.0031902,0.0059344,0.0052627,0.00067163,0.1,0.5,0.01148,999.0
265,2.64,0.0012471,0.0089134,0.018604,0.015287,0.003317,0.0475,0.5,0.01148,0.00089335,0.0066607,0.013781,0.01139,0.0023906,0.05,0.5,0.01148,0.00022963,0.0031837,0.0059194,0.0052496,0.00066976,0.1,0.5,0.01148,999.0
266,2.65,0.0012454,0.0089029,0.018576,0.015264,0.003312,0.0475,0.5,0.01148,0.00089207,0.0066525,0.01376,0.011373,0.0023868,0.05,0.5,0.01148,0.00022906,0.0031772,0.0059044,0.0052365,0.0006679,0.1,0.5,0.01148,999.0
267,2.66,0.0012437,0.0088924,0.018549,0.015242,0.0033069,0.0475,0.5,0.01148,0.00089079,0.0066444,0.013739,0.011356,0.002383,0.05,0.5,0.01148,0.00022849,0.0031707,0.0058896,0.0052235,0.00066604,0.1,0.5,0.01148,999.0
268,2.67,0.001242,0.0088819,0.018522,0.01522,0.0033019,0.0475,0.5,0.01148,0.00088951,0.0066362,0.013718,0.011339,0.0023793,0.05,0.5,0.01148,0.00022792,0.0031642,0.0058748,0.0052106,0.0006642,0.1,0.5,0.01148,999.0
269,2.68,0.0012403,0.0088714,0.018495,0.015198,0.0032969,0.0475,0.5,0.01148,0.00088824,0.0066281,0.013697,0.011322,0.0023755,0.05,0.5,0.01148,0.00022736,0.0031578,0.0058601,0.0051977,0.00066237,0.1,0.5,0.01148,999.0
270,2.69,0.0012386,0.0088609,0.018468,0.015176,0.0032919,0.0475,0.5,0.01148,0.00088698,0.00662,0.013677,0.011305,0.0023718,0.05,0.5,0.01148,0.0002268,0.0031514,0.0058454,0.0051848,0.00066055,0.1,0.5,0.01148,999.0
271,2.7,0.0012369,0.0088505,0.018441,0.015154,0.0032869,0.0475,0.5,0.01148,0.00088571,0.0066119,0.013656,0.011288,0.002368,0.05,0.5,0.01148,0.00022624,0.003145,0.0058308,0.0051721,0.00065874,0.1,0.5,0.01148,999.0
272,2.71,0.0012352,0.0088401,0.018414,0.015133,0.0032819,0.0475,0.5,0.01148,0.00088445,0.0066039,0.013635,0.011271,0.0023643,0.05,0.5,0.01148,0.00022568,0.0031386,0.0058163,0.0051593,0.00065693,0.1,0.5,0.01148,999.0
273,2.72,0.0012335,0.0088296,0.018388,0.015111,0.003277,0.0475,0.5,0.01148,0.00088319,0.0065958,0.013615,0.011254,0.0023606,0.05,0.5,0.01148,0.00022512,0.0031322,0.0058018,0.0051467,0.00065514,0.1,0.5,0.01148,999.0
274,2.73,0.0012318,0.0088193,0.018361,0.015089,0.0032721,0.0475,0.5,0.01148,0.00088194,0.0065878,0.013594,0.011237,0.0023569,0.05,0.5,0.01148,0.00022457,0.0031258,0.0057874,0.005134,0.00065336,0.1,0.5,0.01148,999.0
275,2.74,0.0012302,0.0088089,0.018335,0.015067,0.0032672,0.0475,0.5,0.01148,0.00088069,0.0065797,0.013574,0.011221,0.0023532,0.05,0.5,0.01148,0.00022402,0.0031195,0.0057731,0.0051215,0.00065158,0.1,0.5,0.01148,999.0
276,2.75,0.0012285,0.0087985,0.018308,0.015046,0.0032623,0.0475,0.5,0.01148,0.00087944,0.0065717,0.013554,0.011204,0.0023495,0.05,0.5,0.01148,0.00022347,0.0031132,0.0057588,0.005109,0.00064982,0.1,0.5,0.01148,999.0
277,2.7600000000000002,0.0012268,0.0087882,0.018282,0.015024,0.0032574,0.0475,0.5,0.01148,0.0008782,0.0065637,0.013533,0.011188,0.0023459,0.05,0.5,0.01148,0.00022292,0.0031068,0.0057446,0.0050965,0.00064806,0.1,0.5,0.01148,999.0
278,2.77,0.0012251,0.0087778,0.018256,0.015003,0.0032525,0.0475,0.5,0.01148,0.00087695,0.0065557,0.013513,0.011171,0.0023422,0.05,0.5,0.01148,0.00022238,0.0031006,0.0057304,0.0050841,0.00064631,0.1,0.5,0.01148,999.0
279,2.7800000000000002,0.0012235,0.0087675,0.018229,0.014982,0.0032477,0.0475,0.5,0.01148,0.00087572,0.0065477,0.013493,0.011155,0.0023386,0.05,0.5,0.01148,0.00022184,0.0030943,0.0057163,0.0050718,0.00064457,0.1,0.5,0.01148,999.0
280,2.79,0.0012218,0.0087573,0.018203,0.01496,0.0032428,0.0475,0.5,0.01148,0.00087448,0.0065398,0.013473,0.011138,0.002335,0.05,0.5,0.01148,0.0002213,0.003088,0.0057023,0.0050595,0.00064284,0.1,0.5,0.01148,999.0
281,2.8000000000000003,0.0012202,0.008747,0.018177,0.014939,0.003238,0.0475,0.5,0.01148,0.00087325,0.0065318,0.013453,0.011122,0.0023314,0.05,0.5,0.01148,0.00022076,0.0030818,0.0056883,0.0050472,0.00064112,0.1,0.5,0.01148,999.0
282,2.81,0.0012185,0.0087367,0.018151,0.014918,0.0032332,0.0475,0.5,0.01148,0.00087202,0.0065238,0.013433,0.011105,0.0023278,0.05,0.5,0.01148,0.00022022,0.0030755,0.0056744,0.005035,0.0006394,0.1,0.5,0.01148,999.0
283,2.82,0.0012169,0.0087265,0.018125,0.014897,0.0032284,0.0475,0.5,0.01148,0.0008708,0.0065159,0.013413,0.011089,0.0023242,0.05,0.5,0.01148,0.00021969,0.0030693,0.0056606,0.0050229,0.0006377,0.1,0.5,0.01148,999.0
284,2.83,0.0012152,0.0087162,0.018099,0.014876,0.0032236,0.0475,0.5,0.01148,0.00086958,0.006508,0.013393,0.011073,0.0023206,0.05,0.5,0.01148,0.00021916,0.0030631,0.0056468,0.0050108,0.000636,0.1,0.5,0.01148,999.0
285,2.84,0.0012136,0.008706,0.018074,0.014855,0.0032189,0.0475,0.5,0.01148,0.00086836,0.0065001,0.013374,0.011057,0.002317,0.05,0.5,0.01148,0.00021863,0.003057,0.0056331,0.0049987,0.00063431,0.1,0.5,0.01148,999.0
286,2.85,0.001212,0.0086958,0.018048,0.014834,0.0032141,0.0475,0.5,0.01148,0.00086714,0.0064922,0.013354,0.011041,0.0023135,0.05,0.5,0.01148,0.0002181,0.0030508,0.0056194,0.0049867,0.00063263,0.1,0.5,0.01148,999.0
287,2.86,0.0012103,0.0086856,0.018022,0.014813,0.0032094,0.0475,0.5,0.01148,0.00086593,0.0064843,0.013334,0.011024,0.0023099,0.05,0.5,0.01148,0.00021758,0.0030446,0.0056057,0.0049748,0.00063096,0.1,0.5,0.01148,999.0
288,2.87,0.0012087,0.0086755,0.017997,0.014792,0.0032047,0.0475,0.5,0.01148,0.00086472,0.0064765,0.013315,0.011008,0.0023064,0.05,0.5,0.01148,0.00021706,0.0030385,0.0055922,0.0049629,0.0006293,0.1,0.5,0.01148,999.0
289,2.88,0.0012071,0.0086654,0.017972,0.014772,0.0032,0.0475,0.5,0.01148,0.00086351,0.0064686,0.013295,0.010992,0.0023029,0.05,0.5,0.01148,0.00021654,0.0030324,0.0055787,0.004951,0.00062764,0.1,0.5,0.01148,999.0
290,2.89,0.0012054,0.0086552,0.017946,0.014751,0.0031953,0.0475,0.5,0.01148,0.00086231,0.0064608,0.013276,0.010976,0.0022994,0.05,0.5,0.01148,0.00021602,0.0030263,0.0055652,0.0049392,0.00062599,0.1,0.5,0.01148,999.0
291,2.9,0.0012038,0.0086451,0.017921,0.01473,0.0031906,0.0475,0.5,0.01148,0.00086111,0.006453,0.013256,0.010961,0.0022959,0.05,0.5,0.01148,0.0002155,0.0030202,0.0055518,0.0049275,0.00062435,0.1,0.5,0.01148,999.0
292,2.91,0.0012022,0.008635,0.017896,0.01471,0.003186,0.0475,0.5,0.01148,0.00085991,0.0064451,0.013237,0.010945,0.0022924,0.05,0.5,0.01148,0.00021498,0.0030141,0.0055385,0.0049157,0.00062272,0.1,0.5,0.01148,999.0
293,2.92,0.0012006,0.0086249,0.017871,0.014689,0.0031814,0.0475,0.5,0.01148,0.00085871,0.0064373,0.013218,0.010929,0.0022889,0.05,0.5,0.01148,0.00021447,0.0030081,0.0055252,0.0049041,0.00062109,0.1,0.5,0.01148,999.0
294,2.93,0.001199,0.0086149,0.017845,0.014669,0.0031767,0.0475,0.5,0.01148,0.00085752,0.0064296,0.013199,0.010913,0.0022855,0.05,0.5,0.01148,0.00021396,0.003002,0.0055119,0.0048924,0.00061947,0.1,0.5,0.01148,999.0
295,2.94,0.0011974,0.0086048,0.01782,0.014648,0.0031721,0.0475,0.5,0.01148,0.00085633,0.0064218,0.013179,0.010897,0.002282,0.05,0.5,0.01148,0.00021345,0.002996,0.0054987,0.0048809,0.00061786,0.1,0.5,0.01148,999.0
296,2.95,0.0011958,0.0085948,0.017795,0.014628,0.0031675,0.0475,0.5,0.01148,0.00085514,0.006414,0.01316,0.010882,0.0022786,0.05,0.5,0.01148,0.00021294,0.00299,0.0054856,0.0048693,0.00061626,0.1,0.5,0.01148,999.0
297,2.96,0.0011942,0.0085847,0.017771,0.014608,0.0031629,0.0475,0.5,0.01148,0.00085396,0.0064063,0.013141,0.010866,0.0022751,0.05,0.5,0.01148,0.00021244,0.002984,0.0054725,0.0048579,0.00061466,0.1,0.5,0.01148,999.0
298,2.97,0.0011926,0.0085747,0.017746,0.014587,0.0031584,0.0475,0.5,0.01148,0.00085278,0.0063985,0.013122,0.01085,0.0022717,0.05,0.5,0.01148,0.00021193,0.002978,0.0054595,0.0048464,0.00061307,0.1,0.5,0.01148,999.0
299,2.98,0.001191,0.0085648,0.017721,0.014567,0.0031538,0.0475,0.5,0.01148,0.0008516,0.0063908,0.013103,0.010835,0.0022683,0.05,0.5,0.01148,0.00021143,0.0029721,0.0054465,0.004835,0.00061149,0.1,0.5,0.01148,999.0
300,2.99,0.0011895,0.0085548,0.017696,0.014547,0.0031492,0.0475,0.5,0.01148,0.00085043,0.0063831,0.013084,0.010819,0.0022649,0.05,0.5,0.01148,0.00021093,0.0029661,0.0054335,0.0048236,0.00060991,0.1,0.5,0.01148,999.0
301,3.0,0.0011879,0.0085448,0.017672,0.014527,0.0031447,0.0475,0.5,0.01148,0.00084925,0.0063754,0.013065,0.010804,0.0022615,0.05,0.5,0.01148,0.00021043,0.0029602,0.0054207,0.0048123,0.00060834,0.1,0.5,0.01148,999.0
