,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
32,0.31,0.032212,0.045862,0.15546,0.088134,0.067326,0.06,480.0,1.7808,1.2269,0.027073,0.039612,0.13261,0.075864,0.05675,0.0775,480.0,1.7808,1.3318,0.018835,0.029793,0.096246,0.056471,0.039775,0.145,480.0,1.7808,1.6466,0.99
33,0.32,0.031744,0.045301,0.15341,0.087035,0.066371,0.06,480.0,1.7808,1.2332,0.02665,0.039087,0.13072,0.074839,0.055885,0.0775,480.0,1.7808,1.3384,0.018486,0.029305,0.094582,0.055531,0.039051,0.145,480.0,1.7808,1.6519,0.99
34,0.33,0.031279,0.044745,0.15137,0.085944,0.065422,0.06,480.0,1.7808,1.2416,0.02623,0.038567,0.12885,0.073824,0.055026,0.0775,480.0,1.7808,1.3424,0.018141,0.028825,0.09294,0.054604,0.038336,0.145,480.0,1.7808,1.6581,0.99
35,0.34,0.030816,0.044192,0.14934,0.084862,0.06448,0.06,480.0,1.7808,1.2457,0.025814,0.038051,0.12699,0.072818,0.054174,0.0775,480.0,1.7808,1.3486,0.0178,0.028351,0.091321,0.053691,0.03763,0.145,480.0,1.7808,1.6613,0.99
36,0.35,0.030357,0.043644,0.14733,0.083789,0.063544,0.06,480.0,1.7808,1.252,0.025401,0.03754,0.12515,0.071822,0.053329,0.0775,480.0,1.7808,1.3537,0.017464,0.027883,0.089724,0.052791,0.036933,0.145,480.0,1.7808,1.6655,0.99
37,0.36,0.0299,0.0431,0.14534,0.082723,0.062614,0.06,480.0,1.7808,1.2576,0.02499,0.037034,0.12332,0.070834,0.05249,0.0775,480.0,1.7808,1.3633,0.017131,0.027422,0.088148,0.051903,0.036245,0.145,480.0,1.7808,1.6705,0.99
38,0.37,0.029447,0.042559,0.14336,0.081666,0.06169,0.06,480.0,1.7808,1.2644,0.024583,0.036532,0.12151,0.069856,0.051658,0.0775,480.0,1.7808,1.3694,0.016803,0.026966,0.086593,0.051028,0.035565,0.145,480.0,1.7808,1.6777,0.99
39,0.38,0.028996,0.042023,0.14139,0.080616,0.060771,0.06,480.0,1.7808,1.2723,0.024179,0.036034,0.11972,0.068886,0.050832,0.0775,480.0,1.7808,1.3732,0.016478,0.026517,0.085057,0.050165,0.034893,0.145,480.0,1.7808,1.684,0.99
40,0.39,0.028547,0.04149,0.13943,0.079574,0.059859,0.06,480.0,1.7808,1.2778,0.023778,0.035541,0.11794,0.067925,0.050012,0.0775,480.0,1.7808,1.3817,0.016157,0.026074,0.083542,0.049313,0.034229,0.145,480.0,1.7808,1.6903,0.99
41,0.4,0.028102,0.040962,0.13749,0.078539,0.058951,0.06,480.0,1.7808,1.2869,0.023379,0.035052,0.11617,0.066972,0.049198,0.0775,480.0,1.7808,1.3892,0.015839,0.025636,0.082045,0.048473,0.033573,0.145,480.0,1.7808,1.6955,0.99
