,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
48,0.47,0.024461,0.035103,0.11886,0.067536,0.05132,0.06,480.0,1.008,1.4288,0.02011,0.029632,0.099188,0.056848,0.04234,0.0775,480.0,1.008,1.5392,0.013086,0.020718,0.067238,0.03943,0.027807,0.145,480.0,1.008,1.868,0.99
49,0.48,0.024032,0.034603,0.117,0.066555,0.050447,0.06,480.0,1.008,1.4405,0.019731,0.029177,0.097527,0.055959,0.041568,0.0775,480.0,1.008,1.5517,0.012798,0.020334,0.065899,0.038687,0.027211,0.145,480.0,1.008,1.8814,0.99
50,0.49,0.023605,0.034107,0.11516,0.065581,0.049578,0.06,480.0,1.008,1.4481,0.019355,0.028726,0.095878,0.055078,0.0408,0.0775,480.0,1.008,1.5637,0.012513,0.019954,0.064577,0.037954,0.026623,0.145,480.0,1.008,1.89,0.99
51,0.5,0.023181,0.033614,0.11333,0.064614,0.048715,0.06,480.0,1.008,1.4609,0.018982,0.028279,0.094243,0.054204,0.040039,0.0775,480.0,1.008,1.5745,0.012231,0.01958,0.063272,0.037231,0.026041,0.145,480.0,1.008,1.9015,0.99
52,0.51,0.022759,0.033125,0.11151,0.063653,0.047858,0.06,480.0,1.008,1.471,0.018611,0.027836,0.09262,0.053338,0.039283,0.0775,480.0,1.008,1.5853,0.011952,0.01921,0.061983,0.036518,0.025465,0.145,480.0,1.008,1.9111,0.99
53,0.52,0.022339,0.032639,0.1097,0.062699,0.047005,0.06,480.0,1.008,1.4857,0.018243,0.027397,0.09101,0.052478,0.038532,0.0775,480.0,1.008,1.5979,0.011677,0.018846,0.06071,0.035813,0.024896,0.145,480.0,1.008,1.9213,0.99
54,0.53,0.021922,0.032156,0.10791,0.061752,0.046157,0.06,480.0,1.008,1.4956,0.017877,0.026961,0.089412,0.051626,0.037786,0.0775,480.0,1.008,1.6089,0.011404,0.018486,0.059452,0.035118,0.024334,0.145,480.0,1.008,1.9365,0.99
55,0.54,0.021507,0.031677,0.10612,0.060811,0.045314,0.06,480.0,1.008,1.5103,0.017514,0.02653,0.087827,0.050781,0.037046,0.0775,480.0,1.008,1.6219,0.011134,0.018131,0.058209,0.034432,0.023777,0.145,480.0,1.008,1.9445,0.99
56,0.55,0.021094,0.031202,0.10435,0.059876,0.044475,0.06,480.0,1.008,1.5218,0.017153,0.026101,0.086253,0.049943,0.03631,0.0775,480.0,1.008,1.6361,0.010868,0.017781,0.056982,0.033755,0.023227,0.145,480.0,1.008,1.955,0.99
57,0.56,0.020684,0.030729,0.10259,0.058948,0.043641,0.06,480.0,1.008,1.533,0.016795,0.025677,0.084691,0.049112,0.03558,0.0775,480.0,1.008,1.6491,0.010604,0.017435,0.055769,0.033086,0.022683,0.145,480.0,1.008,1.9714,0.99
58,0.57,0.020276,0.03026,0.10084,0.058026,0.042812,0.06,480.0,1.008,1.544,0.016439,0.025255,0.083141,0.048287,0.034854,0.0775,480.0,1.008,1.6604,0.010342,0.017094,0.05457,0.032426,0.022144,0.145,480.0,1.008,1.9842,0.99
59,0.58,0.019869,0.029794,0.099098,0.05711,0.041988,0.06,480.0,1.008,1.559,0.016085,0.024838,0.081602,0.047469,0.034133,0.0775,480.0,1.008,1.6751,0.010083,0.016757,0.053385,0.031774,0.021611,0.145,480.0,1.008,1.9996,0.99
60,0.59,0.019465,0.029331,0.097368,0.0562,0.041167,0.06,480.0,1.008,1.572,0.015733,0.024423,0.080074,0.046657,0.033417,0.0775,480.0,1.008,1.6905,0.0098273,0.016424,0.052214,0.03113,0.021084,0.145,480.0,1.008,2.0111,0.99
61,0.6,0.019063,0.028871,0.095647,0.055296,0.040351,0.06,480.0,1.008,1.5909,0.015383,0.024012,0.078557,0.045852,0.032705,0.0775,480.0,1.008,1.7051,0.0095737,0.016096,0.051056,0.030494,0.020562,0.145,480.0,1.008,2.0278,0.99
62,0.61,0.018663,0.028414,0.093937,0.054398,0.03954,0.06,480.0,1.008,1.6029,0.015035,0.023604,0.07705,0.045053,0.031998,0.0775,480.0,1.008,1.7221,0.0093225,0.015771,0.049911,0.029866,0.020045,0.145,480.0,1.008,2.0448,0.99
63,0.62,0.018265,0.02796,0.092237,0.053505,0.038732,0.06,480.0,1.008,1.6175,0.01469,0.023199,0.075554,0.04426,0.031294,0.0775,480.0,1.008,1.7369,0.0090737,0.015451,0.048779,0.029245,0.019534,0.145,480.0,1.008,2.0602,0.99
64,0.63,0.017869,0.027509,0.090546,0.052618,0.037928,0.06,480.0,1.008,1.638,0.014346,0.022798,0.074068,0.043473,0.030596,0.0775,480.0,1.008,1.7546,0.0088272,0.015135,0.047659,0.028632,0.019027,0.145,480.0,1.008,2.0812,0.99
65,0.64,0.017474,0.027061,0.088865,0.051737,0.037129,0.06,480.0,1.008,1.6514,0.014005,0.022399,0.072592,0.042691,0.029901,0.0775,480.0,1.008,1.7732,0.0085829,0.014822,0.046552,0.028027,0.018525,0.145,480.0,1.008,2.0979,0.99
66,0.65,0.017082,0.026615,0.087193,0.05086,0.036333,0.06,480.0,1.008,1.669,0.013665,0.022004,0.071126,0.041916,0.02921,0.0775,480.0,1.008,1.7903,0.0083409,0.014513,0.045456,0.027428,0.018028,0.145,480.0,1.008,2.1157,0.99
67,0.66,0.016691,0.026173,0.08553,0.04999,0.035541,0.06,480.0,1.008,1.6869,0.013327,0.021612,0.069669,0.041146,0.028523,0.0775,480.0,1.008,1.8089,0.0081009,0.014208,0.044372,0.026837,0.017535,0.145,480.0,1.008,2.1343,0.99
68,0.67,0.016302,0.025733,0.083876,0.049124,0.034752,0.06,480.0,1.008,1.7038,0.012991,0.021222,0.068222,0.040382,0.02784,0.0775,480.0,1.008,1.8294,0.0078631,0.013907,0.043299,0.026252,0.017047,0.145,480.0,1.008,2.1566,0.99
69,0.68,0.015915,0.025296,0.082231,0.048263,0.033967,0.06,480.0,1.008,1.7247,0.012657,0.020835,0.066784,0.039623,0.027161,0.0775,480.0,1.008,1.8525,0.0076271,0.013609,0.042237,0.025674,0.016563,0.145,480.0,1.008,2.1798,0.99
70,0.69,0.015529,0.024862,0.080594,0.047408,0.033186,0.06,480.0,1.008,1.7447,0.012324,0.020451,0.065354,0.03887,0.026485,0.0775,480.0,1.008,1.8692,0.0073932,0.013315,0.041185,0.025102,0.016083,0.145,480.0,1.008,2.2014,0.99
71,0.7,0.015145,0.02443,0.078964,0.046557,0.032407,0.06,480.0,1.008,1.7648,0.011993,0.02007,0.063933,0.038121,0.025812,0.0775,480.0,1.008,1.8929,0.0071611,0.013024,0.040144,0.024537,0.015607,0.145,480.0,1.008,2.2247,0.99
72,0.71,0.014763,0.024,0.077343,0.045711,0.031632,0.06,480.0,1.008,1.7846,0.011663,0.019692,0.062521,0.037378,0.025143,0.0775,480.0,1.008,1.9165,0.0069307,0.012736,0.039112,0.023978,0.015135,0.145,480.0,1.008,2.247,0.99
73,0.72,0.014381,0.023573,0.07573,0.04487,0.03086,0.06,480.0,1.008,1.8086,0.011335,0.019316,0.061116,0.036639,0.024477,0.0775,480.0,1.008,1.9414,0.0067021,0.012451,0.03809,0.023424,0.014666,0.145,480.0,1.008,2.2744,0.99
74,0.73,0.014002,0.023149,0.074124,0.044033,0.030091,0.06,480.0,1.008,1.8302,0.011009,0.018943,0.059719,0.035906,0.023813,0.0775,480.0,1.008,1.9657,0.0064751,0.01217,0.037077,0.022877,0.0142,0.145,480.0,1.008,2.3019,0.99
75,0.74,0.013624,0.022727,0.072524,0.0432,0.029324,0.06,480.0,1.008,1.8529,0.010684,0.018572,0.058329,0.035177,0.023153,0.0775,480.0,1.008,1.9923,0.0062497,0.011891,0.036073,0.022335,0.013738,0.145,480.0,1.008,2.3314,0.99
76,0.75,0.013247,0.022307,0.070931,0.042372,0.028559,0.06,480.0,1.008,1.8787,0.01036,0.018204,0.056946,0.034452,0.022494,0.0775,480.0,1.008,2.0193,0.0060257,0.011616,0.035076,0.021798,0.013278,0.145,480.0,1.008,2.3632,0.99
77,0.76,0.012871,0.021889,0.069344,0.041547,0.027796,0.06,480.0,1.008,1.9063,0.010038,0.017837,0.055568,0.033731,0.021837,0.0775,480.0,1.008,2.047,0.005803,0.011343,0.034086,0.021266,0.012819,0.145,480.0,1.008,2.3951,0.99
78,0.77,0.012496,0.021473,0.067761,0.040726,0.027034,0.06,480.0,1.008,1.9342,0.0097161,0.017473,0.054196,0.033014,0.021182,0.0775,480.0,1.008,2.077,0.0055816,0.011073,0.033102,0.020739,0.012363,0.145,480.0,1.008,2.43,0.99
79,0.78,0.012122,0.021059,0.066181,0.039908,0.026272,0.06,480.0,1.008,1.9619,0.0093955,0.017111,0.052826,0.0323,0.020526,0.0775,480.0,1.008,2.1101,0.0053611,0.010805,0.032122,0.020216,0.011906,0.145,480.0,1.008,2.4704,0.99
80,0.79,0.011749,0.020647,0.0646,0.039092,0.025508,0.06,480.0,1.008,1.9948,0.0090756,0.016751,0.051456,0.031589,0.019868,0.0775,480.0,1.008,2.1459,0.0051412,0.010539,0.031141,0.019695,0.011446,0.145,480.0,1.008,2.5161,0.99
