,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,g
211,2.1,0.0014447,0.010257,0.021656,0.017787,0.0038689,0.0475,0.5,0.01148,0.0010483,0.007775,0.016246,0.013423,0.0028232,0.05,0.5,0.01148,0.00029738,0.0040613,0.0077053,0.0068246,0.00088072,0.1,0.5,0.01148,999.0
212,2.11,0.0014426,0.010245,0.02162,0.017758,0.0038622,0.0475,0.5,0.01148,0.0010467,0.0077653,0.016218,0.0134,0.0028181,0.05,0.5,0.01148,0.00029655,0.0040528,0.0076818,0.0068041,0.00087768,0.1,0.5,0.01148,999.0
213,2.12,0.0014405,0.010232,0.021585,0.017729,0.0038556,0.0475,0.5,0.01148,0.0010451,0.0077556,0.016191,0.013378,0.0028131,0.05,0.5,0.01148,0.00029572,0.0040442,0.0076587,0.006784,0.00087468,0.1,0.5,0.01148,999.0
214,2.13,0.0014384,0.01022,0.02155,0.017701,0.003849,0.0475,0.5,0.01148,0.0010435,0.007746,0.016163,0.013355,0.0028081,0.05,0.5,0.01148,0.0002949,0.0040358,0.0076358,0.0067641,0.00087173,0.1,0.5,0.01148,999.0
215,2.14,0.0014363,0.010208,0.021515,0.017672,0.0038425,0.0475,0.5,0.01148,0.001042,0.0077363,0.016136,0.013333,0.0028031,0.05,0.5,0.01148,0.00029409,0.0040273,0.0076132,0.0067444,0.00086882,0.1,0.5,0.01148,999.0
216,2.15,0.0014342,0.010195,0.02148,0.017644,0.003836,0.0475,0.5,0.01148,0.0010404,0.0077267,0.016109,0.01331,0.0027981,0.05,0.5,0.01148,0.00029328,0.0040189,0.0075909,0.006725,0.00086594,0.1,0.5,0.01148,999.0
217,2.16,0.0014321,0.010183,0.021445,0.017615,0.0038296,0.0475,0.5,0.01148,0.0010388,0.0077171,0.016082,0.013288,0.0027932,0.05,0.5,0.01148,0.00029248,0.0040105,0.0075689,0.0067058,0.0008631,0.1,0.5,0.01148,999.0
218,2.17,0.00143,0.010171,0.021411,0.017587,0.0038231,0.0475,0.5,0.01148,0.0010372,0.0077075,0.016055,0.013266,0.0027884,0.05,0.5,0.01148,0.00029168,0.0040021,0.007547,0.0066867,0.00086029,0.1,0.5,0.01148,999.0
219,2.18,0.0014279,0.010159,0.021376,0.01756,0.0038168,0.0475,0.5,0.01148,0.0010357,0.0076979,0.016028,0.013245,0.0027835,0.05,0.5,0.01148,0.00029089,0.0039938,0.0075254,0.0066679,0.00085751,0.1,0.5,0.01148,999.0
220,2.19,0.0014259,0.010147,0.021342,0.017532,0.0038104,0.0475,0.5,0.01148,0.0010341,0.0076884,0.016002,0.013223,0.0027787,0.05,0.5,0.01148,0.0002901,0.0039855,0.0075041,0.0066493,0.00085476,0.1,0.5,0.01148,999.0
221,2.2,0.0014238,0.010134,0.021308,0.017504,0.0038041,0.0475,0.5,0.01148,0.0010326,0.0076788,0.015975,0.013201,0.0027739,0.05,0.5,0.01148,0.00028932,0.0039772,0.0074829,0.0066308,0.00085204,0.1,0.5,0.01148,999.0
222,2.21,0.0014218,0.010122,0.021275,0.017477,0.0037978,0.0475,0.5,0.01148,0.001031,0.0076693,0.015949,0.01318,0.0027692,0.05,0.5,0.01148,0.00028855,0.0039689,0.0074619,0.0066125,0.00084935,0.1,0.5,0.01148,999.0
223,2.22,0.0014197,0.01011,0.021241,0.01745,0.0037916,0.0475,0.5,0.01148,0.0010295,0.0076598,0.015923,0.013159,0.0027644,0.05,0.5,0.01148,0.00028778,0.0039607,0.007441,0.0065943,0.00084668,0.1,0.5,0.01148,999.0
224,2.23,0.0014177,0.010098,0.021208,0.017422,0.0037854,0.0475,0.5,0.01148,0.001028,0.0076504,0.015897,0.013138,0.0027597,0.05,0.5,0.01148,0.00028701,0.0039525,0.0074204,0.0065763,0.00084404,0.1,0.5,0.01148,999.0
225,2.24,0.0014157,0.010086,0.021175,0.017395,0.0037792,0.0475,0.5,0.01148,0.0010264,0.0076409,0.015872,0.013117,0.0027551,0.05,0.5,0.01148,0.00028625,0.0039443,0.0073999,0.0065585,0.00084142,0.1,0.5,0.01148,999.0
226,2.25,0.0014136,0.010074,0.021141,0.017368,0.003773,0.0475,0.5,0.01148,0.0010249,0.0076314,0.015846,0.013096,0.0027504,0.05,0.5,0.01148,0.00028549,0.0039361,0.0073796,0.0065408,0.00083882,0.1,0.5,0.01148,999.0
227,2.2600000000000002,0.0014116,0.010062,0.021109,0.017342,0.0037669,0.0475,0.5,0.01148,0.0010234,0.007622,0.01582,0.013075,0.0027458,0.05,0.5,0.01148,0.00028474,0.003928,0.0073594,0.0065232,0.00083625,0.1,0.5,0.01148,999.0
228,2.27,0.0014096,0.01005,0.021076,0.017315,0.0037608,0.0475,0.5,0.01148,0.0010219,0.0076126,0.015795,0.013054,0.0027412,0.05,0.5,0.01148,0.00028399,0.0039199,0.0073394,0.0065057,0.0008337,0.1,0.5,0.01148,999.0
229,2.2800000000000002,0.0014076,0.010038,0.021043,0.017288,0.0037547,0.0475,0.5,0.01148,0.0010204,0.0076032,0.01577,0.013033,0.0027366,0.05,0.5,0.01148,0.00028325,0.0039118,0.0073195,0.0064884,0.00083117,0.1,0.5,0.01148,999.0
230,2.29,0.0014056,0.010026,0.021011,0.017262,0.0037487,0.0475,0.5,0.01148,0.0010189,0.0075939,0.015745,0.013013,0.002732,0.05,0.5,0.01148,0.00028251,0.0039037,0.0072998,0.0064711,0.00082866,0.1,0.5,0.01148,999.0
231,2.3000000000000003,0.0014036,0.010014,0.020978,0.017236,0.0037427,0.0475,0.5,0.01148,0.0010174,0.0075845,0.01572,0.012992,0.0027275,0.05,0.5,0.01148,0.00028178,0.0038957,0.0072802,0.006454,0.00082617,0.1,0.5,0.01148,999.0
232,2.31,0.0014016,0.010002,0.020946,0.01721,0.0037367,0.0475,0.5,0.01148,0.0010159,0.0075752,0.015695,0.012972,0.0027229,0.05,0.5,0.01148,0.00028104,0.0038877,0.0072607,0.006437,0.0008237,0.1,0.5,0.01148,999.0
233,2.32,0.0013996,0.0099902,0.020914,0.017183,0.0037307,0.0475,0.5,0.01148,0.0010144,0.0075659,0.01567,0.012952,0.0027184,0.05,0.5,0.01148,0.00028032,0.0038797,0.0072414,0.0064201,0.00082124,0.1,0.5,0.01148,999.0
234,2.33,0.0013977,0.0099783,0.020882,0.017158,0.0037248,0.0475,0.5,0.01148,0.0010129,0.0075566,0.015645,0.012931,0.002714,0.05,0.5,0.01148,0.00027959,0.0038717,0.0072221,0.0064033,0.00081881,0.1,0.5,0.01148,999.0
235,2.34,0.0013957,0.0099664,0.020851,0.017132,0.0037189,0.0475,0.5,0.01148,0.0010115,0.0075473,0.015621,0.012911,0.0027095,0.05,0.5,0.01148,0.00027887,0.0038637,0.007203,0.0063866,0.00081639,0.1,0.5,0.01148,999.0
236,2.35,0.0013937,0.0099546,0.020819,0.017106,0.003713,0.0475,0.5,0.01148,0.00101,0.007538,0.015596,0.012891,0.0027051,0.05,0.5,0.01148,0.00027816,0.0038558,0.007184,0.0063701,0.00081399,0.1,0.5,0.01148,999.0
237,2.36,0.0013918,0.0099428,0.020787,0.01708,0.0037071,0.0475,0.5,0.01148,0.0010085,0.0075288,0.015572,0.012871,0.0027006,0.05,0.5,0.01148,0.00027744,0.0038479,0.0071652,0.0063536,0.0008116,0.1,0.5,0.01148,999.0
238,2.37,0.0013898,0.009931,0.020756,0.017055,0.0037013,0.0475,0.5,0.01148,0.0010071,0.0075195,0.015548,0.012851,0.0026962,0.05,0.5,0.01148,0.00027673,0.00384,0.0071464,0.0063372,0.00080924,0.1,0.5,0.01148,999.0
239,2.38,0.0013879,0.0099192,0.020725,0.017029,0.0036955,0.0475,0.5,0.01148,0.0010056,0.0075103,0.015524,0.012832,0.0026918,0.05,0.5,0.01148,0.00027603,0.0038322,0.0071278,0.0063209,0.00080688,0.1,0.5,0.01148,999.0
240,2.39,0.0013859,0.0099075,0.020693,0.017004,0.0036897,0.0475,0.5,0.01148,0.0010042,0.0075011,0.015499,0.012812,0.0026875,0.05,0.5,0.01148,0.00027533,0.0038243,0.0071092,0.0063047,0.00080455,0.1,0.5,0.01148,999.0
241,2.4,0.001384,0.0098957,0.020662,0.016979,0.0036839,0.0475,0.5,0.01148,0.0010027,0.0074919,0.015475,0.012792,0.0026831,0.05,0.5,0.01148,0.00027463,0.0038165,0.0070908,0.0062885,0.00080222,0.1,0.5,0.01148,999.0
242,2.41,0.0013821,0.009884,0.020631,0.016953,0.0036781,0.0475,0.5,0.01148,0.0010013,0.0074828,0.015452,0.012773,0.0026788,0.05,0.5,0.01148,0.00027393,0.0038087,0.0070724,0.0062725,0.00079992,0.1,0.5,0.01148,999.0
243,2.42,0.0013802,0.0098723,0.020601,0.016928,0.0036724,0.0475,0.5,0.01148,0.00099982,0.0074736,0.015428,0.012753,0.0026745,0.05,0.5,0.01148,0.00027324,0.003801,0.0070542,0.0062565,0.00079763,0.1,0.5,0.01148,999.0
244,2.43,0.0013783,0.0098607,0.02057,0.016903,0.0036667,0.0475,0.5,0.01148,0.00099839,0.0074645,0.015404,0.012734,0.0026702,0.05,0.5,0.01148,0.00027255,0.0037932,0.007036,0.0062407,0.00079535,0.1,0.5,0.01148,999.0
245,2.44,0.0013763,0.009849,0.020539,0.016878,0.003661,0.0475,0.5,0.01148,0.00099696,0.0074554,0.01538,0.012715,0.0026659,0.05,0.5,0.01148,0.00027186,0.0037855,0.007018,0.0062249,0.00079309,0.1,0.5,0.01148,999.0
246,2.45,0.0013744,0.0098374,0.020509,0.016854,0.0036554,0.0475,0.5,0.01148,0.00099553,0.0074463,0.015357,0.012695,0.0026617,0.05,0.5,0.01148,0.00027118,0.0037778,0.007,0.0062092,0.00079083,0.1,0.5,0.01148,999.0
247,2.46,0.0013725,0.0098258,0.020479,0.016829,0.0036497,0.0475,0.5,0.01148,0.0009941,0.0074372,0.015333,0.012676,0.0026574,0.05,0.5,0.01148,0.0002705,0.0037701,0.0069822,0.0061936,0.0007886,0.1,0.5,0.01148,999.0
248,2.47,0.0013706,0.0098142,0.020448,0.016804,0.0036441,0.0475,0.5,0.01148,0.00099268,0.0074281,0.01531,0.012657,0.0026532,0.05,0.5,0.01148,0.00026983,0.0037624,0.0069644,0.006178,0.00078638,0.1,0.5,0.01148,999.0
249,2.48,0.0013687,0.0098026,0.020418,0.01678,0.0036385,0.0475,0.5,0.01148,0.00099127,0.0074191,0.015287,0.012638,0.002649,0.05,0.5,0.01148,0.00026915,0.0037548,0.0069467,0.0061625,0.00078416,0.1,0.5,0.01148,999.0
250,2.49,0.0013669,0.009791,0.020388,0.016755,0.003633,0.0475,0.5,0.01148,0.00098986,0.00741,0.015264,0.012619,0.0026448,0.05,0.5,0.01148,0.00026848,0.0037472,0.0069291,0.0061471,0.00078197,0.1,0.5,0.01148,999.0
251,2.5,0.001365,0.0097795,0.020358,0.016731,0.0036274,0.0475,0.5,0.01148,0.00098845,0.007401,0.015241,0.0126,0.0026406,0.05,0.5,0.01148,0.00026782,0.0037396,0.0069116,0.0061318,0.00077979,0.1,0.5,0.01148,999.0
252,2.5100000000000002,0.0013631,0.009768,0.020328,0.016706,0.0036219,0.0475,0.5,0.01148,0.00098705,0.007392,0.015218,0.012581,0.0026364,0.05,0.5,0.01148,0.00026715,0.003732,0.0068942,0.0061166,0.00077762,0.1,0.5,0.01148,999.0
253,2.52,0.0013612,0.0097565,0.020299,0.016682,0.0036164,0.0475,0.5,0.01148,0.00098564,0.007383,0.015195,0.012562,0.0026323,0.05,0.5,0.01148,0.00026649,0.0037244,0.0068769,0.0061014,0.00077546,0.1,0.5,0.01148,999.0
254,2.5300000000000002,0.0013594,0.009745,0.020269,0.016658,0.0036109,0.0475,0.5,0.01148,0.00098425,0.007374,0.015172,0.012544,0.0026281,0.05,0.5,0.01148,0.00026583,0.0037169,0.0068596,0.0060863,0.00077331,0.1,0.5,0.01148,999.0
255,2.54,0.0013575,0.0097335,0.020239,0.016634,0.0036054,0.0475,0.5,0.01148,0.00098285,0.007365,0.015149,0.012525,0.002624,0.05,0.5,0.01148,0.00026518,0.0037094,0.0068425,0.0060713,0.00077118,0.1,0.5,0.01148,999.0
256,2.5500000000000003,0.0013557,0.0097221,0.02021,0.01661,0.0035999,0.0475,0.5,0.01148,0.00098147,0.0073561,0.015126,0.012506,0.0026199,0.05,0.5,0.01148,0.00026453,0.0037019,0.0068254,0.0060563,0.00076905,0.1,0.5,0.01148,999.0
257,2.56,0.0013538,0.0097107,0.020181,0.016586,0.0035945,0.0475,0.5,0.01148,0.00098008,0.0073472,0.015104,0.012488,0.0026158,0.05,0.5,0.01148,0.00026388,0.0036944,0.0068084,0.0060414,0.00076694,0.1,0.5,0.01148,999.0
258,2.57,0.001352,0.0096993,0.020151,0.016562,0.0035891,0.0475,0.5,0.01148,0.0009787,0.0073382,0.015081,0.012469,0.0026118,0.05,0.5,0.01148,0.00026323,0.0036869,0.0067914,0.0060266,0.00076485,0.1,0.5,0.01148,999.0
259,2.58,0.0013501,0.0096879,0.020122,0.016539,0.0035837,0.0475,0.5,0.01148,0.00097732,0.0073294,0.015059,0.012451,0.0026077,0.05,0.5,0.01148,0.00026258,0.0036795,0.0067746,0.0060118,0.00076276,0.1,0.5,0.01148,999.0
260,2.59,0.0013483,0.0096765,0.020093,0.016515,0.0035783,0.0475,0.5,0.01148,0.00097595,0.0073205,0.015036,0.012433,0.0026036,0.05,0.5,0.01148,0.00026194,0.0036721,0.0067578,0.0059971,0.00076068,0.1,0.5,0.01148,999.0
261,2.6,0.0013465,0.0096652,0.020064,0.016491,0.003573,0.0475,0.5,0.01148,0.00097458,0.0073116,0.015014,0.012414,0.0025996,0.05,0.5,0.01148,0.0002613,0.0036647,0.0067411,0.0059825,0.00075862,0.1,0.5,0.01148,999.0
262,2.61,0.0013446,0.0096539,0.020035,0.016468,0.0035676,0.0475,0.5,0.01148,0.00097321,0.0073027,0.014992,0.012396,0.0025956,0.05,0.5,0.01148,0.00026067,0.0036573,0.0067245,0.005968,0.00075656,0.1,0.5,0.01148,999.0
263,2.62,0.0013428,0.0096425,0.020007,0.016444,0.0035623,0.0475,0.5,0.01148,0.00097185,0.0072939,0.014969,0.012378,0.0025916,0.05,0.5,0.01148,0.00026003,0.0036499,0.006708,0.0059535,0.00075452,0.1,0.5,0.01148,999.0
264,2.63,0.001341,0.0096313,0.019978,0.016421,0.003557,0.0475,0.5,0.01148,0.00097049,0.007285,0.014947,0.01236,0.0025876,0.05,0.5,0.01148,0.0002594,0.0036426,0.0066915,0.005939,0.00075249,0.1,0.5,0.01148,999.0
265,2.64,0.0013392,0.00962,0.019949,0.016398,0.0035517,0.0475,0.5,0.01148,0.00096913,0.0072762,0.014925,0.012342,0.0025836,0.05,0.5,0.01148,0.00025878,0.0036353,0.0066751,0.0059247,0.00075047,0.1,0.5,0.01148,999.0
266,2.65,0.0013374,0.0096087,0.019921,0.016374,0.0035464,0.0475,0.5,0.01148,0.00096778,0.0072674,0.014903,0.012324,0.0025797,0.05,0.5,0.01148,0.00025815,0.003628,0.0066588,0.0059103,0.00074845,0.1,0.5,0.01148,999.0
267,2.66,0.0013356,0.0095975,0.019892,0.016351,0.0035412,0.0475,0.5,0.01148,0.00096643,0.0072586,0.014881,0.012306,0.0025757,0.05,0.5,0.01148,0.00025753,0.0036207,0.0066426,0.0058961,0.00074645,0.1,0.5,0.01148,999.0
268,2.67,0.0013338,0.0095863,0.019864,0.016328,0.0035359,0.0475,0.5,0.01148,0.00096509,0.0072499,0.014859,0.012288,0.0025718,0.05,0.5,0.01148,0.00025691,0.0036134,0.0066264,0.0058819,0.00074446,0.1,0.5,0.01148,999.0
269,2.68,0.001332,0.0095751,0.019836,0.016305,0.0035307,0.0475,0.5,0.01148,0.00096374,0.0072411,0.014838,0.01227,0.0025679,0.05,0.5,0.01148,0.00025629,0.0036062,0.0066103,0.0058678,0.00074248,0.1,0.5,0.01148,999.0
270,2.69,0.0013302,0.0095639,0.019808,0.016282,0.0035255,0.0475,0.5,0.01148,0.00096241,0.0072324,0.014816,0.012252,0.002564,0.05,0.5,0.01148,0.00025567,0.0035989,0.0065942,0.0058537,0.00074051,0.1,0.5,0.01148,999.0
271,2.7,0.0013284,0.0095527,0.019779,0.016259,0.0035203,0.0475,0.5,0.01148,0.00096107,0.0072236,0.014794,0.012234,0.0025601,0.05,0.5,0.01148,0.00025506,0.0035917,0.0065783,0.0058397,0.00073855,0.1,0.5,0.01148,999.0
272,2.71,0.0013266,0.0095416,0.019751,0.016236,0.0035151,0.0475,0.5,0.01148,0.00095974,0.0072149,0.014773,0.012217,0.0025562,0.05,0.5,0.01148,0.00025445,0.0035845,0.0065624,0.0058258,0.0007366,0.1,0.5,0.01148,999.0
273,2.72,0.0013248,0.0095305,0.019724,0.016214,0.00351,0.0475,0.5,0.01148,0.00095841,0.0072062,0.014751,0.012199,0.0025523,0.05,0.5,0.01148,0.00025384,0.0035773,0.0065465,0.0058119,0.00073466,0.1,0.5,0.01148,999.0
274,2.73,0.0013231,0.0095193,0.019696,0.016191,0.0035048,0.0475,0.5,0.01148,0.00095708,0.0071975,0.01473,0.012181,0.0025484,0.05,0.5,0.01148,0.00025324,0.0035702,0.0065308,0.0057981,0.00073273,0.1,0.5,0.01148,999.0
275,2.74,0.0013213,0.0095082,0.019668,0.016168,0.0034997,0.0475,0.5,0.01148,0.00095576,0.0071889,0.014708,0.012164,0.0025446,0.05,0.5,0.01148,0.00025263,0.003563,0.0065151,0.0057843,0.00073081,0.1,0.5,0.01148,999.0
276,2.75,0.0013195,0.0094972,0.01964,0.016146,0.0034946,0.0475,0.5,0.01148,0.00095444,0.0071802,0.014687,0.012146,0.0025408,0.05,0.5,0.01148,0.00025203,0.0035559,0.0064994,0.0057706,0.00072889,0.1,0.5,0.01148,999.0
277,2.7600000000000002,0.0013178,0.0094861,0.019613,0.016123,0.0034895,0.0475,0.5,0.01148,0.00095313,0.0071716,0.014666,0.012129,0.0025369,0.05,0.5,0.01148,0.00025143,0.0035488,0.0064839,0.0057569,0.00072699,0.1,0.5,0.01148,999.0
278,2.77,0.001316,0.009475,0.019585,0.016101,0.0034845,0.0475,0.5,0.01148,0.00095181,0.0071629,0.014645,0.012112,0.0025331,0.05,0.5,0.01148,0.00025084,0.0035417,0.0064684,0.0057433,0.0007251,0.1,0.5,0.01148,999.0
279,2.7800000000000002,0.0013143,0.009464,0.019558,0.016078,0.0034794,0.0475,0.5,0.01148,0.00095051,0.0071543,0.014624,0.012094,0.0025293,0.05,0.5,0.01148,0.00025024,0.0035347,0.0064529,0.0057297,0.00072321,0.1,0.5,0.01148,999.0
280,2.79,0.0013125,0.009453,0.01953,0.016056,0.0034744,0.0475,0.5,0.01148,0.0009492,0.0071457,0.014602,0.012077,0.0025255,0.05,0.5,0.01148,0.00024965,0.0035276,0.0064376,0.0057162,0.00072133,0.1,0.5,0.01148,999.0
281,2.8000000000000003,0.0013108,0.009442,0.019503,0.016034,0.0034693,0.0475,0.5,0.01148,0.00094789,0.0071371,0.014581,0.01206,0.0025218,0.05,0.5,0.01148,0.00024906,0.0035206,0.0064222,0.0057028,0.00071947,0.1,0.5,0.01148,999.0
282,2.81,0.001309,0.009431,0.019476,0.016012,0.0034643,0.0475,0.5,0.01148,0.00094659,0.0071285,0.01456,0.012042,0.002518,0.05,0.5,0.01148,0.00024847,0.0035136,0.006407,0.0056894,0.00071761,0.1,0.5,0.01148,999.0
283,2.82,0.0013073,0.0094201,0.019449,0.015989,0.0034593,0.0475,0.5,0.01148,0.0009453,0.00712,0.01454,0.012025,0.0025142,0.05,0.5,0.01148,0.00024789,0.0035066,0.0063918,0.005676,0.00071576,0.1,0.5,0.01148,999.0
284,2.83,0.0013056,0.0094091,0.019422,0.015967,0.0034543,0.0475,0.5,0.01148,0.00094401,0.0071114,0.014519,0.012008,0.0025105,0.05,0.5,0.01148,0.00024731,0.0034996,0.0063767,0.0056627,0.00071392,0.1,0.5,0.01148,999.0
285,2.84,0.0013038,0.0093982,0.019395,0.015945,0.0034494,0.0475,0.5,0.01148,0.00094271,0.0071029,0.014498,0.011991,0.0025068,0.05,0.5,0.01148,0.00024673,0.0034926,0.0063616,0.0056495,0.00071208,0.1,0.5,0.01148,999.0
286,2.85,0.0013021,0.0093873,0.019368,0.015923,0.0034444,0.0475,0.5,0.01148,0.00094143,0.0070944,0.014477,0.011974,0.0025031,0.05,0.5,0.01148,0.00024615,0.0034857,0.0063466,0.0056363,0.00071026,0.1,0.5,0.01148,999.0
287,2.86,0.0013004,0.0093764,0.019341,0.015902,0.0034395,0.0475,0.5,0.01148,0.00094014,0.0070859,0.014457,0.011957,0.0024993,0.05,0.5,0.01148,0.00024557,0.0034787,0.0063316,0.0056232,0.00070844,0.1,0.5,0.01148,999.0
288,2.87,0.0012987,0.0093655,0.019314,0.01588,0.0034346,0.0475,0.5,0.01148,0.00093886,0.0070774,0.014436,0.01194,0.0024957,0.05,0.5,0.01148,0.000245,0.0034718,0.0063167,0.0056101,0.00070663,0.1,0.5,0.01148,999.0
289,2.88,0.001297,0.0093547,0.019288,0.015858,0.0034296,0.0475,0.5,0.01148,0.00093758,0.0070689,0.014415,0.011923,0.002492,0.05,0.5,0.01148,0.00024442,0.0034649,0.0063019,0.0055971,0.00070483,0.1,0.5,0.01148,999.0
290,2.89,0.0012953,0.0093438,0.019261,0.015836,0.0034248,0.0475,0.5,0.01148,0.0009363,0.0070604,0.014395,0.011907,0.0024883,0.05,0.5,0.01148,0.00024385,0.0034581,0.0062871,0.0055841,0.00070304,0.1,0.5,0.01148,999.0
291,2.9,0.0012936,0.009333,0.019235,0.015815,0.0034199,0.0475,0.5,0.01148,0.00093503,0.007052,0.014375,0.01189,0.0024846,0.05,0.5,0.01148,0.00024329,0.0034512,0.0062724,0.0055711,0.00070126,0.1,0.5,0.01148,999.0
292,2.91,0.0012919,0.0093222,0.019208,0.015793,0.003415,0.0475,0.5,0.01148,0.00093376,0.0070435,0.014354,0.011873,0.002481,0.05,0.5,0.01148,0.00024272,0.0034444,0.0062577,0.0055582,0.00069948,0.1,0.5,0.01148,999.0
293,2.92,0.0012902,0.0093114,0.019182,0.015772,0.0034102,0.0475,0.5,0.01148,0.00093249,0.0070351,0.014334,0.011856,0.0024773,0.05,0.5,0.01148,0.00024216,0.0034375,0.0062431,0.0055454,0.00069771,0.1,0.5,0.01148,999.0
294,2.93,0.0012885,0.0093006,0.019155,0.01575,0.0034053,0.0475,0.5,0.01148,0.00093123,0.0070267,0.014314,0.01184,0.0024737,0.05,0.5,0.01148,0.00024159,0.0034307,0.0062286,0.0055326,0.00069595,0.1,0.5,0.01148,999.0
295,2.94,0.0012868,0.0092899,0.019129,0.015729,0.0034005,0.0475,0.5,0.01148,0.00092997,0.0070183,0.014293,0.011823,0.0024701,0.05,0.5,0.01148,0.00024103,0.0034239,0.0062141,0.0055199,0.0006942,0.1,0.5,0.01148,999.0
296,2.95,0.0012851,0.0092791,0.019103,0.015707,0.0033957,0.0475,0.5,0.01148,0.00092871,0.0070099,0.014273,0.011807,0.0024665,0.05,0.5,0.01148,0.00024048,0.0034172,0.0061996,0.0055072,0.00069246,0.1,0.5,0.01148,999.0
297,2.96,0.0012834,0.0092684,0.019077,0.015686,0.0033909,0.0475,0.5,0.01148,0.00092746,0.0070015,0.014253,0.01179,0.0024629,0.05,0.5,0.01148,0.00023992,0.0034104,0.0061852,0.0054945,0.00069072,0.1,0.5,0.01148,999.0
298,2.97,0.0012818,0.0092577,0.019051,0.015665,0.0033861,0.0475,0.5,0.01148,0.0009262,0.0069931,0.014233,0.011774,0.0024593,0.05,0.5,0.01148,0.00023937,0.0034036,0.0061709,0.0054819,0.00068899,0.1,0.5,0.01148,999.0
299,2.98,0.0012801,0.009247,0.019025,0.015643,0.0033813,0.0475,0.5,0.01148,0.00092495,0.0069848,0.014213,0.011757,0.0024557,0.05,0.5,0.01148,0.00023882,0.0033969,0.0061566,0.0054694,0.00068727,0.1,0.5,0.01148,999.0
300,2.99,0.0012784,0.0092363,0.018999,0.015622,0.0033766,0.0475,0.5,0.01148,0.00092371,0.0069764,0.014193,0.011741,0.0024521,0.05,0.5,0.01148,0.00023827,0.0033902,0.0061424,0.0054568,0.00068555,0.1,0.5,0.01148,999.0
301,3.0,0.0012767,0.0092257,0.018973,0.015601,0.0033718,0.0475,0.5,0.01148,0.00092246,0.0069681,0.014173,0.011725,0.0024486,0.05,0.5,0.01148,0.00023772,0.0033835,0.0061282,0.0054443,0.00068385,0.1,0.5,0.01148,999.0
