,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Kd_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Kd_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0,Kd_600.0,g
39,0.38,0.037557,0.052514,0.17973,0.10126,0.078468,0.06,480.0,1.008,1.3525,0.031659,0.045405,0.15367,0.087308,0.066364,0.0775,480.0,1.008,1.4611,0.022107,0.034098,0.11179,0.065026,0.046766,0.145,480.0,1.008,1.798,0.99
40,0.39,0.036957,0.051808,0.17712,0.099876,0.077246,0.06,480.0,1.008,1.3584,0.031116,0.044745,0.15127,0.086019,0.065255,0.0775,480.0,1.008,1.4708,0.021659,0.033489,0.10969,0.063853,0.045837,0.145,480.0,1.008,1.8054,0.99
41,0.4,0.036361,0.051107,0.17453,0.098502,0.076033,0.06,480.0,1.008,1.3673,0.030578,0.04409,0.1489,0.084741,0.064155,0.0775,480.0,1.008,1.4773,0.021216,0.032889,0.10762,0.062695,0.04492,0.145,480.0,1.008,1.8115,0.99
42,0.41,0.035769,0.050411,0.17197,0.097138,0.074827,0.06,480.0,1.008,1.3759,0.030045,0.043442,0.14654,0.083476,0.063063,0.0775,480.0,1.008,1.4862,0.020779,0.032297,0.10557,0.061554,0.044014,0.145,480.0,1.008,1.8188,0.99
43,0.42,0.035181,0.04972,0.16941,0.095784,0.07363,0.06,480.0,1.008,1.3839,0.029515,0.0428,0.1442,0.082221,0.06198,0.0775,480.0,1.008,1.4945,0.020347,0.031713,0.10355,0.060429,0.04312,0.145,480.0,1.008,1.8259,0.99
44,0.43,0.034597,0.049035,0.16688,0.094441,0.07244,0.06,480.0,1.008,1.3931,0.028989,0.042163,0.14188,0.080978,0.060906,0.0775,480.0,1.008,1.5049,0.01992,0.031138,0.10156,0.059319,0.042236,0.145,480.0,1.008,1.8365,0.99
45,0.44,0.034016,0.048355,0.16436,0.093107,0.071257,0.06,480.0,1.008,1.4027,0.028467,0.041532,0.13958,0.079745,0.05984,0.0775,480.0,1.008,1.5123,0.019499,0.030571,0.099588,0.058225,0.041364,0.145,480.0,1.008,1.843,0.99
46,0.45,0.033439,0.04768,0.16187,0.091783,0.070083,0.06,480.0,1.008,1.4115,0.027949,0.040907,0.1373,0.078524,0.058781,0.0775,480.0,1.008,1.5227,0.019082,0.030011,0.097646,0.057145,0.040502,0.145,480.0,1.008,1.8511,0.99
47,0.46,0.032865,0.04701,0.15938,0.090469,0.068915,0.06,480.0,1.008,1.4205,0.027435,0.040287,0.13504,0.077313,0.057731,0.0775,480.0,1.008,1.5326,0.01867,0.029459,0.09573,0.05608,0.03965,0.145,480.0,1.008,1.8603,0.99
48,0.47,0.032295,0.046345,0.15692,0.089164,0.067755,0.06,480.0,1.008,1.4302,0.026925,0.039673,0.1328,0.076112,0.056689,0.0775,480.0,1.008,1.5418,0.018263,0.028915,0.093837,0.055029,0.038808,0.145,480.0,1.008,1.8698,0.99
49,0.48,0.031728,0.045685,0.15447,0.087869,0.066601,0.06,480.0,1.008,1.4406,0.026418,0.039064,0.13058,0.074922,0.055654,0.0775,480.0,1.008,1.5538,0.017861,0.028378,0.091969,0.053992,0.037977,0.145,480.0,1.008,1.8802,0.99
